name	submodule	is_seed	spd	component_id
Q9NX70	1	1	0.06896551724137931	0
Q9ULK4	1	1	0.03896103896103896	0
Q96G25	1	1	0.12727272727272726	0
Q9NVC6	1	1	0.09375	0
P24863	1	1	0.08333333333333333	0
O43513	1	1	0.1346153846153846	0
Q8TB05	1	0	0.5	0
A0JLT2	1	0	0.05357142857142857	0
P51617	2	1	0.047619047619047616	0
Q9Y4K3	2	1	0.03125	0
Q9NYJ8	2	1	0.1188118811881188	0
Q15750	2	1	0.06923076923076923	0
Q9BYM8	2	1	0.10606060606060606	0
Q8N5C8	2	0	0.23809523809523808	0
P21580	2	0	0.04597701149425287	0
Q14653	2	0	0.047619047619047616	0
Q8N4J0	2	0	0.0967741935483871	0
Q4G148	2	0	0.09090909090909091	0
Q10589	2	0	0.21428571428571427	0
Q15306	2	0	0.09090909090909091	0
Q12765	2	0	0.1875	0
Q99706	2	0	0.16666666666666666	0
O14920	2	0	0.047337278106508875	0
Q8NFU5	2	0	0.5	0
Q5VYS4	2	0	1.0	0
Q96G61	2	0	0.5	0
P49116	3	1	0.14583333333333334	0
Q9H3M7	3	1	0.05263157894736842	0
O00458	3	1	0.09090909090909091	0
Q13547	3	0	0.01443298969072165	0
O15379	3	0	0.02512562814070352	0
Q99816	4	1	0.024242424242424242	0
O14964	4	1	0.033816425120772944	0
Q86XT2	4	0	0.2222222222222222	0
A6NHR9	4	0	0.03333333333333333	0
A5D8V6	4	0	0.06666666666666667	0
