name	rank	visiting_probability	is_seed	spd	component_id
Q15427	35	0.017796725992797538	1	0.05357142857142857	0
P51617	10	0.017872151192728263	1	0.0967741935483871	0
P17980	44	0.017845263044196053	1	0.05142857142857143	0
Q9HD26	15	0.017832137515101175	1	0.04672897196261682	0
Q9HAU4	14	0.017928155693864543	1	0.0374331550802139	0
P55072	34	0.017865145645917017	1	0.029304029304029304	0
Q99816	21	0.017856471411377573	1	0.08982035928143713	0
Q9Y4K3	5	0.01810960254039259	1	0.03732809430255403	0
P0CG48	19	0.018157085077947353	1	0.03135498320268757	0
Q96B97	42	0.018160288250472167	1	0.07653061224489796	0
Q15843	6	0.017858849880646503	1	0.03333333333333333	0
Q9NYJ8	32	0.017996750374449984	1	0.15841584158415842	0
Q15750	9	0.0181170187852732	1	0.12878787878787878	0
Q9BYM8	4	0.01793566608599259	1	0.16666666666666666	0
P51610	24	0.01780329783643431	1	0.102803738317757	0
Q14289	11	0.017825057463870694	1	0.0759493670886076	0
Q8N5U6	16	0.017790939822968373	1	0.20512820512820512	0
Q9NX70	45	0.018093256398016823	1	0.27906976744186046	0
Q16666	39	0.017955925821990053	1	0.020618556701030927	0
Q96JM7	12	0.017793691690950773	1	0.05263157894736842	0
Q9ULK4	7	0.01825946701408946	1	0.15789473684210525	0
Q96G25	36	0.0180711296649839	1	0.43636363636363634	0
Q9NVC6	18	0.01807433767857743	1	0.3709677419354839	0
Q8WW12	2	0.017782662565154816	1	0.3333333333333333	0
P49116	17	0.01792050297892945	1	0.2127659574468085	0
P24863	23	0.018084888377894667	1	0.32857142857142857	0
P57105	30	0.017797476699402702	1	0.045454545454545456	0
Q9BSJ6	29	0.017840817075946317	1	0.16666666666666666	0
Q8N4H5	20	0.01779178008693562	1	1.0	0
Q15007	41	0.017883960378133702	1	0.3076923076923077	0
Q01081	28	0.01779668177162138	1	0.017857142857142856	0
Q9H3M7	27	0.017812397615279533	1	0.1388888888888889	0
Q96S65	38	0.017789396907155003	1	1.0	0
O43513	13	0.018074977059982778	1	0.4897959183673469	0
Q9P1W9	33	0.017803344664484543	1	0.21052631578947367	0
Q5VTL8	25	0.017786878380046785	1	0.05555555555555555	0
Q5TAQ9	43	0.01779834131978205	1	0.06	0
Q5VSY0	22	0.017817912951538194	1	0.05263157894736842	0
P08237	8	0.017819954458557535	1	0.09523809523809523	0
Q9NQZ6	37	0.01780767383062809	1	0.06666666666666667	0
O00308	1	0.017814725753992563	1	0.03048780487804878	0
O14964	31	0.018243135210120043	1	0.07729468599033816	0
O43559	40	0.017811491217620955	1	0.1	0
O95273	3	0.017947855577161612	1	0.0410958904109589	0
O00458	26	0.017788864706465186	1	0.5454545454545454	0
Q9UBU9	50	0.0007542190483473495	0	0.02905811623246493	0
Q9HCE1	53	0.0007356018202769201	0	0.02828054298642534	0
P04637	70	0.00043933152859134376	0	0.035437430786267994	0
P62993	68	0.0004540731156563301	0	0.03048065650644783	0
P07900	60	0.0006597560765467022	0	0.039705882352941174	0
Q15648	81	0.00035926613310137867	0	0.2717391304347826	0
P08238	63	0.00048650108573169336	0	0.039586919104991396	0
Q9Y6K9	69	0.00045166957219213924	0	0.04201680672268908	0
P63279	73	0.0003961358909754327	0	0.055825242718446605	0
Q9Y2X0	93	0.00034897202116241353	0	0.41509433962264153	0
Q14258	61	0.0006427748708405571	0	0.014965259219668627	0
Q9H944	92	0.0003491924321624429	0	0.21100917431192662	0
P62987	85	0.00035295302625439924	0	0.0654911838790932	0
Q86VP6	94	0.00034854775223438686	0	0.022968197879858657	0
Q92905	80	0.00035944966605390866	0	0.036603221083455345	0
P36873	49	0.0007848136293165901	0	0.05862068965517241	0
P62136	48	0.0008418930573686066	0	0.03431372549019608	0
P68400	76	0.00037786965527753045	0	0.043478260869565216	0
Q9NPJ6	77	0.0003729444410604614	0	0.08387096774193549	0
Q9NX40	55	0.0007203034784243983	0	0.08955223880597014	0
P35222	54	0.0007221145555854183	0	0.05741626794258373	0
Q00987	64	0.00048092178055585686	0	0.05060728744939271	0
Q15717	46	0.0015060177962738868	0	0.019570707070707072	0
Q9H204	88	0.0003509602107150078	0	0.36231884057971014	0
P02545	87	0.0003516768937994845	0	0.03639846743295019	0
P05067	47	0.0013157771488732125	0	0.01535735380980508	0
P00533	79	0.00036496013253413395	0	0.02079722703639515	0
P56524	71	0.00041342099793986243	0	0.041916167664670656	0
Q92769	62	0.0005366943654464341	0	0.04498269896193772	0
Q13547	52	0.0007365236923932502	0	0.03765690376569038	0
Q9BTT4	91	0.0003498055655072487	0	0.34375	0
Q9NWA0	90	0.0003507638310408207	0	0.3582089552238806	0
Q93074	84	0.00035445297676497137	0	0.30864197530864196	0
Q9BWU1	95	0.0003482383042645625	0	0.3448275862068966	0
P05412	67	0.0004680576852093028	0	0.024584237165582067	0
P27986	96	0.00034654373935660994	0	0.03202846975088968	0
P03372	66	0.0004705242660886821	0	0.050980392156862744	0
Q13503	83	0.0003565217704309508	0	0.22857142857142856	0
P49336	82	0.00035678306357196963	0	0.2018348623853211	0
Q71SY5	78	0.0003703475639279926	0	0.525	0
P19525	75	0.00038449641219429114	0	0.15306122448979592	0
Q86TW2	59	0.000713847738118709	0	0.0967741935483871	0
Q5T200	72	0.0004079444571127179	0	0.38461538461538464	0
Q9BQ65	58	0.0007144923658223268	0	0.10714285714285714	0
Q96SQ5	51	0.0007486559063783801	0	0.07407407407407407	0
O95402	86	0.00035260853852750354	0	0.2391304347826087	0
O75448	89	0.00035082625316295023	0	0.3709677419354839	0
