name	rank	p_hyper	is_seed	spd	component_id
Q15427	0	0.0	1	0.017699115044247787	0
P51617	0	0.0	1	0.06349206349206349	0
P17980	0	0.0	1	0.09090909090909091	0
Q9HD26	0	0.0	1	0.05405405405405406	0
Q9HAU4	0	0.0	1	0.10471204188481675	0
P55072	0	0.0	1	0.038181818181818185	0
Q99816	0	0.0	1	0.09090909090909091	0
Q9Y4K3	0	0.0	1	0.048828125	0
P0CG48	0	0.0	1	0.04661487236403995	0
Q96B97	0	0.0	1	0.05612244897959184	0
Q15843	0	0.0	1	0.043795620437956206	0
Q9NYJ8	0	0.0	1	0.2079207920792079	0
Q15750	0	0.0	1	0.09230769230769231	0
Q9BYM8	0	0.0	1	0.15151515151515152	0
P51610	0	0.0	1	0.23853211009174313	0
Q14289	0	0.0	1	0.03614457831325301	0
Q8N5U6	0	0.0	1	0.05263157894736842	0
Q9NX70	0	0.0	1	0.5517241379310345	0
Q16666	0	0.0	1	0.041343669250646	0
Q96JM7	0	0.0	1	0.12195121951219512	0
Q9ULK4	0	0.0	1	0.37012987012987014	0
Q96G25	0	0.0	1	0.6545454545454545	0
Q9NVC6	0	0.0	1	0.8125	0
P49116	0	0.0	1	0.2916666666666667	0
P24863	0	0.0	1	0.5555555555555556	0
Q9BSJ6	0	0.0	1	0.16666666666666666	0
Q15007	0	0.0	1	0.2222222222222222	0
Q01081	0	0.0	1	0.018018018018018018	0
Q9H3M7	0	0.0	1	0.21052631578947367	0
O43513	0	0.0	1	0.7884615384615384	0
Q9P1W9	0	0.0	1	0.1	0
Q5VTL8	0	0.0	1	0.05555555555555555	0
Q5TAQ9	0	0.0	1	0.03773584905660377	0
Q5VSY0	0	0.0	1	0.10526315789473684	0
P08237	0	0.0	1	0.04838709677419355	0
O00308	0	0.0	1	0.10179640718562874	0
O14964	0	0.0	1	0.07729468599033816	0
O43559	0	0.0	1	0.1	0
O95273	0	0.0	1	0.05333333333333334	0
O00458	0	0.0	1	0.36363636363636365	0
P04637	111	3.3588934610947414e-10	0	0.10318331503841932	0
P52434	45	4.2519264721460515e-21	0	0.6721311475409836	0
Q15648	16	4.64364611656892e-30	0	0.7096774193548387	0
P09874	120	1.870237048204538e-11	0	0.1934156378600823	0
P63279	125	7.504919663283725e-12	0	0.15	0
P12931	69	3.59285621859405e-11	0	0.10975609756097561	0
Q9Y230	97	9.40674734535389e-13	0	0.14391143911439114	0
P84022	131	1.6742099312188425e-12	0	0.18153846153846154	0
Q9Y2X0	4	8.513332307233542e-13	0	0.7454545454545455	0
Q9H944	22	1.1538880502384836e-34	0	0.3333333333333333	0
P62987	130	1.1474970613182225e-12	0	0.10837438423645321	0
Q9Y265	98	6.819376425615369e-13	0	0.14345991561181434	0
Q92731	65	6.256063814568179e-11	0	0.1189873417721519	0
Q92793	101	1.354157574118063e-09	0	0.268370607028754	0
Q9Y6Q9	124	6.718973768134771e-14	0	0.36893203883495146	0
Q9Y4A5	60	1.8945962441175644e-13	0	0.25742574257425743	0
P20226	103	5.6936634358259266e-11	0	0.2894736842105263	0
Q16594	148	4.86339376168587e-14	0	0.20224719101123595	0
Q92830	67	1.6783945214731943e-11	0	0.2830188679245283	0
O75478	27	1.8028548271520435e-24	0	0.24817518248175183	0
O75925	181	1.222001244418052e-16	0	0.2767857142857143	0
Q09472	118	2.364707707541577e-10	0	0.19362186788154898	0
P63165	166	3.140081228864051e-16	0	0.18357487922705315	0
Q9NPJ6	24	4.816493513875409e-28	0	0.1518987341772152	0
P24928	35	1.5953617757458705e-19	0	0.32967032967032966	0
Q9NQG5	53	2.63411423717393e-16	0	0.2898550724637681	0
P30876	37	5.045173469255357e-16	0	0.5277777777777778	0
Q15796	133	1.5954150165114868e-13	0	0.13450292397660818	0
Q14192	171	8.349103281107608e-17	0	0.2248062015503876	0
P32780	105	9.727483567903564e-11	0	0.38596491228070173	0
Q15797	134	3.710232446223798e-13	0	0.18032786885245902	0
Q01094	108	4.0692095664838245e-12	0	0.3548387096774194	0
P50613	77	1.8743459317561883e-11	0	0.38461538461538464	0
Q9UHW5	49	9.790006852782132e-19	0	0.56	0
Q13330	198	4.163837377653267e-16	0	0.22448979591836735	0
Q99814	26	2.565878869989341e-26	0	0.2956521739130435	0
Q13263	196	4.332088195898389e-16	0	0.11764705882352941	0
Q14686	102	1.454693974144144e-10	0	0.45454545454545453	0
P35222	128	2.665364327922562e-12	0	0.13411764705882354	0
Q09028	200	9.041285467969135e-16	0	0.14516129032258066	0
Q00987	168	8.047066231383974e-17	0	0.11538461538461539	0
P19387	36	1.0704867877871873e-16	0	0.5252525252525253	0
P49841	184	1.5596061528692806e-17	0	0.1148036253776435	0
Q15650	29	9.702762393497835e-24	0	0.7073170731707317	0
Q04206	117	1.318286591536765e-10	0	0.1917808219178082	0
Q9HCN4	55	1.3442267387815889e-15	0	0.3559322033898305	0
Q13485	179	7.018438794676138e-17	0	0.1694915254237288	0
P17844	186	3.564269702968506e-17	0	0.12863070539419086	0
P50750	78	4.225652552391018e-10	0	0.17318435754189945	0
Q9H9Y6	86	2.0539506136777066e-12	0	0.22950819672131148	0
Q9Y6X2	135	1.4745966434571248e-12	0	0.3392857142857143	0
Q9H204	9	3.170967504604174e-20	0	0.6231884057971014	0
Q07869	138	1.6411079323472002e-12	0	0.4090909090909091	0
