name	rank	visiting_probability	is_seed	spd	component_id
Q15427	23	0.017039779746392147	1	0.04424778761061947	0
P51617	14	0.017113122839127186	1	0.07936507936507936	0
P17980	32	0.01708698493035837	1	0.0449438202247191	0
Q9HD26	20	0.017075126809991403	1	0.037037037037037035	0
Q9HAU4	7	0.017161249328836062	1	0.03225806451612903	0
P55072	13	0.017107547354690233	1	0.030965391621129327	0
Q99816	27	0.017098246199996073	1	0.09036144578313253	0
Q9Y4K3	5	0.017331825463753385	1	0.03550295857988166	0
P0CG48	18	0.017381426425346732	1	0.02796420581655481	0
Q96B97	17	0.01739056026368485	1	0.06598984771573604	0
Q15843	21	0.01710077635736307	1	0.02909090909090909	0
Q9NYJ8	38	0.017225886130594573	1	0.1485148514851485	0
Q15750	33	0.01734203768088406	1	0.11538461538461539	0
Q9BYM8	22	0.017169673478696433	1	0.14705882352941177	0
P51610	2	0.01704538612926731	1	0.10377358490566038	0
Q14289	11	0.017064639799018625	1	0.0759493670886076	0
Q8N5U6	36	0.017033785361746722	1	0.18421052631578946	0
Q9NX70	46	0.017323754807566896	1	0.11235955056179775	0
Q16666	34	0.01719310920689894	1	0.02077922077922078	0
Q96JM7	43	0.017044467786403623	1	0.05	0
Q9ULK4	10	0.017480703887989987	1	0.07894736842105263	0
Q96G25	31	0.0172990045367246	1	0.2037037037037037	0
Q9NVC6	39	0.01730477276206573	1	0.1746031746031746	0
Q8WW12	35	0.017026020634319804	1	0.2857142857142857	0
P49116	40	0.017156888348673013	1	0.20408163265306123	0
P24863	37	0.01731353434430353	1	0.15714285714285714	0
P57105	9	0.017049115706242682	1	0.041666666666666664	0
Q9BSJ6	1	0.017079783575385206	1	0.16666666666666666	0
Q8N4H5	45	0.01703518211290853	1	1.0	0
Q15007	42	0.017124220544809707	1	0.3076923076923077	0
Q01081	47	0.017039202310546064	1	0.02702702702702703	0
Q9H3M7	12	0.017054591550765795	1	0.10810810810810811	0
Q96S65	6	0.017032381255877943	1	1.0	0
O43513	15	0.017305732752409035	1	0.2653061224489796	0
Q9P1W9	30	0.017045555071240732	1	0.2	0
Q5VTL8	16	0.017031750738881624	1	0.11764705882352941	0
Q5TAQ9	41	0.01704175946291448	1	0.06	0
Q5VSY0	44	0.01705955895567302	1	0.05263157894736842	0
P08237	24	0.017061799393740043	1	0.08333333333333333	0
Q9NQZ6	29	0.017045795538739278	1	0.07142857142857142	0
O00308	26	0.017057442358984154	1	0.018292682926829267	0
O14964	28	0.01746920595727123	1	0.07246376811594203	0
Q6NXP0	25	0.0170231619552961	1	1.0	0
O43559	3	0.017052012159838127	1	0.10344827586206896	0
Q8N9W6	8	0.017030272817141482	1	1.0	0
O95273	19	0.01718416641472579	1	0.02631578947368421	0
O00458	4	0.017031751191052834	1	0.5454545454545454	0
Q9UBU9	56	0.0007498321201662064	0	0.028684470820969338	0
P04637	77	0.00041838771355263396	0	0.02850877192982456	0
P62993	75	0.0004439698467349464	0	0.027649769585253458	0
P78362	48	0.003676451125274138	0	0.028205128205128206	0
P07900	68	0.0006199243152417926	0	0.03768115942028986	0
P08238	71	0.00045610150329573456	0	0.03535353535353535	0
Q9Y6K9	76	0.0004229258292344093	0	0.04178272980501393	0
P63279	80	0.0003853101202958609	0	0.055288461538461536	0
Q14258	67	0.000622516149930162	0	0.014901543374135177	0
Q86VP6	87	0.0003532609765315526	0	0.022887323943661973	0
P36873	54	0.0007521623684300717	0	0.05387205387205387	0
P62136	51	0.0008103873013789672	0	0.03579952267303103	0
P68400	83	0.00036294166853636335	0	0.04086021505376344	0
Q93062	52	0.0007926104878114035	0	0.041379310344827586	0
Q9NPJ6	84	0.00035618068950450026	0	0.044444444444444446	0
Q92734	55	0.0007506287207036143	0	0.09649122807017543	0
Q9NX40	61	0.0006895102804110645	0	0.07575757575757576	0
P35222	59	0.0006986206869121299	0	0.050239234449760764	0
Q00987	72	0.0004543694354437977	0	0.04417670682730924	0
Q15717	49	0.0014620608037543997	0	0.01631116687578419	0
P02545	85	0.00035509193480267725	0	0.036468330134357005	0
P05067	50	0.001248048110014339	0	0.013450292397660818	0
P00533	88	0.00035252413300725994	0	0.019896193771626297	0
P56524	78	0.000393013922122343	0	0.040697674418604654	0
Q92769	69	0.0005142407643917677	0	0.041811846689895474	0
Q13547	58	0.000700449637822655	0	0.0371900826446281	0
P05412	74	0.0004478444813595952	0	0.023121387283236993	0
P27986	89	0.00034807034905675525	0	0.027777777777777776	0
P03372	73	0.00044806935732142966	0	0.03937007874015748	0
Q71SY5	86	0.0003539232533992341	0	0.2682926829268293	0
Q9GZZ9	60	0.0006931605404456553	0	0.0379746835443038	0
P19525	82	0.00036827695818910294	0	0.1414141414141414	0
Q8WVV9	62	0.0006863260127540214	0	0.06666666666666667	0
Q86TW2	66	0.0006833855403182613	0	0.07142857142857142	0
Q5T200	79	0.0003919004770651517	0	0.20754716981132076	0
Q9BQ65	65	0.0006839724653590014	0	0.10714285714285714	0
Q96SQ5	57	0.0007165767815747149	0	0.07407407407407407	0
P29972	64	0.0006843872534281673	0	0.06896551724137931	0
P0C7P0	63	0.0006851803085339472	0	0.013888888888888888	0
O14980	70	0.00045734415568973676	0	0.022768670309653915	0
A0JLT2	81	0.0003730324952762741	0	0.10619469026548672	0
O43251	53	0.0007657863177428904	0	0.08139534883720931	0
