name	submodule	is_seed	spd	component_id
Q9NX70	1	1	0.07865168539325842	0
Q9ULK4	1	1	0.04430379746835443	0
Q96G25	1	1	0.14545454545454545	0
Q9NVC6	1	1	0.10606060606060606	0
P24863	1	1	0.1111111111111111	0
O43513	1	1	0.17647058823529413	0
Q15528	1	0	0.2413793103448276	0
Q8TB05	1	0	0.5	0
A0JLT2	1	0	0.06306306306306306	0
P51617	2	1	0.046511627906976744	0
Q9Y4K3	2	1	0.028680688336520075	0
Q9NYJ8	2	1	0.10377358490566038	0
Q15750	2	1	0.06015037593984962	0
Q9BYM8	2	1	0.08571428571428572	0
Q9Y6K9	2	0	0.02368421052631579	0
Q8N5C8	2	0	0.23076923076923078	0
Q9Y6R0	2	0	0.06451612903225806	0
Q96CG3	2	0	0.10526315789473684	0
Q10589	2	0	0.2	0
Q99706	2	0	0.16666666666666666	0
O14920	2	0	0.03783783783783784	0
Q5VYS4	2	0	1.0	0
Q96G61	2	0	0.5	0
Q9BSJ6	3	1	0.10344827586206896	0
Q96S65	3	1	0.2	0
Q9NQZ6	3	1	0.07142857142857142	0
O95273	3	1	0.05194805194805195	0
Q08379	3	0	0.019543973941368076	0
Q9P2Z0	3	0	0.16666666666666666	0
Q96SQ5	3	0	0.06896551724137931	0
Q9ULM2	3	0	0.1	0
Q8NEP9	3	0	0.2	0
P49116	4	1	0.11538461538461539	0
O00458	4	1	0.09090909090909091	0
Q13547	4	0	0.01006036217303823	0
Q15427	5	1	0.008928571428571428	0
Q9P1W9	5	1	0.1	0
Q92917	5	0	0.0967741935483871	0
Q6P2Q9	5	0	0.011363636363636364	0
O00308	6	1	0.01744186046511628	0
O14964	6	1	0.02843601895734597	0
P51795	6	0	0.09090909090909091	0
Q15012	6	0	0.1	0
A5D8V6	6	0	0.1	0
Q15843	7	1	0.017793594306049824	0
Q5TAQ9	7	1	0.018518518518518517	0
Q7L5N1	7	0	0.007434944237918215	0
Q16762	7	0	0.09090909090909091	0
Q5TIA1	7	0	1.0	0
