source	target
P05165	P05166
Q92769	P29590
Q7Z4H7	O00327
Q7Z4H7	Q15717
P04908	P49736
Q96IJ6	P19838
Q13404	P51965
Q8N5S1	O60262
Q8N5S1	P07947
P06733	P12956
P06733	O75439
Q9BPW9	Q8TF71
Q9BPW9	Q7Z434
P84243	P29590
P84243	P29474
O60760	Q96GS6
P78527	P12956
P78527	Q15717
P78527	P62993
Q9BQ95	Q14576
Q9BQ95	Q9Y4K3
Q9Y5B9	P12956
Q9Y5B9	Q7L2Z9
P49959	P12956
Q9Y265	P61956
Q5JR59	Q969G3
P38398	P12956
P38398	Q9Y5A6
Q9BQG0	O95602
Q9BQG0	P05067
Q9BQG0	P04629
O60506	P67809
O60506	Q9Y3C6
O60506	Q9H0H5
O60506	P05067
P63172	Q96FJ2
P63172	P51808
Q9BWF2	P51668
Q9BWF2	Q9Y4K3
Q9BWF2	P05067
Q7L7L0	P49736
P62136	O00327
Q16695	Q9NVP2
Q16695	Q9NZ08
P16989	P67809
P16989	Q15717
P22681	P63267
Q8TF71	Q8NFQ8
Q8TF71	Q86T26
Q8TF71	O15488
Q8TF71	Q9NZ08
Q8TF71	Q96KN2
Q8TF71	Q6NXE6
Q8TF71	Q9H0H5
Q7L190	Q8TAQ2
Q7L190	Q7Z7J5
Q14683	P52701
Q9NVV9	P07947
Q9NVV9	P05067
Q8WUI4	P29590
O15379	P29590
Q9H0A8	P26196
P33778	P49736
P62805	Q16777
P62805	Q7L2Z9
P62805	P05067
Q92878	P61956
Q9UJW3	O60519
Q9UJW3	Q71DI3
P13010	P12956
P63165	P29590
P48730	P29590
Q9UKV0	Q92522
Q12873	P61956
Q13426	P12956
P20585	P52701
Q13547	P29590
P06748	Q92522
P06748	P04899
P06748	Q16543
P06748	P05067
Q99623	P49736
O75558	Q969G3
P12004	P12956
Q92624	P0C0S8
Q8ND90	P56524
Q8ND90	Q9UER7
Q8ND90	Q96GS6
Q04206	P29590
Q04206	Q6S8J3
Q96ST3	P29590
P06241	P12956
P06241	Q9Y3Q4
Q93009	P29590
Q93009	Q7L4P6
Q14203	Q96GY0
Q14203	P49458
P17844	P67809
P20671	P49736
Q99877	P49736
O76064	Q16777
P68431	P12956
P68431	Q9HAV0
Q8IUQ4	P29590
Q8IUQ4	Q9UPY8
P43355	P78347
P68104	Q96FJ2
O95793	P00338
O95793	Q15717
O60264	O95602
O60264	P28370
O60264	P62993
O14686	Q71DI3
Q96GM5	Q969G3
Q9H3P2	Q8IZ63
Q9H3P2	Q9UBU9
Q13243	Q96SB4
Q9NR30	P61956
A5A3E0	Q96KN2
Q96RQ3	Q9HCC0
Q96RQ3	P29692
Q71DI3	P49736
P04406	P08238
P04406	P62993
P50402	P63267
Q9BTM1	P49736
P0CG48	Q6FI13
P0CG48	O60437
P0CG48	Q8NFQ8
Q96EY1	Q71U36
Q96EY1	P62993
O14770	Q6P1W5
P12277	Q9Y4E8
Q96KK5	P49736
P11940	P67809
P11940	Q96SB4
Q7Z434	O95786
P18859	P19838
P18859	P25705
P27694	P12956
Q86XP3	O75533
Q86XP3	P02545
Q86XP3	Q9UBU9
Q8N5R6	Q8WYH8
Q8N5R6	Q13137
Q8N5R6	P05067
P25705	P08238
P25705	P05067
P25705	P01023
P63167	P00338
P62736	P67809
P23527	P49736
Q96EZ8	P67870
Q9HCE1	P12956
Q9HCE1	Q9HAV7
Q9HCE1	Q8N8U2
Q9HCE1	Q12926
Q9Y4K3	P67809
Q9Y4K3	P08754
Q96FN5	P02545
P37198	Q969G3
P19838	P29590
P19838	Q15717
P51532	P29590
P62826	Q9UBU9
P12268	Q96B97
P12268	P49736
Q9Y6K9	P08238
Q9Y6K9	O15488
Q92922	Q969G3
Q92922	P28370
Q5QNW6	P49736
P51610	Q9NVP2
O60262	O14775
O60262	P04899
O60262	Q9NPH0
O60262	Q9HAV0
O60262	P08754
Q8N6Y0	Q969G3
P17028	P26196
P17028	Q9Y5A6
P55854	P29590
Q08170	Q96SB4
Q08170	Q13247
Q08170	P54257
Q8WWM7	P67809
Q9UQL6	P12956
Q13137	P26196
P22061	P49736
P0C7W6	Q969G3
Q93077	P49736
Q96GS6	Q08379
Q93008	P49736
Q12888	P12956
P07195	P00338
Q15427	Q13247
Q15427	P19338
Q8N257	P49736
Q9UMS4	P08238
P05067	Q9Y5F6
P05067	P29692
P05067	P10809
P05067	P56545
P05067	P30281
P05067	Q13247
P05067	Q6FI13
P05067	P12931
P05067	Q9Y5A6
P05067	Q16777
P05067	Q8IYN2
P51531	Q969G3
Q09028	P12956
Q09028	Q15717
O95273	O75928
Q14576	O75381
Q14576	P04629
Q14576	Q16543
Q14576	Q01844
Q14576	P78362
Q14576	P29474
Q14576	Q12926
Q14576	P01023
P12931	P08238
P12931	P62993
Q99856	P29590
Q8NHQ1	P10809
Q8NHQ1	Q969G3
Q8IZ63	Q9Y3C6
Q8IZ63	P62993
Q13363	Q9UKL0
Q13363	P30281
Q13363	O75928
P57053	P49736
P43246	P12956
Q9NPF5	Q9UER7
P29692	P49736
P84103	Q96SB4
Q9UK22	P51965
Q9UK22	Q86T26
Q9UBU9	Q8N8U2
Q9UBU9	Q8IYN2
P62937	P00338
P62937	P62993
P02545	Q9Y287
Q9H2X6	P29590
Q14676	P61956
Q14676	Q15717
O95153	Q7L4P6
P12036	P62993
Q15393	P08238
Q15393	Q9Y3C6
Q8WYH8	Q969G3
Q08211	P12956
Q9Y3Q4	Q9P1Z3
P06899	P49736
Q9H2P0	Q8TAQ2
Q9P1Z3	Q15717
P78347	P43360
P78347	Q16633
P78347	P12956
P56545	P12956
P19525	Q16777
P54132	P61956
P54132	Q9Y2M0
P54132	P52701
P49427	P67870
Q16666	Q92522
Q16666	P28370
Q9BQE3	Q96GY0
Q8IYA8	Q96FJ2
Q8IYA8	Q08379
Q07021	P10809
Q07021	Q9NPH0
P19338	Q92522
Q8N9W6	Q6P1W5
P07947	Q92522
P07947	Q6P1W5
P07947	Q15717
O60519	Q15717
Q9UKT9	Q08379
Q9UKT9	P56524
P56524	P61956
P56524	Q15717
Q9NZI8	P67809
P51965	Q9NVP2
Q99880	P49736
O60814	P49736
Q9Y4E8	Q16777
Q9Y4E8	O95786
O94776	P61956
P35659	Q16777
P49736	Q93079
P49736	Q99878
P49736	P09884
P49736	Q99879
P49736	P58876
P49736	P63267
P49736	Q9NVP2
P49736	P30419
P49736	O14775
P49736	P08670
Q8TAQ2	P28370
Q8TAQ2	O75381
Q8TAQ2	Q01844
Q9Y2G8	Q71U36
O96006	P61956
Q9BYX4	O75928
Q71U36	Q6S8J3
Q8TEE9	P29590
Q96B97	Q15717
P05166	P67870
P43360	Q6NXE6
O75928	P29590
P55209	P0C0S8
P55209	P67870
Q9HCC0	P10809
Q9HCC0	Q10713
Q8IYN2	P62993
P67809	Q15717
P67809	P78362
P60022	P14735
P60022	P30419
P60022	Q969U6
P60022	P08670
P60022	P54257
P60022	Q10713
P60022	Q12851
P60022	O60551
P60022	Q5UIP0
P60022	O75439
Q14191	P29590
Q14191	P12956
Q9UKL0	O00327
Q16778	Q16777
P23497	P29590
P23497	Q96GY0
O14734	P29590
P67870	O00327
P67870	O60551
O95786	Q15717
P62807	Q6FI13
P62807	Q96FJ2
Q9NVP2	Q5UIP0
P52701	P12956
P10809	P01023
P08238	P00338
P08238	Q969U6
P00338	P14735
P12956	Q12851
P12956	P62993
