name	rank	p_hyper	is_seed	spd	component_id
Q9UBU9	0	0.0	1	0.10220440881763528	0
Q13363	0	0.0	1	0.20666666666666667	0
P78527	0	0.0	1	0.2936802973977695	0
P55209	0	0.0	1	0.34328358208955223	0
P12931	0	0.0	1	0.07160493827160494	0
Q14203	0	0.0	1	0.05726872246696035	0
Q9UQL6	0	0.0	1	0.28115015974440893	0
Q9H2P0	0	0.0	1	0.35555555555555557	0
Q9Y265	0	0.0	1	0.23504273504273504	0
Q07021	0	0.0	1	0.15352697095435686	0
P49736	0	0.0	1	0.16761363636363635	0
P62136	0	0.0	1	0.13725490196078433	0
Q93009	0	0.0	1	0.16838487972508592	0
P50402	0	0.0	1	0.2375	0
Q8IUQ4	0	0.0	1	0.13043478260869565	0
P37198	0	0.0	1	0.17391304347826086	0
P61956	0	0.0	1	0.2403846153846154	0
Q8NHQ1	0	0.0	1	0.08108108108108109	0
Q8ND90	0	0.0	1	0.061946902654867256	0
P63165	0	0.0	1	0.2146341463414634	0
Q9UER7	0	0.0	1	0.2866666666666667	0
Q9NPF5	0	0.0	1	0.23214285714285715	0
P52701	0	0.0	1	0.3372093023255814	0
P43246	0	0.0	1	0.3	0
P0CG48	0	0.0	1	0.11422172452407615	0
Q12873	0	0.0	1	0.22857142857142856	0
P56545	0	0.0	1	0.16470588235294117	0
Q13137	0	0.0	1	0.09803921568627451	0
Q14676	0	0.0	1	0.2471264367816092	0
Q09028	0	0.0	1	0.2849462365591398	0
P51668	0	0.0	1	0.11210762331838565	0
Q96EY1	0	0.0	1	0.10112359550561797	0
Q93008	0	0.0	1	0.11678832116788321	0
Q9UMS4	0	0.0	1	0.3626373626373626	0
Q96B97	0	0.0	1	0.09693877551020408	0
Q9Y4E8	0	0.0	1	0.12101910828025478	0
P22681	0	0.0	1	0.08018867924528301	0
Q12888	0	0.0	1	0.25384615384615383	0
P78347	0	0.0	1	0.3302752293577982	0
Q99856	0	0.0	1	0.34615384615384615	0
P49427	0	0.0	1	0.18032786885245902	0
P55854	0	0.0	1	0.19658119658119658	0
Q04206	0	0.0	1	0.22375690607734808	0
Q9Y2M0	0	0.0	1	0.07142857142857142	0
P12004	0	0.0	1	0.2158273381294964	0
P27694	0	0.0	1	0.2716627634660422	0
P51610	0	0.0	1	0.24299065420560748	0
