name	rank	p_hyper	is_seed	spd	component_id
Q9UBU9	0	0.0	1	0.10187932739861523	0
Q13363	0	0.0	1	0.21621621621621623	0
P78527	0	0.0	1	0.3014705882352941	0
P55209	0	0.0	1	0.3333333333333333	0
P12931	0	0.0	1	0.07920792079207921	0
Q14203	0	0.0	1	0.05752212389380531	0
Q9UQL6	0	0.0	1	0.28434504792332266	0
Q9H2P0	0	0.0	1	0.3695652173913043	0
Q9Y265	0	0.0	1	0.2425531914893617	0
Q07021	0	0.0	1	0.15966386554621848	0
P49736	0	0.0	1	0.16831683168316833	0
P62136	0	0.0	1	0.1431980906921241	0
Q93009	0	0.0	1	0.17006802721088435	0
P50402	0	0.0	1	0.24242424242424243	0
Q8IUQ4	0	0.0	1	0.11188811188811189	0
P37198	0	0.0	1	0.17391304347826086	0
P61956	0	0.0	1	0.2358490566037736	0
Q8NHQ1	0	0.0	1	0.08547008547008547	0
Q8ND90	0	0.0	1	0.05504587155963303	0
P63165	0	0.0	1	0.2146341463414634	0
Q9UER7	0	0.0	1	0.2967741935483871	0
Q9NPF5	0	0.0	1	0.2727272727272727	0
P52701	0	0.0	1	0.35294117647058826	0
P43246	0	0.0	1	0.31007751937984496	0
P0CG48	0	0.0	1	0.1174496644295302	0
Q12873	0	0.0	1	0.2426470588235294	0
P56545	0	0.0	1	0.18072289156626506	0
Q13137	0	0.0	1	0.0915032679738562	0
Q14676	0	0.0	1	0.24858757062146894	0
Q09028	0	0.0	1	0.3064516129032258	0
P51668	0	0.0	1	0.1210762331838565	0
Q96EY1	0	0.0	1	0.11235955056179775	0
Q93008	0	0.0	1	0.12318840579710146	0
Q9UMS4	0	0.0	1	0.3551912568306011	0
Q96B97	0	0.0	1	0.10152284263959391	0
Q9Y4E8	0	0.0	1	0.12903225806451613	0
P22681	0	0.0	1	0.0787037037037037	0
Q12888	0	0.0	1	0.2846153846153846	0
P78347	0	0.0	1	0.3333333333333333	0
Q99856	0	0.0	1	0.25925925925925924	0
P49427	0	0.0	1	0.1774193548387097	0
P55854	0	0.0	1	0.211864406779661	0
Q04206	0	0.0	1	0.22131147540983606	0
Q9Y2M0	0	0.0	1	0.06818181818181818	0
P12004	0	0.0	1	0.2302158273381295	0
P27694	0	0.0	1	0.2693208430913349	0
P51610	0	0.0	1	0.2358490566037736	0
P17844	0	0.0	1	0.3925619834710744	0
Q92922	0	0.0	1	0.42735042735042733	0
Q96GM5	0	0.0	1	0.31	0
Q8TAQ2	0	0.0	1	0.4411764705882353	0
P63167	0	0.0	1	0.08653846153846154	0
Q8IYN2	0	0.0	1	0.25	0
P12268	0	0.0	1	0.23958333333333334	0
Q92878	0	0.0	1	0.42857142857142855	0
Q9H0A8	0	0.0	1	0.044444444444444446	0
Q96FJ2	0	0.0	1	0.09090909090909091	0
Q9NX70	0	0.0	1	0.2247191011235955	0
P51965	0	0.0	1	0.08490566037735849	0
O60506	0	0.0	1	0.23322683706070288	0
P02545	0	0.0	1	0.18809980806142035	0
P56524	0	0.0	1	0.23255813953488372	0
P84103	0	0.0	1	0.41843971631205673	0
P12956	0	0.0	1	0.2785234899328859	0
Q9NVP2	0	0.0	1	0.24390243902439024	0
Q9UK22	0	0.0	1	0.11428571428571428	0
P54132	0	0.0	1	0.35802469135802467	0
Q16666	0	0.0	1	0.12987012987012986	0
P13010	0	0.0	1	0.3278008298755187	0
Q96SB4	0	0.0	1	0.19327731092436976	0
Q15393	0	0.0	1	0.37362637362637363	0
Q92769	0	0.0	1	0.2787456445993031	0
Q9Y5B9	0	0.0	1	0.3787878787878788	0
Q86XP3	0	0.0	1	0.47619047619047616	0
P30281	0	0.0	1	0.16666666666666666	0
P20585	0	0.0	1	0.34615384615384615	0
Q13547	0	0.0	1	0.2066115702479339	0
Q14191	0	0.0	1	0.5333333333333333	0
Q96IJ6	0	0.0	1	0.23076923076923078	0
Q9ULK4	0	0.0	1	0.19078947368421054	0
Q96G25	0	0.0	1	0.18518518518518517	0
Q9NVC6	0	0.0	1	0.20634920634920634	0
P67870	0	0.0	1	0.14068441064638784	0
P29692	0	0.0	1	0.1791907514450867	0
Q969G3	0	0.0	1	0.3619047619047619	0
P51532	0	0.0	1	0.3697916666666667	0
P24863	0	0.0	1	0.15714285714285714	0
Q9UKV0	0	0.0	1	0.37735849056603776	0
Q96ST3	0	0.0	1	0.2670157068062827	0
P35659	0	0.0	1	0.40816326530612246	0
Q8WUI4	0	0.0	1	0.25882352941176473	0
Q14683	0	0.0	1	0.3333333333333333	0
P19838	0	0.0	1	0.19830028328611898	0
P51531	0	0.0	1	0.4117647058823529	0
Q8WYH8	0	0.0	1	0.1590909090909091	0
P09884	0	0.0	1	0.34146341463414637	0
P29590	0	0.0	1	0.2897196261682243	0
Q96GY0	0	0.0	1	0.09090909090909091	0
P48730	0	0.0	1	0.10344827586206896	0
Q7L4P6	0	0.0	1	0.25	0
Q9Y5A6	0	0.0	1	0.08333333333333333	0
Q8N5R6	0	0.0	1	0.09210526315789473	0
Q96EZ8	0	0.0	1	0.16666666666666666	0
O75533	0	0.0	1	0.35978835978835977	0
Q9UKL0	0	0.0	1	0.2948717948717949	0
P06241	0	0.0	1	0.08529411764705883	0
O43513	0	0.0	1	0.22448979591836735	0
P07947	0	0.0	1	0.18571428571428572	0
Q8IYA8	0	0.0	1	0.1	0
P17028	0	0.0	1	0.14102564102564102	0
Q5VSY0	0	0.0	1	0.05263157894736842	0
O15379	0	0.0	1	0.2964824120603015	0
P28370	0	0.0	1	0.37142857142857144	0
Q8N8U2	0	0.0	1	0.3333333333333333	0
O00327	0	0.0	1	0.23529411764705882	0
O60264	0	0.0	1	0.4778761061946903	0
O95602	0	0.0	1	0.1927710843373494	0
O75928	0	0.0	1	0.2898550724637681	0
P12036	0	0.0	1	0.04	0
O14686	0	0.0	1	0.2571428571428571	0
P18859	0	0.0	1	0.045454545454545456	0
O76064	0	0.0	1	0.3090909090909091	0
O14981	0	0.0	1	0.2413793103448276	0
O95153	0	0.0	1	0.11764705882352941	0
O00458	0	0.0	1	0.45454545454545453	0
O14734	0	0.0	1	0.1	0
Q99729	151	3.321659578110123e-38	0	0.44761904761904764	0
P62906	190	8.926262412307209e-49	0	0.41358024691358025	0
Q7L2E3	163	2.205585223801104e-36	0	0.48314606741573035	0
Q08211	79	9.98801727572347e-25	0	0.39763779527559057	0
Q9NR30	100	8.175555486512338e-28	0	0.4090909090909091	0
Q13310	159	1.0638626735612956e-35	0	0.3617021276595745	0
Q9BUJ2	156	3.0176821039811675e-37	0	0.3709677419354839	0
P62750	192	1.3456648880946199e-50	0	0.39080459770114945	0
Q07020	178	1.1848033323127591e-39	0	0.3482142857142857	0
Q02878	167	5.3441413419117224e-36	0	0.3469387755102041	0
P62899	193	3.614437917787046e-51	0	0.44680851063829785	0
Q15022	81	1.9413401138608273e-25	0	0.23624595469255663	0
P62913	180	1.355552671461787e-40	0	0.4067796610169492	0
P62917	186	5.79656060352316e-45	0	0.39106145251396646	0
P62753	185	1.101372972918584e-44	0	0.36180904522613067	0
Q9GZQ8	135	1.2329872998282936e-34	0	0.23493975903614459	0
Q9UJV9	94	4.051600376584532e-28	0	0.43870967741935485	0
Q9H0R8	140	1.1987645282014734e-35	0	0.23820224719101124	0
Q9H492	131	5.637038968030485e-34	0	0.2372448979591837	0
P04637	11	8.186437549593922e-23	0	0.1699561403508772	0
P11940	137	4.06231963101763e-34	0	0.32098765432098764	0
Q01844	117	1.8417043171033332e-31	0	0.1721014492753623	0
P49792	134	1.9211365438105305e-34	0	0.3137254901960784	0
Q00839	98	2.4942575818360493e-28	0	0.2874743326488706	0
P09874	6	1.0578038130219731e-22	0	0.34285714285714286	0
P63279	9	1.108140518793933e-22	0	0.2091346153846154	0
P15880	177	1.4063694578931814e-38	0	0.3224489795918367	0
Q9Y230	54	1.2921701287858912e-23	0	0.24723247232472326	0
P19338	64	7.602005347786884e-23	0	0.36962750716332377	0
Q13620	153	1.0084619170161859e-36	0	0.28938906752411575	0
P84022	42	3.727338392852145e-24	0	0.18322981366459629	0
Q9UKM9	138	1.7764507413285934e-35	0	0.5443037974683544	0
Q9H0W5	118	2.002633642192822e-31	0	0.20168067226890757	0
Q13148	132	7.692398462842867e-35	0	0.34532374100719426	0
Q14999	73	4.5082441528627656e-24	0	0.2460456942003515	0
Q13616	119	6.999620895103737e-31	0	0.21761658031088082	0
Q9UQE7	65	3.8815513898704825e-23	0	0.3252032520325203	0
Q86VP6	108	4.732075327659502e-29	0	0.23767605633802816	0
Q13618	90	1.5907022245055482e-25	0	0.16135265700483092	0
Q92905	99	2.7726897753279324e-28	0	0.20648967551622419	0
P38919	105	1.0502304297283632e-27	0	0.35655737704918034	0
P61326	176	1.1251087122291052e-37	0	0.34104046242774566	0
P68400	20	1.2012376853420157e-23	0	0.17204301075268819	0
P60709	150	4.221433506562687e-37	0	0.21173469387755103	0
