name	rank	p_hyper	is_seed	spd	component_id
Q9UBU9	0	0.0	1	0.10344827586206896	0
Q13363	0	0.0	1	0.20134228187919462	0
P78527	0	0.0	1	0.291970802919708	0
P55209	0	0.0	1	0.3333333333333333	0
P12931	0	0.0	1	0.07804878048780488	0
Q14203	0	0.0	1	0.06060606060606061	0
Q9UQL6	0	0.0	1	0.28115015974440893	0
Q9H2P0	0	0.0	1	0.35555555555555557	0
Q9Y265	0	0.0	1	0.24472573839662448	0
Q07021	0	0.0	1	0.15833333333333333	0
P49736	0	0.0	1	0.16666666666666666	0
P62136	0	0.0	1	0.13875598086124402	0
Q93009	0	0.0	1	0.16891891891891891	0
P50402	0	0.0	1	0.23780487804878048	0
Q8IUQ4	0	0.0	1	0.11188811188811189	0
P37198	0	0.0	1	0.17894736842105263	0
P61956	0	0.0	1	0.23333333333333334	0
Q8NHQ1	0	0.0	1	0.08620689655172414	0
Q8ND90	0	0.0	1	0.05504587155963303	0
P63165	0	0.0	1	0.21256038647342995	0
Q9UER7	0	0.0	1	0.28205128205128205	0
Q9NPF5	0	0.0	1	0.2542372881355932	0
P52701	0	0.0	1	0.36046511627906974	0
P43246	0	0.0	1	0.3153846153846154	0
P0CG48	0	0.0	1	0.11653718091009989	0
Q12873	0	0.0	1	0.24817518248175183	0
P56545	0	0.0	1	0.1686746987951807	0
Q13137	0	0.0	1	0.09032258064516129	0
Q14676	0	0.0	1	0.24858757062146894	0
Q09028	0	0.0	1	0.2903225806451613	0
P51668	0	0.0	1	0.12	0
Q96EY1	0	0.0	1	0.09782608695652174	0
Q93008	0	0.0	1	0.12142857142857143	0
Q9UMS4	0	0.0	1	0.3551912568306011	0
Q96B97	0	0.0	1	0.10204081632653061	0
Q9Y4E8	0	0.0	1	0.11949685534591195	0
P22681	0	0.0	1	0.07834101382488479	0
Q12888	0	0.0	1	0.2692307692307692	0
P78347	0	0.0	1	0.3392857142857143	0
Q99856	0	0.0	1	0.25925925925925924	0
P49427	0	0.0	1	0.1774193548387097	0
P55854	0	0.0	1	0.2033898305084746	0
Q04206	0	0.0	1	0.2356164383561644	0
Q9Y2M0	0	0.0	1	0.06818181818181818	0
P12004	0	0.0	1	0.22580645161290322	0
P27694	0	0.0	1	0.26573426573426573	0
P51610	0	0.0	1	0.23853211009174313	0
P17844	0	0.0	1	0.3983402489626556	0
Q92922	0	0.0	1	0.4358974358974359	0
Q96GM5	0	0.0	1	0.31313131313131315	0
Q8TAQ2	0	0.0	1	0.4338235294117647	0
P63167	0	0.0	1	0.0947867298578199	0
Q8IYN2	0	0.0	1	0.25	0
P12268	0	0.0	1	0.2268041237113402	0
Q92878	0	0.0	1	0.4111111111111111	0
Q9H0A8	0	0.0	1	0.06818181818181818	0
Q96FJ2	0	0.0	1	0.08955223880597014	0
Q9NX70	0	0.0	1	0.22988505747126436	0
P51965	0	0.0	1	0.09345794392523364	0
O60506	0	0.0	1	0.24203821656050956	0
P02545	0	0.0	1	0.1830188679245283	0
P56524	0	0.0	1	0.21511627906976744	0
P84103	0	0.0	1	0.4084507042253521	0
P12956	0	0.0	1	0.2733333333333333	0
Q9NVP2	0	0.0	1	0.24390243902439024	0
Q9UK22	0	0.0	1	0.11764705882352941	0
P54132	0	0.0	1	0.35443037974683544	0
Q16666	0	0.0	1	0.12403100775193798	0
P13010	0	0.0	1	0.3181818181818182	0
Q96SB4	0	0.0	1	0.19327731092436976	0
Q15393	0	0.0	1	0.36813186813186816	0
Q92769	0	0.0	1	0.27177700348432055	0
Q9Y5B9	0	0.0	1	0.35036496350364965	0
Q86XP3	0	0.0	1	0.5121951219512195	0
P30281	0	0.0	1	0.16279069767441862	0
P20585	0	0.0	1	0.34615384615384615	0
Q13547	0	0.0	1	0.20412371134020618	0
Q14191	0	0.0	1	0.5	0
Q96IJ6	0	0.0	1	0.23076923076923078	0
Q9ULK4	0	0.0	1	0.18181818181818182	0
Q96G25	0	0.0	1	0.18181818181818182	0
Q9NVC6	0	0.0	1	0.203125	0
Q969G3	0	0.0	1	0.3523809523809524	0
P51532	0	0.0	1	0.3612565445026178	0
P24863	0	0.0	1	0.1527777777777778	0
Q9UKV0	0	0.0	1	0.37735849056603776	0
Q96ST3	0	0.0	1	0.2717948717948718	0
P35659	0	0.0	1	0.3673469387755102	0
Q8WUI4	0	0.0	1	0.25882352941176473	0
P67870	0	0.0	1	0.14068441064638784	0
Q14683	0	0.0	1	0.3076923076923077	0
P19838	0	0.0	1	0.20056497175141244	0
P51531	0	0.0	1	0.4215686274509804	0
Q8WYH8	0	0.0	1	0.16279069767441862	0
P09884	0	0.0	1	0.3333333333333333	0
P29590	0	0.0	1	0.28773584905660377	0
P29692	0	0.0	1	0.17543859649122806	0
Q96GY0	0	0.0	1	0.09090909090909091	0
P48730	0	0.0	1	0.09302325581395349	0
Q7L4P6	0	0.0	1	0.25	0
Q9NVV9	0	0.0	1	0.13559322033898305	0
Q9Y5A6	0	0.0	1	0.08333333333333333	0
Q8N5R6	0	0.0	1	0.09090909090909091	0
Q96EZ8	0	0.0	1	0.14102564102564102	0
O75533	0	0.0	1	0.3631578947368421	0
Q9UKL0	0	0.0	1	0.2894736842105263	0
P06241	0	0.0	1	0.08259587020648967	0
Q8N8U2	0	0.0	1	0.14285714285714285	0
O43513	0	0.0	1	0.21153846153846154	0
P07947	0	0.0	1	0.19047619047619047	0
Q8IYA8	0	0.0	1	0.1	0
P17028	0	0.0	1	0.12658227848101267	0
Q5VSY0	0	0.0	1	0.05263157894736842	0
O15379	0	0.0	1	0.2964824120603015	0
P28370	0	0.0	1	0.3611111111111111	0
O00327	0	0.0	1	0.23529411764705882	0
O60264	0	0.0	1	0.46017699115044247	0
O95602	0	0.0	1	0.21428571428571427	0
O75928	0	0.0	1	0.2676056338028169	0
P12036	0	0.0	1	0.038461538461538464	0
O14686	0	0.0	1	0.2647058823529412	0
P18859	0	0.0	1	0.045454545454545456	0
O60437	0	0.0	1	0.11363636363636363	0
O76064	0	0.0	1	0.2807017543859649	0
