source	target
O43559	Q96B97
Q92769	O00458
Q92769	P51610
Q92769	Q9NYJ8
Q92734	Q8N9W6
Q92734	Q15843
Q92734	O14964
Q5VTL8	Q9H492
Q5VTL8	P78362
Q5VTL8	Q8TEY7
Q5VTL8	P61981
Q5VTL8	O95400
Q5VTL8	P35240
Q5VTL8	Q6NYC1
Q5VTL8	P60520
Q5VTL8	Q9H0R8
Q7Z6Z7	P0CG48
Q7Z6Z7	Q8WW12
Q9NX40	Q8N4H5
Q9NX40	P0CG48
Q9H3M7	Q9HAU4
Q8TEY7	P0CG48
Q15637	Q8WW12
Q15637	Q01081
P60520	Q01081
Q96PU4	Q8WW12
Q96PU4	Q9BYM8
Q9H492	P0CG48
P54253	Q9P1W9
P54253	P17980
P17980	Q9BQD3
P17980	Q9Y4K3
P17980	Q9H0R8
Q13547	O00458
Q13547	Q9Y4K3
P07900	Q8N5U6
P07900	Q15843
P07900	Q9P1W9
O75844	P57105
O75844	Q16666
Q96B97	Q99816
Q96B97	Q14289
Q96B97	Q15007
Q96B97	O15056
Q96B97	P35222
P36873	Q96S65
P36873	Q9Y4K3
P36873	P51610
Q15311	P57105
Q15311	Q9HD26
Q15007	Q9ULK4
Q15007	Q16666
Q9NYJ8	P51617
Q9NYJ8	Q15750
Q9NYJ8	P49116
Q9NYJ8	Q9BYM8
Q9NYJ8	P05067
P08237	O14964
O43251	Q8N9W6
O43251	P55072
Q9Y4K3	P49116
Q9Y4K3	Q15843
Q9Y4K3	P05067
Q9Y4K3	P19525
Q9Y4K3	Q6NYC1
Q15843	P60709
Q15843	P0CG48
Q15843	O14964
Q15843	Q9HAU4
Q9ULK4	Q96G25
Q9ULK4	Q15717
P51784	P0CG48
P51784	Q8WW12
Q92934	Q9P1W9
Q92934	P55072
Q9GZZ9	Q8N9W6
Q9GZZ9	P55072
P49841	P0CG48
P49841	Q9P1W9
P02545	P51617
P02545	Q8WW12
P19525	O00458
Q8N4H5	P05067
P56524	O00458
P56524	P49116
P57105	P60709
P57105	P07550
P57105	O15056
P57105	P05067
P35240	O14964
Q16666	Q9BZE4
Q16666	P05067
P0CG48	Q9UBU9
P0CG48	O00308
P0CG48	Q9UHL9
P0CG48	P61981
P0CG48	P07550
P0CG48	Q86VP6
P0CG48	P08238
P0CG48	P68400
P0CG48	P35222
P0CG48	Q9Y6K9
Q5VSY0	O14964
P68400	O00458
P78362	Q01081
O00308	P0C7X2
P62136	Q96S65
P62136	P55072
Q5VTB9	Q9HD26
Q5VTB9	Q9NQZ6
Q8N9W6	Q93062
P55072	Q99816
P55072	Q15717
P55072	P60709
Q9Y5L4	Q15427
Q9Y5L4	Q9P1W9
O00458	Q9BZE4
O00458	P35222
O95273	Q9BSJ6
O95273	Q9ULM2
Q15717	Q8WW12
Q15717	Q96S65
Q14289	P27986
Q9NX70	Q96G25
P08238	Q9P1W9
Q9ULM2	Q9NQZ6
Q8WW12	Q9UBU9
Q8WW12	Q96RT1
Q8WW12	Q86VP6
Q8WW12	Q15006
Q9HD26	Q96SQ5
Q93062	Q99816
O14964	Q99816
O14964	P27986
O14964	P05067
Q9NVC6	Q96G25
Q9NVC6	Q15006
Q9UHL9	Q9NQZ6
O43513	Q96G25
P05067	Q9BSJ6
P05067	Q96G25
P05067	Q9BYM8
P24863	Q96G25
Q9BQD3	Q9NQZ6
Q9NQZ6	P27986
Q9NQZ6	P0C7X2
Q9Y6K9	Q9P1W9
Q96S65	Q96SQ5
Q15427	Q96RT1
Q15427	O95400
