name	submodule	is_seed	spd	component_id
Q9BRK4	1	1	0.08585858585858586	0
Q8NHQ1	1	1	0.14655172413793102	0
Q8ND90	1	1	0.14678899082568808	0
Q08379	1	1	0.0967741935483871	0
Q7L4P6	1	1	0.1875	0
Q9BSJ6	1	1	0.26666666666666666	0
Q8N5R6	1	1	0.11688311688311688	0
Q9Y3Q8	1	1	0.0410958904109589	0
Q8IYA8	1	1	0.1	0
Q01850	1	1	0.13725490196078433	0
Q8WVF5	1	1	0.3333333333333333	0
O95990	1	1	0.07142857142857142	0
O95153	1	1	0.11764705882352941	0
Q9H7E9	1	0	0.05263157894736842	0
Q9ULW3	1	0	0.08695652173913043	0
Q9H7H0	1	0	0.08695652173913043	0
Q9P2K3	1	0	0.2631578947368421	0
Q07002	1	0	0.05454545454545454	0
Q6ZT89	1	0	0.125	0
Q5H9K5	1	0	0.2857142857142857	0
Q96R06	1	0	0.05970149253731343	0
Q96GY3	1	0	0.2222222222222222	0
Q8IVW4	1	0	0.2	0
Q86VK4	1	0	0.23076923076923078	0
Q9NPJ8	1	0	0.15789473684210525	0
Q8NB25	1	0	0.18181818181818182	0
Q8IXS8	1	0	0.25	0
Q96ED9	1	0	0.12244897959183673	0
Q5TAP6	1	0	0.42857142857142855	0
Q96GS6	1	0	0.125	0
Q96IZ5	1	0	0.4166666666666667	0
Q86V42	1	0	0.2608695652173913	0
Q96NG3	1	0	0.14285714285714285	0
Q5JVL4	1	0	0.1875	0
P57771	1	0	0.5	0
Q15735	1	0	0.2	0
O75069	1	0	0.125	0
Q14584	1	0	0.2	0
Q96S90	1	0	0.25	0
O75604	1	0	0.17721518987341772	0
Q9BZL3	1	0	0.375	0
O95872	1	0	0.26666666666666666	0
A8K8P3	1	0	0.18181818181818182	0
P54849	1	0	0.6666666666666666	0
P14207	1	0	1.0	0
Q9UER7	2	1	0.16666666666666666	0
P52701	2	1	0.19767441860465115	0
P43246	2	1	0.18461538461538463	0
P12004	2	1	0.15053763440860216	0
Q92878	2	1	0.1111111111111111	0
P54132	2	1	0.16455696202531644	0
P20585	2	1	0.19230769230769232	0
P09884	2	1	0.14285714285714285	0
O76064	2	1	0.14035087719298245	0
Q9UNA4	2	0	0.3333333333333333	0
Q9UBZ9	2	0	0.2857142857142857	0
Q9Y253	2	0	0.11764705882352941	0
P20591	2	0	0.15789473684210525	0
P18858	2	0	0.1111111111111111	0
