source	target
Q13426	P19838
Q6NXE6	Q8TF71
Q6NXE6	P43360
Q14683	P52701
P51532	Q13547
P37198	Q16666
Q8TEE9	P78527
P51965	Q93009
O15379	P19838
Q9Y4E8	P0CG48
P55854	P0CG48
P55854	P08670
Q8N6Y0	Q96GM5
P63165	P0CG48
Q969G3	P0C7W6
Q969G3	Q13547
Q9H2P0	P63167
Q9H2P0	Q13547
P84103	Q9NX70
Q96SB4	Q16666
P12931	P50402
P12931	P05067
Q93008	P0CG48
P02545	P12956
Q04206	P19838
P14735	P60022
P14735	P0CG48
P05067	Q9Y5F6
P05067	Q99856
P05067	Q9Y5A6
P05067	Q8IYN2
P05067	P29692
P05067	O60506
P05067	Q7L4P6
P05067	Q9NVV9
P05067	P49736
P05067	P30281
P05067	Q7L2Z9
P05067	P56545
P05067	Q16666
P05067	Q96GY0
Q96ST3	P19838
Q9Y265	P19838
Q9Y265	Q9UHK0
Q9Y265	Q15717
Q7L2Z9	Q9Y5B9
Q8TAQ2	Q13547
Q8IUQ4	P49427
Q8IUQ4	Q16633
P07947	P12956
P07947	P78527
P07947	Q15717
Q8NHQ1	P50402
Q15393	Q93009
Q15393	Q13509
Q15393	Q13368
O75928	P61956
O95153	Q7L4P6
Q9NVC6	O43513
O75533	P62136
Q13404	P0CG48
Q9ULK4	O43513
Q96B97	P0CG48
Q96B97	Q15717
Q96B97	Q9H0H5
Q9H0A8	P19838
Q9BWF2	P06241
Q9BWF2	P12004
P29692	P19838
P13010	P52701
Q9Y2G8	Q96GX1
Q9Y2G8	Q71U36
Q9Y2G8	Q6NUS6
Q9Y2G8	P10321
Q9Y2G8	Q13509
Q9Y2G8	P51172
Q9Y2G8	Q16827
Q96IJ6	P19838
Q92922	Q13547
Q92922	Q15717
Q9Y5B9	P52701
Q9Y5B9	P12956
O60506	P19838
Q7L190	P50402
Q7L190	Q7Z7J5
O75558	P56545
O75558	Q8N5R6
O75558	P51172
O75558	Q15717
P17844	Q13547
P51668	P0CG48
P51668	Q9UK22
Q16633	P78347
Q9UJW3	O60519
Q9UJW3	P78347
P20585	P52701
Q12888	P19838
P12268	P19838
Q9NPF5	Q13547
P22681	P0CG48
P22681	Q16827
Q8ND90	P56524
Q8ND90	Q96GS6
P67870	Q13547
P67870	O60551
Q86XP3	Q9UBU9
Q92769	P19838
Q92769	Q15717
P24863	O43513
P24863	P78527
Q9UQL6	P19838
O60519	Q15717
P43246	P19838
Q14191	P12956
Q15717	Q9P1Z3
Q15717	O14981
Q15717	P19838
Q15717	P27694
Q15717	P55209
Q15717	P35659
P29590	P19838
P29590	O14734
Q9NVP2	P63167
Q8N5R6	P50402
P54132	P52701
P56545	P0CG48
P27694	P0CG48
P27694	O14775
P27694	Q5UIP0
P12004	P0CG48
Q96G25	O43513
Q9UMS4	P0CG48
P48730	P38398
Q13363	Q13547
Q8N8U2	Q9UBU9
O00327	P62136
O00327	Q9UKL0
Q96EZ8	Q9UER7
Q14203	P63167
Q14203	Q96GY0
Q14203	P54257
Q8WUI4	Q13547
P49736	P63167
P49736	P09884
O60262	O14775
O60262	Q9UHK0
O60262	P08754
O60262	P62873
O60262	Q13368
O60262	Q9NPH0
O60262	Q96QD9
O60262	P62879
O60262	Q8N5S1
P55209	P0CG48
Q9NVV9	P51610
Q7L4P6	Q93009
Q13137	P0CG48
Q8TF71	Q9NZ08
Q8TF71	Q8NFQ8
Q8TF71	Q86T26
Q8TF71	Q9H0H5
Q9UBU9	Q8WYH8
Q9UBU9	P09884
Q9UBU9	Q8IYN2
Q9UBU9	Q9NZ08
Q9UBU9	P08754
Q9UBU9	O75439
P38398	P19838
P38398	Q9Y5A6
P38398	Q9UHK0
Q14676	P0CG48
O95602	O60264
Q96GS6	O60760
Q9UKL0	Q13547
O60437	P0CG48
Q9UKV0	Q13547
P06241	Q9Y3Q4
P06241	P62873
P06241	Q8N5S1
P61956	P0CG48
P17028	Q9Y5A6
P35659	Q9UER7
Q96FJ2	P63167
P28370	Q16666
P28370	Q09028
O60264	Q13547
P62136	P30281
Q09028	P0CG48
Q92878	P19838
P51531	Q13547
Q9UK22	Q86T26
P18859	P19838
Q9NX70	O43513
Q9P1Z3	Q9Y3Q4
P49959	P0CG48
P49959	P30419
Q96GM5	Q13547
P51610	Q13547
Q8IYA8	P63167
Q96GY0	P23497
O76064	P0CG48
Q9UER7	P0CG48
Q96EY1	P0CG48
Q96GX1	Q07021
Q93009	P0CG48
P49427	P0CG48
Q9Y2M0	P0CG48
O00458	Q13547
P43360	Q13547
Q12873	P19838
P60022	O60551
P60022	Q12851
P60022	P30419
P60022	Q5UIP0
P60022	P54257
P60022	O75439
P60022	P08670
P78527	P19838
P56524	P19838
P12956	Q12851
Q07021	P0CG48
Q07021	Q6NUS6
Q07021	Q9NPH0
Q07021	Q96QD9
Q99856	P0CG48
Q99856	P23497
Q13547	P19838
P0CG48	Q71U36
P0CG48	Q8NFQ8
P0CG48	P10321
P0CG48	P62879
