name	is_seed	spd	component_id
Q08211	1	0.16015625	0
Q9NR30	1	0.12418300653594772	0
Q13310	1	0.14184397163120568	0
Q49A26	1	0.14814814814814814	0
Q13247	1	0.16216216216216217	0
Q9UBU9	1	0.07414829659318638	0
Q9HCE1	1	0.07352941176470588	0
P04637	1	0.10852713178294573	0
P63172	1	0.0970873786407767	0
Q15427	1	0.09821428571428571	0
Q13363	1	0.13333333333333333	0
P11940	1	0.11836734693877551	0
P31946	1	0.08010335917312661	0
P07900	1	0.0838235294117647	0
Q01844	1	0.0965391621129326	0
P02511	1	0.07792207792207792	0
P51617	1	0.1532258064516129	0
P17980	1	0.08571428571428572	0
P27348	1	0.1187648456057007	0
Q04917	1	0.07749077490774908	0
P78527	1	0.1412639405204461	0
P08238	1	0.07917383820998279	0
Q9Y6K9	1	0.1092436974789916	0
P61981	1	0.10648148148148148	0
P62258	1	0.10514018691588785	0
P55209	1	0.1044776119402985	0
P05141	1	0.10497237569060773	0
P12236	1	0.14285714285714285	0
P12931	1	0.08888888888888889	0
P19338	1	0.12138728323699421	0
Q14203	1	0.07048458149779736	0
Q9UQL6	1	0.2268370607028754	0
Q9H2P0	1	0.15555555555555556	0
Q9HD26	1	0.07476635514018691	0
Q9Y265	1	0.13247863247863248	0
Q9UHD2	1	0.1875	0
Q07021	1	0.0954356846473029	0
Q9HAU4	1	0.13368983957219252	0
P35579	1	0.09210526315789473	0
Q9BUZ4	1	0.20987654320987653	0
Q14457	1	0.11666666666666667	0
P62736	1	0.11965811965811966	0
P49736	1	0.13920454545454544	0
P62136	1	0.09068627450980392	0
Q93009	1	0.10309278350515463	0
P60709	1	0.13110539845758354	0
Q13243	1	0.11764705882352941	0
Q9BRK4	1	0.05472636815920398	0
P62937	1	0.08403361344537816	0
P50402	1	0.2375	0
Q8IUQ4	1	0.11594202898550725	0
Q16594	1	0.13333333333333333	0
P37198	1	0.13043478260869565	0
P55072	1	0.1043956043956044	0
P61956	1	0.1971153846153846	0
P62807	1	0.05714285714285714	0
Q8NHQ1	1	0.06306306306306306	0
Q8ND90	1	0.07079646017699115	0
P63165	1	0.15121951219512195	0
Q08379	1	0.0457516339869281	0
Q99816	1	0.11377245508982035	0
Q9Y4K3	1	0.10609037328094302	0
P30536	1	0.21428571428571427	0
P25705	1	0.15425531914893617	0
Q9UER7	1	0.20666666666666667	0
Q9NPF5	1	0.10714285714285714	0
Q9H9H4	1	0.17857142857142858	0
P52701	1	0.18604651162790697	0
Q71U36	1	0.13813813813813813	0
Q16864	1	0.10204081632653061	0
P43246	1	0.13076923076923078	0
P54920	1	0.03773584905660377	0
Q9BQE3	1	0.13725490196078433	0
P50990	1	0.12921348314606743	0
P22061	1	0.09649122807017543	0
P0CG48	1	0.09070548712206047	0
Q12873	1	0.17857142857142858	0
Q13162	1	0.14035087719298245	0
P56545	1	0.08235294117647059	0
P98066	1	0.07142857142857142	0
Q13137	1	0.08496732026143791	0
P50991	1	0.1218274111675127	0
P19474	1	0.175	0
Q13546	1	0.1326530612244898	0
Q92841	1	0.18497109826589594	0
P10809	1	0.11029411764705882	0
P16152	1	0.08333333333333333	0
