name	is_seed	spd	component_id
Q08211	1	0.15625	0
Q9NZI8	1	0.1328125	0
Q9NR30	1	0.11602209944751381	0
P68431	1	0.13129102844638948	0
Q13310	1	0.12727272727272726	0
Q49A26	1	0.14864864864864866	0
Q13247	1	0.14814814814814814	0
Q9UBU9	1	0.06966490299823633	0
Q9HCE1	1	0.0702274975272008	0
P04637	1	0.09778597785977859	0
P63172	1	0.08695652173913043	0
Q15427	1	0.09090909090909091	0
Q14240	1	0.14634146341463414	0
Q13363	1	0.11891891891891893	0
P11940	1	0.12280701754385964	0
P31946	1	0.07272727272727272	0
P07900	1	0.07593457943925233	0
Q01844	1	0.090625	0
P02511	1	0.05405405405405406	0
P51617	1	0.1527777777777778	0
P17980	1	0.08415841584158416	0
P27348	1	0.11530815109343936	0
P11142	1	0.09724473257698542	0
Q04917	1	0.07051282051282051	0
P78527	1	0.1393939393939394	0
P08238	1	0.06827309236947791	0
Q9Y6K9	1	0.09772727272727273	0
P61981	1	0.10039370078740158	0
P62258	1	0.10236220472440945	0
P55209	1	0.10526315789473684	0
P05141	1	0.09767441860465116	0
P12236	1	0.12413793103448276	0
P12931	1	0.07171314741035857	0
P19338	1	0.11491442542787286	0
Q14203	1	0.07116104868913857	0
Q92922	1	0.18115942028985507	0
Q13547	1	0.12048192771084337	0
Q9UQL6	1	0.23076923076923078	0
Q9H2P0	1	0.14035087719298245	0
Q9HD26	1	0.05970149253731343	0
Q9Y265	1	0.12773722627737227	0
Q9UHD2	1	0.18285714285714286	0
Q07021	1	0.08992805755395683	0
Q9HAU4	1	0.12844036697247707	0
Q9NVC6	1	0.14102564102564102	0
P51532	1	0.15319148936170213	0
P54132	1	0.1958762886597938	0
P67870	1	0.0784313725490196	0
Q9H159	1	0.041666666666666664	0
P27694	1	0.12423625254582485	0
Q16666	1	0.08904109589041095	0
Q96SB4	1	0.08602150537634409	0
P84243	1	0.14788732394366197	0
P63165	1	0.14285714285714285	0
P61956	1	0.19834710743801653	0
P13010	1	0.11148648648648649	0
Q92769	1	0.13687150837988826	0
Q9UER7	1	0.203125	0
P38398	1	0.12551020408163266	0
Q96JM7	1	0.09615384615384616	0
P35579	1	0.08287292817679558	0
Q99613	1	0.12121212121212122	0
Q9BUZ4	1	0.17142857142857143	0
Q14457	1	0.12056737588652482	0
P62736	1	0.08974358974358974	0
P49736	1	0.1419141914191419	0
P62136	1	0.08316430020283976	0
Q93009	1	0.1037463976945245	0
P60709	1	0.11814345991561181	0
Q13243	1	0.10606060606060606	0
Q9BRK4	1	0.04924242424242424	0
P62937	1	0.08396946564885496	0
P50402	1	0.20408163265306123	0
Q8IUQ4	1	0.10227272727272728	0
Q16594	1	0.14545454545454545	0
P37198	1	0.11504424778761062	0
P55072	1	0.09713375796178345	0
Q12933	1	0.11825192802056556	0
P62807	1	0.0599250936329588	0
Q8NHQ1	1	0.06164383561643835	0
Q8ND90	1	0.06040268456375839	0
Q08379	1	0.050505050505050504	0
Q16695	1	0.13095238095238096	0
Q99816	1	0.1099476439790576	0
Q9Y4K3	1	0.10051107325383304	0
P30536	1	0.2	0
P25705	1	0.13942307692307693	0
Q9BWF2	1	0.175	0
Q9NPF5	1	0.08823529411764706	0
Q9H9H4	1	0.15151515151515152	0
Q99623	1	0.0972972972972973	0
Q12888	1	0.2	0
P52701	1	0.19	0
Q04637	1	0.10236220472440945	0
P62826	1	0.0855614973262032	0
Q15393	1	0.12077294685990338	0
P50991	1	0.11206896551724138	0
P43246	1	0.13157894736842105	0
Q9BQE3	1	0.13215859030837004	0
Q8WWM7	1	0.16666666666666666	0
Q09028	1	0.16071428571428573	0
Q14683	1	0.11038961038961038	0
P48730	1	0.04950495049504951	0
P50990	1	0.12077294685990338	0
P51668	1	0.09398496240601503	0
Q92878	1	0.1271186440677966	0
Q16777	1	0.1574074074074074	0
P78371	1	0.11589403973509933	0
Q9HAV7	1	0.10526315789473684	0
Q9Y5B9	1	0.17682926829268292	0
Q9UMS4	1	0.12	0
Q9Y5A6	1	0.17391304347826086	0
Q8TAQ2	1	0.1910828025477707	0
P62805	1	0.12835820895522387	0
P51965	1	0.07352941176470588	0
Q14676	1	0.15346534653465346	0
Q71DI3	1	0.10833333333333334	0
P55884	1	0.11578947368421053	0
Q06609	1	0.1357142857142857	0
Q92841	1	0.171875	0
P51531	1	0.15	0
Q16543	1	0.11940298507462686	0
Q96EZ8	1	0.10843373493975904	0
P49368	1	0.09235668789808917	0
Q06830	1	0.09803921568627451	0
Q9C005	1	0.15584415584415584	0
P67809	1	0.10904872389791183	0
Q9BQG0	1	0.09554140127388536	0
Q96EY1	1	0.11711711711711711	0
P49959	1	0.15789473684210525	0
P40227	1	0.0992063492063492	0
P78347	1	0.1897810218978102	0
Q08380	1	0.14942528735632185	0
P51610	1	0.1693548387096774	0
Q9H000	1	0.1875	0
Q04206	1	0.14678899082568808	0
Q13404	1	0.08536585365853659	0
Q71U36	1	0.12315270935960591	0
Q16864	1	0.12727272727272726	0
P54920	1	0.03389830508474576	0
Q8NEY4	1	0.2	0
P22061	1	0.09558823529411764	0
P0CG48	1	0.08601134215500945	0
Q12873	1	0.18023255813953487	0
Q13162	1	0.1111111111111111	0
P56545	1	0.07692307692307693	0
P98066	1	0.10714285714285714	0
Q13137	1	0.07446808510638298	0
Q5D1E8	1	0.15	0
P19474	1	0.1717171717171717	0
Q13546	1	0.14035087719298245	0
P10809	1	0.09792284866468842	0
P16152	1	0.07692307692307693	0
Q93008	1	0.08433734939759036	0
Q96B97	1	0.09821428571428571	0
Q9Y4E8	1	0.11917098445595854	0
P22681	1	0.13138686131386862	0
Q15843	1	0.1375	0
Q92624	1	0.0423728813559322	0
P35372	1	0.045454545454545456	0
Q9UKT9	1	0.11009174311926606	0
Q16778	1	0.15555555555555556	0
Q9NYJ8	1	0.24390243902439024	0
Q99856	1	0.1794871794871795	0
P49427	1	0.13636363636363635	0
P55854	1	0.15555555555555556	0
Q6FI13	1	0.11904761904761904	0
Q6P2Q9	1	0.11855670103092783	0
Q9Y2M0	1	0.13725490196078433	0
Q15750	1	0.15	0
P12004	1	0.12951807228915663	0
Q05639	1	0.1390728476821192	0
Q9BYM8	1	0.2073170731707317	0
P68104	1	0.11337868480725624	0
P17844	1	0.1223021582733813	0
Q15056	1	0.0967741935483871	0
Q9Y572	1	0.18867924528301888	0
Q96FQ6	1	0.05263157894736842	0
Q8NF91	1	0.1111111111111111	0
P21333	1	0.07692307692307693	0
Q13432	1	0.04838709677419355	0
P24666	1	0.07407407407407407	0
P41240	1	0.06593406593406594	0
P25963	1	0.1407766990291262	0
Q71SY5	1	0.15555555555555556	0
Q14289	1	0.0898876404494382	0
Q14525	1	0.16	0
Q96GM5	1	0.17796610169491525	0
