name	submodule	is_seed	spd	component_id
Q92922	1	1	0.19491525423728814	0
Q96GM5	1	1	0.16	0
Q8TAQ2	1	1	0.19852941176470587	0
Q969G3	1	1	0.26851851851851855	0
P51531	1	1	0.22115384615384615	0
P51532	1	1	0.17346938775510204	0
Q96EZ8	1	1	0.10810810810810811	0
P28370	1	1	0.3611111111111111	0
O75177	1	1	0.1891891891891892	0
Q9UIG0	1	0	0.325	0
Q13127	1	0	0.20930232558139536	0
Q9BZ95	1	0	0.2682926829268293	0
Q12830	1	0	0.2	0
Q02880	1	0	0.29850746268656714	0
Q8WUB8	1	0	0.2857142857142857	0
P52630	1	0	0.1276595744680851	0
O96019	1	0	0.10344827586206896	0
Q9H8M2	1	0	0.2727272727272727	0
O75531	1	0	0.19117647058823528	0
O14497	1	0	0.1724137931034483	0
Q71SY5	2	1	0.21428571428571427	0
Q9NX70	2	1	0.13636363636363635	0
Q9ULK4	2	1	0.11464968152866242	0
Q96G25	2	1	0.2222222222222222	0
Q9NVC6	2	1	0.19047619047619047	0
P24863	2	1	0.18309859154929578	0
O43513	2	1	0.2653061224489796	0
Q9NPJ6	2	0	0.05732484076433121	0
O75448	2	0	0.15625	0
Q8TB05	2	0	0.5	0
A0JLT2	2	0	0.12149532710280374	0
Q99613	3	1	0.10112359550561797	0
Q16864	3	1	0.09433962264150944	0
Q93008	3	1	0.04054054054054054	0
P55884	3	1	0.08536585365853659	0
Q9UBQ5	3	1	0.12280701754385964	0
O43865	3	1	0.05384615384615385	0
O00303	3	1	0.0898876404494382	0
P56378	3	1	1.0	0
Q9C0B0	3	0	0.05338078291814947	0
Q9H299	3	0	0.125	0
Q15800	3	0	0.07692307692307693	0
O00762	3	0	0.09090909090909091	0
O94888	3	0	0.038461538461538464	0
Q86WP2	3	0	0.125	0
O00571	3	0	0.09547738693467336	0
O75821	3	0	0.11320754716981132	0
Q9BUZ4	4	1	0.19047619047619047	0
Q9BRK4	4	1	0.14213197969543148	0
Q8NHQ1	4	1	0.19469026548672566	0
Q8ND90	4	1	0.20535714285714285	0
Q08379	4	1	0.14423076923076922	0
Q13137	4	1	0.1962025316455696	0
Q01850	4	1	0.11538461538461539	0
Q8N5R6	4	1	0.10810810810810811	0
P04259	4	1	0.09090909090909091	0
Q99750	4	1	0.24096385542168675	0
Q96S65	4	1	0.2	0
Q8IYA8	4	1	0.11904761904761904	0
Q8N9W6	4	1	0.3333333333333333	0
O95990	4	1	0.2	0
O75909	4	1	0.125	0
O15162	4	1	0.18095238095238095	0
Q9BUY5	4	0	0.3333333333333333	0
Q9UQ90	4	0	0.16216216216216217	0
Q9H7H0	4	0	0.17391304347826086	0
Q93062	4	0	0.16666666666666666	0
Q9P2K3	4	0	0.3	0
Q07002	4	0	0.09433962264150944	0
Q5H9K5	4	0	0.2857142857142857	0
Q00587	4	0	0.16666666666666666	0
Q6IPM2	4	0	0.3	0
Q9H1D0	4	0	0.2	0
Q96ME1	4	0	0.21212121212121213	0
Q03989	4	0	0.25	0
Q9NWQ4	4	0	0.23076923076923078	0
Q9BUH8	4	0	0.16666666666666666	0
Q5W5X9	4	0	0.25	0
Q9H0I2	4	0	0.32142857142857145	0
Q86VK4	4	0	0.2727272727272727	0
Q9H6L4	4	0	0.22727272727272727	0
Q7L5A3	4	0	0.375	0
Q7Z4I7	4	0	0.4	0
Q8IXS8	4	0	0.2	0
Q15323	4	0	0.10666666666666667	0
Q8TBE0	4	0	0.5	0
Q86W54	4	0	0.17857142857142858	0
Q5TAP6	4	0	0.3333333333333333	0
Q6PIY7	4	0	0.5	0
Q96GV9	4	0	0.25	0
Q9UKJ5	4	0	0.2	0
Q96GS6	4	0	0.26666666666666666	0
Q68DK2	4	0	0.23076923076923078	0
Q96SQ5	4	0	0.20833333333333334	0
Q96IZ5	4	0	0.3	0
Q14296	4	0	0.2727272727272727	0
Q7Z2X4	4	0	0.23076923076923078	0
Q6P5X5	4	0	0.3333333333333333	0
Q9ULM2	4	0	0.15789473684210525	0
Q8TCX5	4	0	0.17647058823529413	0
Q96NG3	4	0	0.21428571428571427	0
Q5JVL4	4	0	0.125	0
P78337	4	0	0.2857142857142857	0
Q15735	4	0	0.2	0
Q9H0A9	4	0	0.3333333333333333	0
P17482	4	0	0.225	0
P56279	4	0	0.21739130434782608	0
Q8N143	4	0	0.6666666666666666	0
Q96LJ7	4	0	0.4	0
Q9H1Q7	4	0	0.16666666666666666	0
P0C7X2	4	0	0.21739130434782608	0
Q9HB63	4	0	0.125	0
O60269	4	0	0.2	0
Q14584	4	0	0.3333333333333333	0
Q15937	4	0	0.5	0
Q8IY34	4	0	0.375	0
Q5T0F9	4	0	0.125	0
Q8N4T4	4	0	0.42857142857142855	0
Q5T681	4	0	0.6666666666666666	0
Q8N5I3	4	0	0.2	0
Q9BR84	4	0	0.5	0
Q15077	4	0	1.0	0
Q66K41	4	0	0.5	0
Q96LX7	4	0	1.0	0
P82987	4	0	0.5	0
O75896	4	0	0.3333333333333333	0
O94967	4	0	0.23076923076923078	0
O95872	4	0	0.21428571428571427	0
O43307	4	0	0.2857142857142857	0
P14207	4	0	1.0	0
Q15053	4	0	1.0	0
P51617	5	1	0.09022556390977443	0
Q9Y6K9	5	1	0.09066666666666667	0
Q9UHD2	5	1	0.11724137931034483	0
Q9Y4K3	5	1	0.0842911877394636	0
Q5D1E8	5	1	0.23529411764705882	0
Q13546	5	1	0.09900990099009901	0
Q9NYJ8	5	1	0.18518518518518517	0
Q15750	5	1	0.07633587786259542	0
Q9BYX4	5	1	0.21739130434782608	0
Q7Z434	5	1	0.14018691588785046	0
Q8IV45	5	0	0.11764705882352941	0
Q8N5C8	5	0	0.2916666666666667	0
Q14142	5	0	0.4444444444444444	0
Q9BSA4	5	0	0.25	0
O94826	5	0	0.14285714285714285	0
P01584	5	0	0.1	0
Q13114	5	0	0.13559322033898305	0
Q9NSK7	5	0	0.5	0
Q5T686	5	0	0.5	0
Q8N4J0	5	0	0.2	0
Q9Y6R0	5	0	0.14705882352941177	0
Q96CG3	5	0	0.15789473684210525	0
Q15306	5	0	0.12	0
Q9H6S1	5	0	0.3684210526315789	0
Q96AX9	5	0	0.3	0
Q10589	5	0	0.13333333333333333	0
Q4G148	5	0	0.1111111111111111	0
Q99706	5	0	0.3333333333333333	0
O15455	5	0	0.23529411764705882	0
O14920	5	0	0.0967741935483871	0
Q8NFU5	5	0	0.5	0
O14730	5	0	0.07142857142857142	0
O00463	5	0	0.14516129032258066	0
Q5VYS4	5	0	1.0	0
Q7Z6K4	5	0	0.5	0
P78527	6	1	0.1099290780141844	0
P52701	6	1	0.2558139534883721	0
P43246	6	1	0.21374045801526717	0
P12004	6	1	0.14492753623188406	0
Q92878	6	1	0.20430107526881722	0
P54132	6	1	0.2345679012345679	0
P13010	6	1	0.12598425196850394	0
P20585	6	1	0.27586206896551724	0
Q14191	6	1	0.4418604651162791	0
O76064	6	1	0.17857142857142858	0
Q9UBZ9	6	0	0.23809523809523808	0
Q99708	6	0	0.1346153846153846	0
Q96S55	6	0	0.2647058823529412	0
O60671	6	0	0.5263157894736842	0
Q92547	6	0	0.21568627450980393	0
P39748	6	0	0.13043478260869565	0
P49005	6	0	0.15625	0
