source	target
P00374	Q5VSY0
P00374	P0CG48
P23497	P29590
Q92769	Q13547
Q92769	Q15717
O00327	Q9UKL0
P02545	Q15393
P02545	Q15717
Q93009	Q15393
Q93009	Q7L4P6
Q93009	O60437
P84103	O60506
P84103	Q15717
P06241	P78527
P06241	Q9Y3Q4
Q96B97	Q14676
Q96B97	Q15717
Q96B97	Q9H0H5
P28370	P51532
O60264	Q13547
Q9UKV0	Q13547
Q7L4P6	O95153
Q9UK22	P51668
Q9UK22	P51965
O00458	Q13547
P09884	Q14683
Q16666	P29590
Q16666	Q9H0H5
P12956	P78527
P12004	Q13547
Q9Y2G8	Q13509
Q9Y2G8	Q16827
Q9Y2G8	Q6NUS6
Q9Y2G8	Q71U36
Q9Y2G8	P10321
Q9Y2G8	Q96GX1
Q9Y2M0	P54132
Q9H0A8	Q04206
P19838	Q13547
P19838	P18859
P19838	Q96IJ6
P19838	Q5UIP0
P19838	Q13509
P19838	Q71U36
P62136	Q13547
Q14203	Q15393
Q14203	Q96GY0
Q14203	P54257
Q14203	P30419
Q13137	Q8WUI4
P63165	O75928
Q09028	Q13547
Q09028	Q15717
Q8TAQ2	Q13547
Q96GY0	Q15717
O60437	P0CG48
Q14191	Q14676
Q9Y3Q4	Q9P1Z3
P0CG48	P14735
P0CG48	Q8NFQ8
P0CG48	P10321
P0CG48	Q9UMX0
P0CG48	Q9NRR5
P49427	P67870
Q9ULK4	P24863
Q9ULK4	Q9UKL0
Q9ULK4	Q15717
O43513	P29590
P56524	Q8WUI4
Q86XP3	O60506
Q9NX70	Q9UMS4
Q9Y5B9	O95602
Q9Y5B9	Q9UBU9
P63167	Q8IYA8
P63167	Q9H2P0
Q13363	Q13547
Q13363	P30281
Q13363	Q15717
O75533	Q15393
Q04206	Q96EY1
Q04206	Q13547
Q96GS6	O60760
Q96GS6	Q8ND90
Q8IYN2	Q9UBU9
Q8IYN2	Q15717
Q9Y4E8	Q14683
O15379	Q13547
O15379	Q71U36
Q9UER7	Q13547
Q9UER7	P35659
Q96ST3	Q13547
Q8WYH8	Q9UBU9
P51610	Q13547
P51610	Q9NVV9
P27694	Q15393
P27694	Q15717
Q96GM5	Q13547
Q969G3	Q13547
Q92878	Q14676
Q8TF71	Q9NZ08
Q8TF71	Q9H0H5
Q8TF71	Q8NFQ8
P37198	Q9UBU9
P37198	Q9NVV9
Q5UIP0	P60022
Q07021	P49736
Q07021	Q9NPH0
Q07021	Q96QD9
Q96FJ2	Q8IYA8
P20585	P43246
P20585	P52701
Q8ND90	Q96G25
Q8ND90	Q8N5L8
Q99856	P29590
Q99856	Q15717
P35659	Q12888
P35659	Q15717
Q12888	Q14676
P56545	Q9UKL0
Q8N5R6	P50402
Q9UQL6	Q15393
Q9UQL6	P62879
Q9UQL6	P62873
Q96EZ8	P54132
P17028	Q9Y5A6
Q8NHQ1	P50402
O60519	Q15717
P12931	P50402
Q16633	Q8IUQ4
Q9NVV9	P07947
Q92922	Q13547
Q92922	Q15717
Q96SB4	P17844
Q96SB4	Q15717
P52701	P54132
P52701	P78527
P51532	Q13547
Q9NZ08	Q9UBU9
Q9NVC6	P24863
O14734	P29590
Q5VSY0	Q9UMX0
Q5VSY0	Q8N5L8
Q5VSY0	Q9NRR5
Q96G25	P24863
P22681	P51668
P22681	Q16827
Q9NVP2	Q9UBU9
P61956	Q13547
P13010	Q14676
P12268	P49736
P50402	Q13547
P50402	Q6NUS6
P50402	Q96GX1
Q8N8U2	Q9UBU9
Q8IUQ4	O75928
P67870	Q13547
P67870	P55209
P67870	O60551
P67870	O14775
P55209	P49736
P29692	P49736
P51531	Q13547
P55854	O75928
P55854	Q12873
P17844	Q15393
P17844	Q13547
P49736	P30419
P49736	O14775
Q13509	Q15393
P60022	P14735
P60022	P54257
P60022	P08670
P60022	O60551
P60022	O75439
P60022	P30419
P51965	O76064
Q8WUI4	Q13547
Q9UBU9	Q96QD9
Q9UBU9	O75439
Q9UBU9	P08754
Q93008	P51668
Q15717	O14981
Q15717	P78527
Q15717	Q14676
Q15717	Q9P1Z3
O76064	Q14676
Q14683	Q15393
Q9UKL0	Q13547
P29590	P48730
P29590	Q13547
Q9UMS4	Q15393
Q9H2P0	Q13547
P78527	Q14676
Q12873	Q13547
O60262	Q13368
O60262	P62879
O60262	Q96QD9
O60262	P62873
O60262	Q9NPH0
O60262	O14775
O60262	P08754
O60506	Q15393
O60506	Q9H0H5
Q13368	Q15393
Q13547	P08670
