source	target
Q9C005	P51610
Q9C005	P50402
Q9C005	P0CG48
P04637	Q9BZE4
P04637	O15519
P04637	P08047
P04637	P21673
P04637	Q9H3M7
P04637	P02511
P04637	Q96EI5
P04637	P36873
P04637	P09429
P04637	P29590
P04637	P19525
P04637	Q15717
P04637	Q9HCE1
P04637	P16070
P04637	P53779
P04637	Q92769
P04637	Q13620
P04637	Q9UKV8
P04637	P03372
P04637	P62136
P04637	Q00610
P04637	P07948
P04637	Q9Y5Q9
P04637	Q7Z6Z7
P04637	Q13227
P04637	P08559
P04637	Q13547
P04637	P62993
P04637	P68400
P04637	P60709
Q14192	P68104
Q14192	Q68DY1
Q14192	P0CG48
P09914	P08238
O14770	P08047
O14770	Q14258
O14770	P40425
O14770	P05067
O14770	Q96SW2
O14770	Q9NYL9
O14770	Q04724
O14770	P15336
O43889	P02545
O43889	Q8N682
O43889	P51610
O43889	Q12893
P49721	P15328
P49721	P62258
P78371	P50991
P78371	P53779
Q9H8W4	Q9Y4P9
Q9H8W4	Q9Y4K3
Q9UHL9	Q9NQZ6
Q9UHL9	P0CG48
Q9NY72	Q12893
Q9NY72	Q9ULK4
P07339	Q16666
Q9Y4K3	Q02750
Q9Y4K3	P16152
Q9Y4K3	Q96F46
Q9Y4K3	P60033
Q9Y4K3	P05067
Q9Y4K3	P03372
Q14103	Q16774
Q14103	Q15843
Q9UBU9	Q9NX57
Q9UBU9	P68104
Q9UBU9	Q9NXF8
Q9UBU9	Q16774
Q9UBU9	P07900
Q9UBU9	Q9H000
Q9UBU9	P08237
Q9UBU9	Q16666
Q9UBU9	P48201
Q9UBU9	Q96B97
Q9UBU9	Q8N5U6
Q9UBU9	P08238
Q9UBU9	O43865
P05067	Q16543
P05067	Q53RE8
P05067	Q8N682
P05067	P48454
P05067	P31946
P05067	Q16666
P05067	P02511
P05067	P61981
P05067	P01100
P05067	Q9BYM8
P05067	Q92882
P05067	Q7L4P6
Q14576	Q12926
Q14576	Q01844
Q9BZE4	O00458
P30536	Q96BA8
Q08380	O14654
O60341	Q6NSJ2
O60341	Q8N5U6
O60341	O96006
O60341	Q9NP66
P13164	P60033
Q13705	P07900
Q13705	P57105
P07437	O14964
P07437	Q6IBW4
P07437	P60033
Q53RE8	Q13618
Q53RE8	O95817
Q53RE8	Q13620
Q53RE8	Q13617
Q7Z6Z7	O14807
Q9UPT6	Q02750
Q9UPT6	Q5SW96
P13056	O95989
P13056	P51610
P13056	Q15233
Q14258	P68104
Q14258	O43739
Q9BQD3	Q9NQZ6
Q9BQD3	Q01844
P50990	P50991
P84077	P40227
P84077	Q99541
P84077	P0CG48
Q96SQ5	Q96S65
Q96SQ5	Q16543
O15056	P57105
O15056	Q96B97
Q06830	Q15843
Q8IUH5	P68104
Q8IUH5	Q12893
Q9Y4P9	O96006
P21964	P55072
P21964	Q8TC12
P36873	Q96S65
Q9NRW1	Q7L8A9
P01100	P02545
P01100	Q15654
P01100	P19419
P01100	Q9NVC6
P01100	P15408
Q5VSY0	O14964
Q5VSY0	P28845
Q8TC12	Q9BSL1
Q8TC12	Q8WVC6
Q8TC12	P05161
Q8TC12	P55058
Q8TC12	Q6QNY1
Q8TC12	Q9BSJ8
Q8TC12	O75208
Q8TC12	P62993
Q8TC12	Q9H3N1
Q07866	P61981
Q07866	Q5SW96
Q9HD23	Q9H0U9
P08238	Q14289
P08238	Q8N5U6
P08238	Q8NBE8
P08238	O00400
Q9NWS9	Q96IT1
Q9NWS9	Q9BRK4
O75909	Q9BRK4
Q8ND90	P62736
Q8ND90	O95990
Q9P0N5	Q12893
Q9P0N5	P50402
Q04864	O14734
Q04864	P21673
P14210	P34741
P14210	P08581
P14210	P16070
P14210	P02751
P14210	Q6UY14
Q96S65	Q15717
Q96S65	P29972
Q96S65	P62136
P29992	P25101
Q9Y2W2	P61981
Q9Y2W2	P27986
O15519	Q8WXF8
P0C7X2	Q7L4P6
P0C7X2	Q13137
P0C7X2	Q9NQZ6
P35222	P27348
P35222	O00458
Q86X19	Q12893
Q86X19	Q04917
P60033	P50991
P60033	P68104
P60033	Q01844
Q9BYM8	Q9H000
Q9BYM8	O14964
P02545	Q92882
P02545	Q8WVX3
P02545	P29972
Q6P1K2	P07900
Q6P1K2	Q9NQZ6
Q9H9H4	Q96B97
Q9H9H4	O60504
P40425	Q9NXF8
P15056	Q16543
P15056	O14807
Q5VTL8	P61981
P48454	P34741
P48454	Q01850
O95989	P50542
Q14289	P07900
Q14289	Q96B97
Q14289	Q7L0Q8
Q13227	O43739
P07948	P15328
