name	rank	visiting_probability	is_seed	spd	component_id
Q49A26	103	0.004844611923461471	1	0.23076923076923078	0
P04637	148	0.005068726602787286	1	0.12938596491228072	0
P63172	153	0.004848846309110932	1	0.14563106796116504	0
Q15427	38	0.004832499887186474	1	0.23893805309734514	0
P31946	53	0.004941242376502098	1	0.17391304347826086	0
P07900	28	0.005042570545922562	1	0.15942028985507245	0
Q01844	36	0.005244811876843176	1	0.1539855072463768	0
P02511	77	0.004862169668226091	1	0.15789473684210525	0
P27348	116	0.004953437158561234	1	0.19672131147540983	0
Q04917	134	0.004891974235132629	1	0.1925925925925926	0
P08238	27	0.004983102863011085	1	0.16161616161616163	0
Q9Y6K9	50	0.00497573666400082	1	0.14206128133704735	0
P61981	139	0.004988315197426394	1	0.14840182648401826	0
P62258	94	0.004963458781693997	1	0.19534883720930232	0
P05141	146	0.0048597388044257185	1	0.32065217391304346	0
P12236	68	0.0048818892283155006	1	0.3416666666666667	0
Q53RE8	92	0.004820334118572208	1	1.0	0
Q9HAU4	86	0.004909369216317542	1	0.12903225806451613	0
Q9BUZ4	143	0.004900015089809035	1	0.25	0
P62736	6	0.004870273543008252	1	0.2457627118644068	0
Q9BRK4	145	0.005058815143724456	1	0.1414141414141414	0
P50402	65	0.004956002262134116	1	0.3333333333333333	0
P55072	149	0.005032584358677938	1	0.16029143897996356	0
Q8NHQ1	155	0.0048788645524749045	1	0.10256410256410256	0
Q8ND90	113	0.004910309261192137	1	0.1651376146788991	0
Q08379	39	0.004910679053037012	1	0.12944983818770225	0
Q99816	46	0.004890530679202213	1	0.18674698795180722	0
Q9Y4K3	67	0.004976542732516817	1	0.1203155818540434	0
P30536	137	0.004855712785384746	1	0.46153846153846156	0
Q9H9H4	162	0.004840974099544596	1	0.43333333333333335	0
Q16864	114	0.0048293547737267364	1	0.16326530612244897	0
P50990	47	0.0048869375579248826	1	0.3220338983050847	0
P0CG48	76	0.005196432425607839	1	0.1185682326621924	0
Q13162	128	0.004836459907882803	1	0.41818181818181815	0
P98066	119	0.005165904347891127	1	0.23076923076923078	0
Q13137	1	0.004918023912206546	1	0.19607843137254902	0
P50991	122	0.00491699944190131	1	0.2777777777777778	0
P16152	52	0.004879598092202307	1	0.3617021276595745	0
Q96EY1	151	0.004846856031964118	1	0.29213483146067415	0
Q96B97	88	0.004930132876974835	1	0.15228426395939088	0
Q15843	85	0.004915909948843109	1	0.15636363636363637	0
P49368	131	0.0049251404176405104	1	0.22957198443579765	0
P35372	9	0.004837322435185481	1	0.09210526315789473	0
P40227	147	0.004886053055160914	1	0.24401913875598086	0
Q9C005	21	0.004844551453498382	1	0.18032786885245902	0
P78371	57	0.004920983734959042	1	0.25193798449612403	0
Q05639	158	0.004881336681215433	1	0.3333333333333333	0
Q9BYM8	83	0.0048744177667542354	1	0.3088235294117647	0
P68104	163	0.005050000314081519	1	0.21643835616438356	0
P51610	34	0.00489677925696874	1	0.22641509433962265	0
Q15233	17	0.004897527040303312	1	0.3136094674556213	0
Q06830	66	0.004859223360945562	1	0.35036496350364965	0
Q9Y2W2	104	0.004844605660762736	1	0.4	0
Q8TC12	12	0.004826167811288232	1	0.13636363636363635	0
Q14289	60	0.004852973483535047	1	0.25316455696202533	0
Q08380	75	0.004876401626688704	1	0.2857142857142857	0
Q8N5U6	25	0.004834277555075885	1	0.34210526315789475	0
Q9NRW1	136	0.004965815155224961	1	0.14	0
Q9NRA8	42	0.004829736506384838	1	0.16981132075471697	0
Q16543	7	0.005040179010574319	1	0.1962962962962963	0
