name	submodule	is_seed	spd	component_id
Q9BRK4	1	1	0.08585858585858586	0
Q8NHQ1	1	1	0.09482758620689655	0
Q8ND90	1	1	0.1926605504587156	0
Q08379	1	1	0.09032258064516129	0
Q7L4P6	1	1	0.0625	0
Q8N5R6	1	1	0.09090909090909091	0
Q9Y3Q8	1	1	0.0410958904109589	0
Q8WVF5	1	1	0.3333333333333333	0
O95990	1	1	0.16666666666666666	0
Q9H7E9	1	0	0.08771929824561403	0
Q9ULW3	1	0	0.08695652173913043	0
Q9H7H0	1	0	0.13043478260869565	0
Q07002	1	0	0.09090909090909091	0
Q6ZT89	1	0	0.125	0
Q5H9K5	1	0	0.2857142857142857	0
Q96GY3	1	0	0.1111111111111111	0
Q8IVW4	1	0	0.2	0
Q86VK4	1	0	0.3076923076923077	0
Q9NPJ8	1	0	0.15789473684210525	0
Q8IXS8	1	0	0.25	0
Q5TAP6	1	0	0.2857142857142857	0
Q8IYE0	1	0	0.13793103448275862	0
Q96GS6	1	0	0.125	0
Q68DK2	1	0	0.15384615384615385	0
Q96IZ5	1	0	0.4166666666666667	0
Q96NG3	1	0	0.21428571428571427	0
Q15834	1	0	0.12389380530973451	0
Q5JVL4	1	0	0.125	0
P57771	1	0	0.5	0
Q15735	1	0	0.4	0
O95751	1	0	0.125	0
P0C7X2	1	0	0.1702127659574468	0
P15622	1	0	0.13513513513513514	0
Q14584	1	0	0.2	0
Q96S90	1	0	0.5	0
Q9BZL3	1	0	0.375	0
O95872	1	0	0.26666666666666666	0
A8K8P3	1	0	0.09090909090909091	0
P54849	1	0	0.6666666666666666	0
Q8IUH3	2	1	0.034482758620689655	0
Q86SE5	2	1	0.10256410256410256	0
Q12926	2	1	0.041666666666666664	0
Q9H000	2	1	0.06896551724137931	0
Q69YN2	2	0	0.18181818181818182	0
Q16864	3	1	0.04081632653061224	0
O43865	3	1	0.02962962962962963	0
P05408	3	1	0.14285714285714285	0
P56378	3	1	1.0	0
Q9C0B0	3	0	0.03214285714285714	0
Q9NRR5	3	0	0.050314465408805034	0
O00762	3	0	0.08928571428571429	0
P55198	4	1	0.1	0
P01100	4	1	0.017699115044247787	0
Q96BA8	4	1	0.029411764705882353	0
Q15744	4	0	0.14285714285714285	0
P53567	4	0	0.15384615384615385	0
Q9BX68	5	1	0.3333333333333333	0
Q8N682	5	1	0.3333333333333333	0
Q9NX57	5	1	1.0	0
Q9UBU9	5	0	0.017733990147783252	0
P34897	5	0	0.025280898876404494	0
Q9H246	5	0	0.75	0
Q9BUZ4	6	1	0.1111111111111111	0
Q13137	6	1	0.1032258064516129	0
Q5JR59	6	1	0.13071895424836602	0
Q96S65	6	1	0.2	0
O15162	6	1	0.17142857142857143	0
P17036	6	0	0.3	0
Q9UQ90	6	0	0.10526315789473684	0
Q9UBL6	6	0	0.04	0
Q9P0T4	6	0	0.18421052631578946	0
Q7Z4I7	6	0	0.2727272727272727	0
Q8TBE0	6	0	0.23529411764705882	0
Q6PIY7	6	0	0.2	0
Q96ME1	6	0	0.20689655172413793	0
Q9UHH9	6	0	0.18181818181818182	0
Q14296	6	0	0.1	0
P29972	6	0	0.13333333333333333	0
Q96SK3	6	0	1.0	0
Q9Y3M9	6	0	0.42857142857142855	0
Q00587	6	0	0.07692307692307693	0
Q8N143	6	0	0.3333333333333333	0
Q96LJ7	6	0	0.25	0
Q8WWX9	6	0	0.3333333333333333	0
Q9UBR2	6	0	0.3333333333333333	0
Q9H1Q7	6	0	0.16666666666666666	0
Q9HB63	6	0	0.375	0
Q8N4T4	6	0	0.16666666666666666	0
Q9H7M9	6	0	0.5	0
Q8N9H8	6	0	0.3333333333333333	0
Q15077	6	0	1.0	0
Q96LX7	6	0	0.5	0
Q09FC8	6	0	1.0	0
P12236	7	1	0.03333333333333333	0
Q53RE8	7	1	0.2	0
O95817	7	0	0.01507537688442211	0
P50990	8	1	0.1787709497206704	0
P50991	8	1	0.23115577889447236	0
P49368	8	1	0.2140077821011673	0
