name	rank	p_hyper	is_seed	spd	component_id
Q49A26	0	0.0	1	0.2962962962962963	0
P04637	0	0.0	1	0.1308108108108108	0
P63172	0	0.0	1	0.028846153846153848	0
Q15427	0	0.0	1	0.23893805309734514	0
P31946	0	0.0	1	0.11458333333333333	0
P07900	0	0.0	1	0.14831130690161526	0
Q01844	0	0.0	1	0.1290909090909091	0
P27348	0	0.0	1	0.19090909090909092	0
Q04917	0	0.0	1	0.1450381679389313	0
P08238	0	0.0	1	0.16666666666666666	0
Q9Y6K9	0	0.0	1	0.128	0
P61981	0	0.0	1	0.1463963963963964	0
P62258	0	0.0	1	0.18181818181818182	0
P05141	0	0.0	1	0.43243243243243246	0
P12236	0	0.0	1	0.28688524590163933	0
Q53RE8	0	0.0	1	0.6	0
Q9BUZ4	0	0.0	1	0.07142857142857142	0
Q9BRK4	0	0.0	1	0.05583756345177665	0
P50402	0	0.0	1	0.21637426900584794	0
P55072	0	0.0	1	0.15625	0
Q8NHQ1	0	0.0	1	0.07964601769911504	0
Q8ND90	0	0.0	1	0.044642857142857144	0
Q08379	0	0.0	1	0.04487179487179487	0
P30536	0	0.0	1	0.14285714285714285	0
Q9H9H4	0	0.0	1	0.10344827586206896	0
Q16864	0	0.0	1	0.05660377358490566	0
P54920	0	0.0	1	0.07407407407407407	0
P50990	0	0.0	1	0.288135593220339	0
P0CG48	0	0.0	1	0.10939226519337017	0
Q13162	0	0.0	1	0.3220338983050847	0
P98066	0	0.0	1	0.26666666666666666	0
Q13137	0	0.0	1	0.10126582278481013	0
Q5D1E8	0	0.0	1	0.11764705882352941	0
P50991	0	0.0	1	0.2879581151832461	0
P16152	0	0.0	1	0.2127659574468085	0
Q96EY1	0	0.0	1	0.20652173913043478	0
P49368	0	0.0	1	0.21653543307086615	0
P35372	0	0.0	1	0.02666666666666667	0
P40227	0	0.0	1	0.24170616113744076	0
Q9C005	0	0.0	1	0.06451612903225806	0
P78371	0	0.0	1	0.24313725490196078	0
Q05639	0	0.0	1	0.3333333333333333	0
P68104	0	0.0	1	0.2872628726287263	0
Q96FQ6	0	0.0	1	0.058823529411764705	0
Q8NF91	0	0.0	1	0.21621621621621623	0
Q16543	0	0.0	1	0.16236162361623616	0
Q13432	0	0.0	1	0.01904761904761905	0
P24666	0	0.0	1	0.1702127659574468	0
P41240	0	0.0	1	0.07792207792207792	0
Q15233	0	0.0	1	0.2413793103448276	0
Q06830	0	0.0	1	0.302158273381295	0
Q9Y2W2	0	0.0	1	0.2	0
Q8TC12	0	0.0	1	0.047619047619047616	0
Q08380	0	0.0	1	0.32	0
Q9NRW1	0	0.0	1	0.041666666666666664	0
Q92956	0	0.0	1	0.13513513513513514	0
P02545	0	0.0	1	0.137291280148423	0
P52789	0	0.0	1	0.11627906976744186	0
P07437	0	0.0	1	0.27598566308243727	0
Q16666	0	0.0	1	0.05555555555555555	0
Q9BXS6	0	0.0	1	0.14814814814814814	0
Q9HCD5	0	0.0	1	0.2702702702702703	0
Q9BX68	0	0.0	1	0.3333333333333333	0
Q9BUL8	0	0.0	1	0.06779661016949153	0
P61769	0	0.0	1	0.046511627906976744	0
Q8WUH6	0	0.0	1	0.16666666666666666	0
Q8IUH3	0	0.0	1	0.1724137931034483	0
Q15772	0	0.0	1	0.2	0
P49458	0	0.0	1	0.08163265306122448	0
P40616	0	0.0	1	0.10714285714285714	0
Q02750	0	0.0	1	0.0967741935483871	0
Q5JUX0	0	0.0	1	0.2857142857142857	0
