name	submodule	is_seed	spd	component_id
P17980	1	1	0.011428571428571429	0
Q8NE28	1	0	0.2	0
P28566	1	0	0.25	0
Q15007	2	1	0.07692307692307693	1
Q86U44	2	0	0.125	1
Q9HCE5	2	0	0.4	1
Q9P1W9	3	1	0.10526315789473684	2
Q13356	3	0	0.058823529411764705	2
O75541	3	0	0.2	2
