name	submodule	is_seed	spd	component_id
Q15427	2	1	0.008928571428571428	0
Q9P1W9	2	1	0.05	0
Q92917	2	0	0.06451612903225806	0
Q6P2Q9	2	0	0.011363636363636364	0
Q9BSJ6	1	1	0.034482758620689655	1
Q9NQZ6	1	1	0.14285714285714285	1
O95273	1	1	0.05194805194805195	1
O15162	1	1	0.038834951456310676	1
Q9P2Z0	1	0	0.16666666666666666	1
Q9ULM2	1	0	0.1	1
Q9H1Q7	1	0	0.16666666666666666	1
P0C7X2	1	0	0.06521739130434782	1
Q9HB63	1	0	0.125	1
Q8NEP9	1	0	0.2	1
P78381	1	0	0.25	1
O00308	6	1	0.01744186046511628	1
P51795	6	0	0.09090909090909091	1
Q15012	6	0	0.1	1
P17980	4	1	0.005494505494505495	2
Q8NE28	4	0	0.25	2
Q9HD26	5	1	0.009259259259259259	3
Q0P5P2	5	0	0.5	3
Q96JM7	3	1	0.024390243902439025	4
Q96S99	3	0	0.5	4
