name	submodule	is_seed	spd	component_id
Q9BRK4	1	1	0.005076142131979695	0
Q8N5R6	1	1	0.04054054054054054	0
Q99750	1	1	0.060240963855421686	0
Q9NWQ4	1	0	0.11538461538461539	0
Q7Z2X4	1	0	0.15384615384615385	0
Q6P5X5	1	0	0.16666666666666666	0
Q15937	1	0	0.5	0
Q5T0F9	1	0	0.125	0
Q9BR84	1	0	0.5	0
P82987	1	0	0.5	0
O75896	1	0	0.16666666666666666	0
Q15053	1	0	1.0	0
Q969F0	4	1	0.12195121951219512	1
Q96BA8	4	1	0.15151515151515152	1
P02545	4	0	0.00927643784786642	1
Q96QK8	4	0	0.3333333333333333	1
Q9BQA9	4	0	0.25	1
Q96NL1	4	0	1.0	1
Q9BVK8	4	0	0.125	1
Q9UHJ9	4	0	0.3333333333333333	1
Q969S0	4	0	0.5	1
A2RU14	4	0	0.6666666666666666	1
O14669	4	0	0.14285714285714285	1
O60449	4	0	1.0	1
Q9UBQ5	2	1	0.017543859649122806	2
O43865	2	1	0.015384615384615385	2
Q7L2H7	2	0	0.0392156862745098	2
Q9H299	2	0	0.125	2
P49763	3	1	0.3333333333333333	3
P08567	3	1	0.07692307692307693	3
P07996	3	0	0.043478260869565216	3
P15692	3	0	0.047619047619047616	3
