name	submodule	is_seed	spd	component_id
Q86SE5	1	1	0.05128205128205128	0
Q12926	1	1	0.01020408163265306	0
Q9BRK4	2	1	0.014705882352941176	0
Q8N5R6	2	1	0.05063291139240506	0
Q99750	2	1	0.06748466257668712	0
Q96GN5	2	0	0.04878048780487805	0
Q9P2Z0	2	0	0.16666666666666666	0
Q6P5X5	2	0	0.16666666666666666	0
Q15834	2	0	0.027522935779816515	0
Q5T0F9	2	0	0.1111111111111111	0
Q15937	2	0	0.5	0
Q9BR84	2	0	0.5	0
Q9NV35	2	0	0.5	0
P78381	2	0	0.25	0
P82987	2	0	0.5	0
Q08AG5	2	0	0.3333333333333333	0
Q6UX72	2	0	1.0	0
Q15053	2	0	1.0	0
O43865	3	1	0.007142857142857143	0
P05408	3	1	0.2857142857142857	0
Q9NRR5	3	0	0.018633540372670808	0
P16519	3	0	1.0	0
