source	target
P0C0S8	Q92624
P0C0S8	P49736
Q9H4B6	O14782
Q9H4B6	O14654
Q9ULM2	Q9NQZ6
Q9ULM2	Q05639
Q13247	Q13243
Q13247	Q08170
Q00597	P00846
Q00597	P06748
P78371	P06748
P78371	P08559
P46108	P05141
P46108	Q93077
Q13043	P19338
Q13043	O14782
P62937	P00338
Q08170	O95793
O14782	P25054
O14782	Q92630
O14782	Q8IXZ2
O14782	Q96EK5
O14782	Q9Y496
O14782	Q99459
O14782	Q9NRI5
Q9H2X6	Q16778
O00400	P25705
O00400	P00846
P08238	P06748
P19525	P06748
P19525	Q7Z434
P55072	P06748
P55072	Q9BTM1
P55072	O75815
P55072	P05161
P55072	Q96EK5
P55072	Q8IVM0
P55072	P26045
Q08945	Q9NR30
Q08945	Q7L7L0
Q8IWL3	O14734
Q8IWL3	Q9NR30
Q06830	Q13162
P07437	Q08380
P07437	Q9NRI5
P07437	P06576
O95786	Q7Z434
Q86WJ1	Q7L7L0
Q86WJ1	P62807
P62736	P67809
Q9NR30	P06748
Q9NR30	Q8IXZ2
P63267	P50402
P63267	P40692
P63267	P49736
P67809	Q8WWM7
P67809	P26196
P67809	P06748
P29590	O14734
P29590	P06748
Q8IYW5	P19338
Q8IYW5	Q7L7L0
P05141	P06748
Q7L7L0	Q5QJE6
Q7L7L0	P45973
Q7L7L0	Q9Y5B9
Q7L7L0	P62987
Q7L7L0	O75582
Q93077	P25054
Q93077	P52757
Q93077	P56945
Q93077	O75815
Q93077	Q8IVM0
Q93077	P49736
P00338	P07900
Q99623	Q08380
P27986	Q9NQZ6
P27986	P06748
Q71U36	Q08211
Q71U36	O14654
Q71U36	Q96EY1
Q71U36	Q9H2H9
P48201	Q9UBU9
P48201	P30049
P48201	Q9BQB6
P48201	P06576
Q96F46	Q8NCM8
P00846	P08047
P00846	Q9H2H9
P00846	Q9H845
P25054	P19474
P19474	P06748
P52757	P25705
P19320	O60814
P19320	P06748
P19338	P06748
P19338	P45973
P19338	P56945
P19338	Q9UBU9
O75582	P07900
Q16778	P84243
Q16778	P06748
Q9HCC0	P10809
Q9HCC0	Q96RQ3
P49736	P06748
P49736	Q8NF91
Q9BQE3	P06748
Q5QJE6	Q16666
Q9UBU9	P06748
Q9UBU9	Q13162
O14734	Q8NBE8
O14734	P08559
O14734	P05161
O14734	P50542
O14734	Q04864
O14734	P26045
P62807	Q15056
P62807	P06748
Q9NQZ6	Q9BQD3
Q9NQZ6	Q6P1K2
Q9NQZ6	Q9NP66
P12236	Q16543
Q13162	P06748
Q15056	P07195
Q9BQD3	Q8N5R6
P16989	P06748
P11940	Q8WWM7
P11940	Q05639
P11940	Q16666
Q9BQB6	P22061
Q04864	P04406
Q92522	P06748
Q16543	P06748
Q16543	P50402
P05362	O60814
P05362	P06748
P40692	P25705
P25705	P06748
P25705	P30049
P25705	Q9H845
P50990	Q08380
P84243	Q9Y496
P07900	Q96EY1
P07900	P06748
P07900	Q6P1K2
P07900	Q8NBE8
O95793	P06748
O95793	P06576
P06733	P06748
Q9NP66	P10809
P50402	Q8NF91
O95816	P05165
O95816	P06748
P12277	P07195
O60814	P49759
Q16666	Q8NF91
Q9Y5B9	P06748
P49759	P06748
P50542	P07195
P04406	P06748
P49368	Q08380
P22061	P07195
O14654	Q08380
Q08380	P40227
Q08380	P50991
Q08380	P10809
Q92630	P06748
Q9BQG0	P06748
P08047	P06748
P68104	P06748
Q99459	P06748
P06748	P62987
P05165	P05166
