name	is_seed	spd	component_id
Q08211	1	0.03515625	0
Q9NR30	1	0.0457516339869281	0
Q13247	1	0.02702702702702703	0
Q9HCE1	1	0.019230769230769232	0
P11940	1	0.0326530612244898	0
P07900	1	0.027941176470588237	0
P08238	1	0.027538726333907058	0
P05141	1	0.04419889502762431	0
P12236	1	0.01680672268907563	0
P19338	1	0.03757225433526012	0
P62736	1	0.017094017094017096	0
Q13243	1	0.03361344537815126	0
P62937	1	0.025210084033613446	0
P55072	1	0.03296703296703297	0
P62807	1	0.014285714285714285	0
P25705	1	0.047872340425531915	0
Q71U36	1	0.06006006006006006	0
Q9BQE3	1	0.0784313725490196	0
P50990	1	0.05056179775280899	0
P22061	1	0.017543859649122806	0
Q13162	1	0.07017543859649122	0
P50991	1	0.050761421319796954	0
P19474	1	0.0375	0
P10809	1	0.04411764705882353	0
Q96EY1	1	0.033707865168539325	0
P49368	1	0.03968253968253968	0
P40227	1	0.0430622009569378	0
Q16778	1	0.04310344827586207	0
P78371	1	0.051181102362204724	0
Q05639	1	0.03225806451612903	0
P68104	1	0.03287671232876712	0
Q15056	1	0.05357142857142857	0
Q06830	1	0.022058823529411766	0
Q08380	1	0.0945945945945946	0
Q16543	1	0.04814814814814815	0
O95816	1	0.05921052631578947	0
P67809	1	0.043478260869565216	0
P04406	1	0.04721030042918455	0
P05165	1	0.09090909090909091	0
P16989	1	0.030612244897959183	0
Q9HCC0	1	0.05405405405405406	0
P06748	1	0.047186932849364795	0
P05166	1	0.10526315789473684	0
P07437	1	0.056179775280898875	0
Q16666	1	0.020618556701030927	0
Q96RQ3	1	0.03333333333333333	0
Q99623	1	0.02531645569620253	0
P26196	1	0.021505376344086023	0
P84243	1	0.01639344262295082	0
Q08170	1	0.03636363636363636	0
Q92522	1	0.06349206349206349	0
Q9BQG0	1	0.0390625	0
Q9HAV7	1	0.0196078431372549	0
Q9BTM1	1	0.16666666666666666	0
Q8NF91	1	0.029411764705882353	0
O95793	1	0.08250825082508251	0
P00338	1	0.0457516339869281	0
P06733	1	0.034482758620689655	0
P19525	1	0.09183673469387756	0
P07195	1	0.07913669064748201	0
Q8WWM7	1	0.08333333333333333	0
P12277	1	0.024096385542168676	0
Q7Z434	1	0.029411764705882353	0
O14654	1	0.05128205128205128	0
Q9H2X6	1	0.017241379310344827	0
O95786	1	0.016666666666666666	0
P48201	1	0.125	0
Q92624	1	0.0	1
P63267	1	0.0	2
Q7L7L0	1	0.0	3
Q93077	1	0.0	4
Q8N5R6	1	0.0	5
Q8NCM8	1	0.06666666666666667	6
Q96F46	1	0.018867924528301886	6
Q6NSJ2	1	0.0	7
P24666	1	0.0	8
O95295	1	0.0	9
P49458	1	0.0	10
Q9NQZ6	1	0.0	11
P00846	1	0.0	12
O14782	1	0.0	13
O60814	1	0.0	14
O14734	1	0.0	15
