name	rank	visiting_probability	is_seed	spd	component_id
Q08211	46	0.00953391236759354	1	0.29343629343629346	0
Q9NR30	65	0.009483518936210697	1	0.36538461538461536	0
Q13247	36	0.009473842190121132	1	0.4266666666666667	0
Q9HCE1	8	0.010083549413490517	1	0.0539053905390539	0
P11940	12	0.009543565710649085	1	0.2897959183673469	0
P07900	83	0.009674548148392777	1	0.12962962962962962	0
P08238	6	0.009632418908385152	1	0.15191986644407346	0
P05141	4	0.009504181795397214	1	0.35789473684210527	0
P12236	20	0.00944866538888242	1	0.264	0
P19338	62	0.009599794404820868	1	0.23661971830985915	0
P62736	38	0.009452470435520674	1	0.21951219512195122	0
Q13243	40	0.00947384938782114	1	0.26229508196721313	0
P62937	45	0.009461530491835252	1	0.3445378151260504	0
P55072	7	0.009886065648120581	1	0.13562386980108498	0
P62807	85	0.009487129873927866	1	0.1095890410958904	0
P25705	42	0.009493712127440268	1	0.3711340206185567	0
Q71U36	52	0.009630971142707218	1	0.187683284457478	0
Q9BQE3	13	0.009559766497736839	1	0.3073170731707317	0
P50990	77	0.009516176430817059	1	0.3149171270718232	0
P22061	53	0.009452108164055619	1	0.325	0
Q13162	70	0.00944962769825913	1	0.4666666666666667	0
P50991	48	0.009538573702408622	1	0.27638190954773867	0
P19474	15	0.009436073354616159	1	0.2441860465116279	0
P10809	37	0.00957730981813148	1	0.2589928057553957	0
Q96EY1	5	0.009450732463843741	1	0.23655913978494625	0
P49368	23	0.009555250552494515	1	0.25	0
Q92624	68	0.00943678734321835	1	0.053763440860215055	0
P40227	59	0.009530947350975356	1	0.25118483412322273	0
Q16778	66	0.009497634405382203	1	0.2903225806451613	0
P78371	49	0.00954849478246549	1	0.26953125	0
Q05639	78	0.00946202340319911	1	0.29133858267716534	0
P68104	30	0.009541835582734288	1	0.17866666666666667	0
Q15056	58	0.009449846497431549	1	0.2631578947368421	0
Q8NF91	80	0.009426343288263283	1	0.3076923076923077	0
Q16543	56	0.00956232434992496	1	0.14492753623188406	0
P24666	63	0.009424589530954928	1	0.2553191489361702	0
Q06830	61	0.009479344631165914	1	0.3669064748201439	0
P63267	1	0.009418541617690748	1	0.5294117647058824	0
Q08380	60	0.009552679507462785	1	0.27741935483870966	0
O95816	57	0.009569010510892796	1	0.26282051282051283	0
P67809	35	0.009649174445074732	1	0.18994413407821228	0
P04406	64	0.009514746467331622	1	0.27459016393442626	0
P05165	54	0.009536633548019133	1	0.5909090909090909	0
P16989	17	0.009443890106403674	1	0.37373737373737376	0
Q9HCC0	76	0.009491973669791102	1	0.575	0
P06748	47	0.009746508809719997	1	0.17985611510791366	0
P05166	32	0.009507970069929017	1	0.7894736842105263	0
P07437	67	0.00956221651277894	1	0.3003533568904594	0
Q16666	84	0.009589993008222655	1	0.05793450881612091	0
Q96RQ3	44	0.009473951304034802	1	0.3870967741935484	0
Q99623	19	0.009471955914421144	1	0.1951219512195122	0
P26196	79	0.00948493678270769	1	0.3125	0
P84243	28	0.009458383050667044	1	0.17073170731707318	0
Q08170	9	0.009455239445046523	1	0.35714285714285715	0
Q92522	55	0.009443088674587877	1	0.5373134328358209	0
Q9BQG0	75	0.009455315677561778	1	0.3007518796992481	0
Q9HAV7	43	0.009426928039906976	1	0.21153846153846154	0
P49458	39	0.009422704354982353	1	0.14	0
Q7L7L0	34	0.009420426639612152	1	0.6666666666666666	0
Q9BTM1	33	0.009419269629430845	1	1.0	0
Q93077	72	0.009416020263553527	1	1.0	0
O95793	11	0.009684549227194677	1	0.1791530944625407	0
P00338	82	0.009491392250681775	1	0.267515923566879	0
P06733	29	0.009567989942360789	1	0.1716171617161716	0
P19525	18	0.00948290345911398	1	0.27450980392156865	0
P07195	69	0.009581002885094692	1	0.3404255319148936	0
Q8N5R6	71	0.009426199391481966	1	0.02531645569620253	0
Q9BYX4	25	0.009446986114998663	1	0.36363636363636365	0
Q8NCM8	74	0.009461278188468526	1	0.25	0
Q8WWM7	27	0.009453798062977536	1	0.35	0
P12277	14	0.009442071544080204	1	0.30120481927710846	0
Q6NSJ2	73	0.009421007519354653	1	0.045454545454545456	0
Q7Z434	31	0.009576597057386685	1	0.16346153846153846	0
O95295	22	0.009429839432525337	1	0.0410958904109589	0
Q9GZV8	81	0.009425062096389662	1	0.07317073170731707	0
O14654	2	0.009479716546203013	1	0.33613445378151263	0
Q9H2X6	24	0.009437566010842533	1	0.1016949152542373	0
Q96F46	50	0.009543820010444482	1	0.03571428571428571	0
Q9NQZ6	51	0.009424612717871182	1	0.07142857142857142	0
P00846	41	0.00941761093993271	1	1.0	0
O14782	3	0.00941868202901943	1	0.4166666666666667	0
O95786	16	0.009454610361586135	1	0.20689655172413793	0
O60814	10	0.009418130819630664	1	0.7647058823529411	0
P48201	26	0.009421351226424976	1	1.0	0
O14734	21	0.009416251563677243	1	0.8	0
Q15022	156	0.0002980326996312082	0	0.11075949367088607	0
Q504Q3	190	0.00023679945737969864	0	0.09404388714733543	0
Q9GZQ8	159	0.0002884498140193817	0	0.13450292397660818	0
Q9HCE7	200	0.00022543084892923666	0	0.09418282548476455	0
Q9H0R8	123	0.0003884528525179797	0	0.13274336283185842	0
Q9UBU9	97	0.0005667696589271672	0	0.04878048780487805	0
Q9H492	110	0.00044893728331228374	0	0.1396508728179551	0
Q9NQC7	100	0.00053042152901327	0	0.1254980079681275	0
P04637	128	0.00036266535273773043	0	0.08983957219251337	0
Q15365	198	0.0002281005516554327	0	0.29797979797979796	0
P12830	166	0.00027745749158771904	0	0.05601317957166392	0
P00441	183	0.0002507733458515275	0	0.10067114093959731	0
P63104	145	0.0003277569777713929	0	0.1398176291793313	0
P62993	107	0.000465932437088989	0	0.08154020385050963	0
P78362	174	0.0002633988842867599	0	0.08571428571428572	0
Q01844	204	0.00022308209024795688	0	0.10535714285714286	0
Q5S007	134	0.0003468005122716507	0	0.0948905109489051	0
P61088	179	0.0002604351441471083	0	0.1091703056768559	0
P54274	162	0.00028537277365068707	0	0.07829181494661921	0
P27348	172	0.0002650292371234014	0	0.1774193548387097	0
P05161	116	0.00041722652096646054	0	0.14354066985645933	0
Q00839	212	0.00021624941399076868	0	0.1700404858299595	0
P61981	196	0.00022946305758346665	0	0.12304250559284116	0
P33992	88	0.0009763057765827338	0	0.28205128205128205	0
P62258	184	0.0002475513319255729	0	0.167816091954023	0
P46108	122	0.0003900643645625964	0	0.10185185185185185	0
Q13283	106	0.00047468762330146286	0	0.16790123456790124	0
Q13620	141	0.00033307511981993246	0	0.15705128205128205	0
Q15554	188	0.0002397994825418766	0	0.08536585365853659	0
Q9H0W5	173	0.00026361038085016944	0	0.1	0
Q14258	91	0.0006903208780166065	0	0.042105263157894736	0
Q16659	224	0.00019558914005045618	0	0.08086253369272237	0
Q9UQL6	117	0.0004167317905578725	0	0.1501597444089457	0
Q13148	171	0.0002692872846411147	0	0.19148936170212766	0
P62987	119	0.0004002006280580548	0	0.1473429951690821	0
Q14999	114	0.00042754204234381936	0	0.11013986013986014	0
Q13616	101	0.0005290685165615744	0	0.11932773109243698	0
Q86VP6	111	0.0004421016451259746	0	0.12199312714776632	0
Q13618	90	0.0007507243375281262	0	0.0916030534351145	0
Q9Y6E7	189	0.00023799456167445242	0	0.08256880733944955	0
Q92905	108	0.0004642457759311171	0	0.10683760683760683	0
Q9UBS0	221	0.00020326144733516386	0	0.2057142857142857	0
Q14197	135	0.00034611455649056176	0	0.08870967741935484	0
Q6IQ23	164	0.00027801001433454205	0	0.070446735395189	0
Q8IVM0	168	0.00027510909633920744	0	0.22033898305084745	0
P49736	86	0.001422976838576401	0	0.12448700410396717	0
P62136	98	0.0005403548895213722	0	0.11058823529411765	0
P60033	185	0.0002441951453274222	0	0.15104166666666666	0
P60709	197	0.00022867990068454628	0	0.19753086419753085	0
Q14164	118	0.00040934643025150065	0	0.10955056179775281	0
Q9NRC8	139	0.0003379134536893017	0	0.06546644844517185	0
P50542	217	0.00021098500903939487	0	0.1	0
Q99459	105	0.00047733414562612693	0	0.11616161616161616	0
P50402	181	0.0002551911810002147	0	0.25146198830409355	0
Q15464	215	0.00021504841242876144	0	0.15315315315315314	0
Q13573	214	0.00021563425842453145	0	0.09166666666666666	0
Q7Z6Z7	92	0.0006537998631276514	0	0.1607565011820331	0
P02751	104	0.0005084499917373369	0	0.09809663250366032	0
Q9Y4K3	202	0.0002247890785148034	0	0.07074569789674952	0
Q96FW1	150	0.00031279509566981386	0	0.11294765840220386	0
Q9H845	142	0.0003308409210251944	0	0.10526315789473684	0
Q9H2H9	146	0.0003244255375467361	0	0.12	0
P24941	125	0.0003833935433265236	0	0.1020066889632107	0
P40337	187	0.00024096015714084314	0	0.10071942446043165	0
P30049	161	0.0002859040520255848	0	0.14285714285714285	0
Q13617	148	0.00031832760083429825	0	0.13404825737265416	0
Q08945	201	0.00022525219921174061	0	0.21311475409836064	0
P0CG48	131	0.0003484181065444395	0	0.09180327868852459	0
P25054	96	0.0005821775977988745	0	0.07446808510638298	0
P32121	165	0.00027758228576342536	0	0.10619469026548672	0
P21860	220	0.00020372461024055746	0	0.125	0
P35637	126	0.0003728541762543154	0	0.24233128834355827	0
P16871	193	0.0002310491550085675	0	0.18681318681318682	0
Q99558	223	0.00019606409225286515	0	0.225	0
P11441	152	0.0003114192262429454	0	0.13793103448275862	0
Q8IYW5	195	0.00022988989320943913	0	0.1864406779661017	0
P60484	112	0.00043774140666360997	0	0.14285714285714285	0
P16104	211	0.0002172540926280543	0	0.16842105263157894	0
Q93034	194	0.0002306472178464116	0	0.13920454545454544	0
Q9UJM3	175	0.0002633467505998767	0	0.26666666666666666	0
Q04206	192	0.00023204482754589283	0	0.10554089709762533	0
P36957	222	0.0001997898000067433	0	0.11740890688259109	0
P19320	93	0.0006313818952971021	0	0.10975609756097561	0
P26368	95	0.0005859825680328726	0	0.17955801104972377	0
P51858	167	0.00027552200623142694	0	0.16666666666666666	0
Q13509	213	0.00021580776887142894	0	0.21621621621621623	0
Q9NRI5	208	0.00022118613867821665	0	0.0743801652892562	0
P52757	178	0.0002605437529206408	0	0.11627906976744186	0
P60520	99	0.0005401358295387701	0	0.13402061855670103	0
Q6NUN9	109	0.00046178262332284895	0	0.11627906976744186	0
Q9NRD1	163	0.00028314998933408396	0	0.08576642335766424	0
Q969P0	191	0.0002360282467253296	0	0.14788732394366197	0
Q04864	210	0.00021852665017795027	0	0.05472636815920398	0
Q00005	94	0.0006173122064209757	0	0.24	0
Q15717	158	0.0002890732712754666	0	0.04933008526187576	0
Q8IWL3	155	0.0003002974647834244	0	0.01624815361890694	0
P56945	153	0.0003107442801021403	0	0.08571428571428572	0
Q13233	209	0.00022021233524840652	0	0.1711229946524064	0
P04629	89	0.0008797129644243933	0	0.055312157721796276	0
Q9UGI8	205	0.00022242399645935708	0	0.09541984732824428	0
O60260	115	0.00042492328508629296	0	0.11684782608695653	0
P02545	177	0.0002614972916966058	0	0.1227106227106227	0
P05067	127	0.00036889885837380594	0	0.03186558516801854	0
P09651	137	0.0003443380348889919	0	0.19294605809128632	0
P00533	132	0.00034786420065871504	0	0.06070826306913996	0
P01106	102	0.0005215791654351207	0	0.06545454545454546	0
P17931	180	0.0002579192509329616	0	0.08854166666666667	0
Q6ZW49	140	0.00033439062448633873	0	0.1091703056768559	0
Q86WJ1	151	0.00031153660420371544	0	0.25925925925925924	0
Q9Y5B9	199	0.00022702383404638604	0	0.2642857142857143	0
P05412	87	0.001017241442507678	0	0.0767590618336887	0
P29590	176	0.00026312557545217025	0	0.12173913043478261	0
Q9UNL4	160	0.00028746863920724413	0	0.17142857142857143	0
P03372	138	0.0003388435761108072	0	0.09335038363171355	0
P08047	133	0.00034741838560161927	0	0.09465020576131687	0
Q13043	124	0.0003837480019919003	0	0.18867924528301888	0
P06576	130	0.00035084067561693674	0	0.3114754098360656	0
P19838	103	0.0005139016596087345	0	0.1440443213296399	0
Q00597	136	0.00034515662687586995	0	0.12280701754385964	0
P45973	203	0.00022335656646123265	0	0.12195121951219512	0
Q92630	216	0.00021410712102551397	0	0.21153846153846154	0
Q13439	169	0.0002719507524137002	0	0.11764705882352941	0
P26045	225	0.00019528819095556712	0	0.14893617021276595	0
P08559	147	0.0003211397374137073	0	0.10408921933085502	0
P09622	182	0.0002530024449040926	0	0.10982658959537572	0
O75147	113	0.00042808944122889585	0	0.10849909584086799	0
Q9NP66	226	0.0001939998403013483	0	0.08	0
O75530	154	0.00030418355254566376	0	0.08755760368663594	0
O00400	143	0.00033022540297679166	0	0.07547169811320754	0
Q9BQB6	157	0.00029040245884390584	0	0.0759493670886076	0
P05362	207	0.0002212443795458281	0	0.16058394160583941	0
O95166	120	0.00039590693894184654	0	0.1334841628959276	0
O75815	121	0.00039056756441313247	0	0.16312056737588654	0
P09914	129	0.00036161398151973246	0	0.3023255813953488	0
Q8N2G8	170	0.00026976275649850045	0	0.125	0
Q00765	149	0.0003178141022130238	0	0.04411764705882353	0
O14980	219	0.00020445519131318833	0	0.04941599281221923	0
O15357	206	0.00022207751997733603	0	0.23958333333333334	0
