name	is_seed	spd	component_id
Q08211	1	0.03125	0
Q9NR30	1	0.046357615894039736	0
Q13247	1	0.02702702702702703	0
P11940	1	0.0326530612244898	0
P07900	1	0.027417027417027416	0
P08238	1	0.02689075630252101	0
P05141	1	0.043243243243243246	0
P12236	1	0.016666666666666666	0
P19338	1	0.036931818181818184	0
P62736	1	0.01652892561983471	0
Q13243	1	0.025	0
P62937	1	0.025423728813559324	0
P55072	1	0.03272727272727273	0
P62807	1	0.014018691588785047	0
P25705	1	0.042328042328042326	0
Q71U36	1	0.05952380952380952	0
Q9BQE3	1	0.07804878048780488	0
P50990	1	0.05027932960893855	0
P22061	1	0.017241379310344827	0
Q13162	1	0.05263157894736842	0
P50991	1	0.05025125628140704	0
P19474	1	0.036585365853658534	0
P10809	1	0.03942652329749104	0
Q96EY1	1	0.03260869565217391	0
P49368	1	0.038910505836575876	0
P40227	1	0.0430622009569378	0
Q16778	1	0.042735042735042736	0
P78371	1	0.05019305019305019	0
Q05639	1	0.032520325203252036	0
P68104	1	0.02981029810298103	0
Q15056	1	0.03636363636363636	0
Q8NF91	1	0.027777777777777776	0
Q06830	1	0.021897810218978103	0
Q08380	1	0.09271523178807947	0
Q16543	1	0.04395604395604396	0
O95816	1	0.05844155844155844	0
P67809	1	0.040229885057471264	0
P04406	1	0.046413502109704644	0
P05165	1	0.09090909090909091	0
P16989	1	0.0297029702970297	0
Q9HCC0	1	0.05263157894736842	0
P06748	1	0.045454545454545456	0
P05166	1	0.05555555555555555	0
P07437	1	0.05454545454545454	0
Q16666	1	0.01808785529715762	0
Q96RQ3	1	0.03333333333333333	0
Q99623	1	0.025477707006369428	0
P26196	1	0.021739130434782608	0
P84243	1	0.01639344262295082	0
Q08170	1	0.03636363636363636	0
Q92522	1	0.0625	0
Q9BQG0	1	0.03937007874015748	0
Q9BTM1	1	0.16666666666666666	0
O95793	1	0.0781758957654723	0
P00338	1	0.045454545454545456	0
P06733	1	0.033444816053511704	0
P19525	1	0.08	0
P07195	1	0.07801418439716312	0
Q8WWM7	1	0.08571428571428572	0
P12277	1	0.011904761904761904	0
Q7Z434	1	0.03	0
O14654	1	0.05084745762711865	0
Q9H2X6	1	0.01694915254237288	0
O95786	1	0.016666666666666666	0
Q92624	1	0.010638297872340425	1
P0C0S8	1	0.022222222222222223	1
P63267	1	0.0	2
Q9HAV7	1	0.0	3
Q7L7L0	1	0.0	4
Q93077	1	0.0	5
Q8N5R6	1	0.0	6
Q8NCM8	1	0.06666666666666667	7
Q96F46	1	0.017543859649122806	7
Q6NSJ2	1	0.0	8
P24666	1	0.0	9
O95295	1	0.0	10
P49458	1	0.0	11
Q9NQZ6	1	0.0	12
P00846	1	0.0	13
O14782	1	0.0	14
O60814	1	0.0	15
P48201	1	0.0	16
O14734	1	0.0	17
