name	is_seed	spd	component_id
Q08211	1	0.03819444444444445	0
Q9NZI8	1	0.0546875	0
Q9NR30	1	0.04419889502762431	0
P68431	1	0.03282275711159737	0
Q13247	1	0.024691358024691357	0
Q9HCE1	1	0.020771513353115726	0
Q14240	1	0.036585365853658534	0
P11940	1	0.03859649122807018	0
P07900	1	0.02453271028037383	0
P08238	1	0.022757697456492636	0
P05141	1	0.037209302325581395	0
P12236	1	0.013793103448275862	0
P19338	1	0.039119804400977995	0
Q16666	1	0.02054794520547945	0
P84243	1	0.02112676056338028	0
P62736	1	0.01282051282051282	0
Q13243	1	0.030303030303030304	0
P62937	1	0.022900763358778626	0
P55072	1	0.03184713375796178	0
P62807	1	0.0149812734082397	0
Q16695	1	0.023809523809523808	0
P25705	1	0.04326923076923077	0
Q99623	1	0.021621621621621623	0
P50991	1	0.04741379310344827	0
Q9BQE3	1	0.07488986784140969	0
Q8WWM7	1	0.0625	0
P50990	1	0.04830917874396135	0
Q16777	1	0.05555555555555555	0
P78371	1	0.046357615894039736	0
Q9HAV7	1	0.017543859649122806	0
P62805	1	0.041791044776119404	0
Q71DI3	1	0.008333333333333333	0
Q16543	1	0.03880597014925373	0
P49368	1	0.03503184713375796	0
Q06830	1	0.0196078431372549	0
P67809	1	0.03944315545243619	0
Q9BQG0	1	0.03184713375796178	0
Q96EY1	1	0.02702702702702703	0
P40227	1	0.03968253968253968	0
Q08380	1	0.08620689655172414	0
Q71U36	1	0.054187192118226604	0
P22061	1	0.014705882352941176	0
Q13162	1	0.05555555555555555	0
P19474	1	0.04040404040404041	0
P10809	1	0.03857566765578635	0
Q92624	1	0.00847457627118644	0
Q16778	1	0.05925925925925926	0
Q6FI13	1	0.047619047619047616	0
Q05639	1	0.026490066225165563	0
P68104	1	0.031746031746031744	0
Q15056	1	0.04838709677419355	0
Q8NF91	1	0.022222222222222223	0
P24666	1	0.018518518518518517	0
O95816	1	0.047872340425531915	0
P04406	1	0.043478260869565216	0
P05165	1	0.08333333333333333	0
P16989	1	0.043478260869565216	0
Q9HCC0	1	0.047619047619047616	0
P06748	1	0.0483619344773791	0
P17987	1	0.05371900826446281	0
P05166	1	0.10526315789473684	0
P07437	1	0.046012269938650305	0
Q96RQ3	1	0.027777777777777776	0
P26196	1	0.019230769230769232	0
Q08170	1	0.03389830508474576	0
Q92522	1	0.05194805194805195	0
Q6S8J3	1	0.06060606060606061	0
Q9H2X6	1	0.014084507042253521	0
P06899	1	0.03225806451612903	0
P04908	1	0.08888888888888889	0
Q7L7L0	1	0.0625	0
Q9BTM1	1	0.14285714285714285	0
Q8N257	1	0.07692307692307693	0
O95793	1	0.07563025210084033	0
P00338	1	0.04	0
P06733	1	0.03283582089552239	0
P19525	1	0.09090909090909091	0
P07195	1	0.07096774193548387	0
P33778	1	0.08333333333333333	0
Q9BYX4	1	0.04	0
P12277	1	0.020833333333333332	0
Q7Z434	1	0.034782608695652174	0
O14654	1	0.045112781954887216	0
P20671	1	0.058823529411764705	0
P23527	1	0.05263157894736842	0
P48201	1	0.1	0
P0C0S8	1	0.03333333333333333	0
O95786	1	0.014492753623188406	0
O60814	1	0.08695652173913043	0
P63267	1	0.0	1
Q93079	1	0.0	2
Q99877	1	0.0	3
Q99878	1	0.0	4
Q99880	1	0.0	5
P49458	1	0.0	6
Q99879	1	0.0	7
P58876	1	0.0	8
P57053	1	0.0	9
Q96KK5	1	0.0	10
Q5QNW6	1	0.0	11
Q93077	1	0.0	12
Q8N5R6	1	0.0	13
Q8NCM8	1	0.045454545454545456	14
Q96F46	1	0.013333333333333334	14
Q6NSJ2	1	0.0	15
O95295	1	0.0	16
Q9GZV8	1	0.0	17
Q9NQZ6	1	0.0	18
P00846	1	0.0	19
O14782	1	0.0	20
A5A3E0	1	0.0	21
O14734	1	0.0	22
