name	is_seed	spd	component_id
Q08211	1	0.031496062992125984	0
Q9NR30	1	0.045454545454545456	0
Q13247	1	0.02702702702702703	0
P11940	1	0.03292181069958848	0
P07900	1	0.02753623188405797	0
P08238	1	0.026936026936026935	0
P05141	1	0.043478260869565216	0
P12236	1	0.016666666666666666	0
P19338	1	0.03724928366762178	0
P62736	1	0.01694915254237288	0
Q13243	1	0.025423728813559324	0
P62937	1	0.02586206896551724	0
P55072	1	0.03278688524590164	0
P62807	1	0.014084507042253521	0
P25705	1	0.0425531914893617	0
Q71U36	1	0.060240963855421686	0
Q9BQE3	1	0.0784313725490196	0
P50990	1	0.05084745762711865	0
P22061	1	0.017241379310344827	0
Q13162	1	0.05454545454545454	0
P50991	1	0.050505050505050504	0
P19474	1	0.036585365853658534	0
P10809	1	0.040145985401459854	0
Q96EY1	1	0.033707865168539325	0
P49368	1	0.038910505836575876	0
P40227	1	0.0430622009569378	0
Q16778	1	0.04201680672268908	0
P78371	1	0.050387596899224806	0
Q05639	1	0.032520325203252036	0
P68104	1	0.030136986301369864	0
Q15056	1	0.03636363636363636	0
Q06830	1	0.021897810218978103	0
Q08380	1	0.09523809523809523	0
Q16543	1	0.044444444444444446	0
O95816	1	0.058823529411764705	0
P67809	1	0.040697674418604654	0
P04406	1	0.04602510460251046	0
P05165	1	0.09090909090909091	0
P16989	1	0.03	0
Q9HCC0	1	0.05405405405405406	0
P06748	1	0.045787545787545784	0
P05166	1	0.05555555555555555	0
P07437	1	0.05434782608695652	0
Q16666	1	0.01818181818181818	0
Q96RQ3	1	0.03333333333333333	0
Q99623	1	0.02564102564102564	0
P26196	1	0.02127659574468085	0
P84243	1	0.016260162601626018	0
Q08170	1	0.03636363636363636	0
Q92522	1	0.06153846153846154	0
Q9BQG0	1	0.03875968992248062	0
Q9BTM1	1	0.16666666666666666	0
Q8NF91	1	0.02857142857142857	0
O95793	1	0.07894736842105263	0
P00338	1	0.0457516339869281	0
P06733	1	0.034129692832764506	0
P19525	1	0.08080808080808081	0
P07195	1	0.07801418439716312	0
Q8WWM7	1	0.08333333333333333	0
P12277	1	0.011904761904761904	0
Q7Z434	1	0.03	0
O14654	1	0.05128205128205128	0
Q9H2X6	1	0.01694915254237288	0
O95786	1	0.01639344262295082	0
Q92624	1	0.0	1
P63267	1	0.0	2
Q9HAV7	1	0.0	3
Q7L7L0	1	0.0	4
Q93077	1	0.0	5
Q8N5R6	1	0.0	6
Q8NCM8	1	0.06666666666666667	7
Q96F46	1	0.018518518518518517	7
Q6NSJ2	1	0.0	8
P24666	1	0.0	9
O95295	1	0.0	10
P49458	1	0.0	11
Q9NQZ6	1	0.0	12
P00846	1	0.0	13
O14782	1	0.0	14
O60814	1	0.0	15
P48201	1	0.0	16
O14734	1	0.0	17
