name	rank	visiting_probability	is_seed	spd	component_id
P63172	17	0.027021900309854022	1	0.14423076923076922	0
Q15427	26	0.02669285895022444	1	0.04424778761061947	0
P51617	18	0.02681398907227627	1	0.12030075187969924	0
Q9Y6K9	8	0.026919197027937804	1	0.056	0
Q14203	4	0.026771091172262975	1	0.049107142857142856	0
Q8ND90	7	0.026757439427976534	1	0.044642857142857144	0
Q08379	1	0.026785507395879572	1	0.03205128205128205	0
Q99816	11	0.026742703261745958	1	0.06857142857142857	0
Q9Y4K3	10	0.027064641244718395	1	0.034482758620689655	0
P0CG48	14	0.02700910633832391	1	0.028729281767955802	0
Q13137	30	0.02676070263481054	1	0.056962025316455694	0
Q15843	6	0.026747305817257472	1	0.046263345195729534	0
Q9NYJ8	9	0.026924513330094785	1	0.12037037037037036	0
Q15750	28	0.02693207394697569	1	0.09923664122137404	0
Q01484	29	0.026692454803942268	1	0.12903225806451613	0
Q9H0A8	21	0.02669865592044077	1	0.046511627906976744	0
Q16666	27	0.026715375275579923	1	0.015151515151515152	0
Q13547	20	0.026904585066623764	1	0.031055900621118012	0
Q96IJ6	19	0.026681104649566845	1	1.0	0
Q96FN5	13	0.026695636793094835	1	1.0	0
P49116	24	0.026802824348001835	1	0.1568627450980392	0
P62826	16	0.026702737453737406	1	0.05555555555555555	0
Q9Y287	15	0.026725495259606862	1	0.10714285714285714	0
Q9GZV8	23	0.02669725728238174	1	0.025	0
Q16633	25	0.02669350968924534	1	1.0	0
O14770	12	0.02679084812222712	1	0.25	0
O14964	2	0.026834836278368763	1	0.06572769953051644	0
P51808	5	0.0267477399469001	1	0.7368421052631579	0
Q8N9W6	22	0.026722792568444422	1	1.0	0
O95273	3	0.026742971718895055	1	0.013513513513513514	0
P04637	88	0.00033591540472736284	0	0.025945945945945945	0
Q13501	75	0.00036374999316274894	0	0.06007067137809187	0
P12830	90	0.00032935819046144666	0	0.027331189710610933	0
P62993	53	0.0004334912411032926	0	0.031286210892236384	0
P07900	95	0.00031896364742718143	0	0.033773861967694566	0
P21796	73	0.0003657443087864165	0	0.03007518796992481	0
Q14258	41	0.0007497461729378663	0	0.018027571580063628	0
P62987	46	0.0005326922283188466	0	0.0625	0
Q13618	43	0.0006868572330951978	0	0.024154589371980676	0
P60709	82	0.0003492807728356094	0	0.04271356783919598	0
Q93062	35	0.0012258588828744329	0	0.05555555555555555	0
Q8IUQ4	66	0.00037612537127564515	0	0.020833333333333332	0
Q9GZT8	69	0.0003728185210970894	0	0.047619047619047616	0
Q15942	52	0.000438484500419119	0	0.06306306306306306	0
Q92734	36	0.0010055770733280731	0	0.09482758620689655	0
P23396	86	0.0003376660214267297	0	0.07851239669421488	0
Q15796	50	0.0004610477784574048	0	0.03529411764705882	0
P32780	74	0.0003654840410282509	0	0.07142857142857142	0
P46531	48	0.0005016865788322029	0	0.06726457399103139	0
P43405	55	0.0004185046390647315	0	0.07352941176470588	0
Q13409	67	0.0003747791433663029	0	0.25	0
P62249	91	0.0003265395750696971	0	0.0903954802259887	0
Q8IWL3	83	0.00034786037161945463	0	0.011851851851851851	0
Q06124	63	0.0003867962623654439	0	0.023148148148148147	0
Q8NC51	92	0.0003259912976941887	0	0.1282051282051282	0
Q14204	61	0.0004055784372889135	0	0.12751677852348994	0
P02545	31	0.0016600963720709667	0	0.025974025974025976	0
P05067	42	0.0007196941998238455	0	0.01406799531066823	0
P00533	89	0.0003319645868034109	0	0.02385008517887564	0
O76031	33	0.0013383405031526885	0	0.06382978723404255	0
P01106	32	0.0015331793284725076	0	0.02926829268292683	0
Q06710	79	0.00035754933044809004	0	0.05263157894736842	0
P53999	77	0.00036113568153616063	0	0.05333333333333334	0
P05412	62	0.0004024926597963677	0	0.02198581560283688	0
P16333	45	0.0006473731187717216	0	0.03292181069958848	0
Q9Y6G9	65	0.0003829239167388821	0	0.2916666666666667	0
P09382	72	0.0003662028341620942	0	0.04395604395604396	0
Q01850	51	0.00044518437393390017	0	0.057692307692307696	0
Q9H3L0	34	0.0013371073828163935	0	0.08333333333333333	0
P09086	80	0.0003569465952066328	0	0.058823529411764705	0
P14859	68	0.0003747457145688069	0	0.07692307692307693	0
P19838	44	0.0006791915844542466	0	0.045454545454545456	0
Q9GZZ9	37	0.0009453916456657345	0	0.05063291139240506	0
Q8NCE2	60	0.0004142544496639318	0	0.11627906976744186	0
Q8WVV9	39	0.0008975968427860292	0	0.04	0
P43034	70	0.0003715680058911376	0	0.14925373134328357	0
Q93052	57	0.0004149851600153466	0	0.06896551724137931	0
O75530	96	0.00031577844336704963	0	0.016055045871559634	0
Q9P2P5	54	0.0004303110824299684	0	0.0196078431372549	0
P23769	64	0.00038668368036739667	0	0.09090909090909091	0
Q9H4A6	59	0.00041426990545648837	0	0.05714285714285714	0
O95166	49	0.0004811217731469143	0	0.03189066059225513	0
O95777	58	0.0004143243868310091	0	0.015384615384615385	0
P15151	87	0.0003362873154551264	0	0.09523809523809523	0
Q8WW35	85	0.00034090751800584074	0	0.14285714285714285	0
O14980	93	0.0003249702999319684	0	0.018850987432675045	0
Q13506	81	0.000356788196908292	0	0.18181818181818182	0
P0C7X2	47	0.0005132317130863609	0	0.08695652173913043	0
O43255	76	0.00036339133177546405	0	0.0379746835443038	0
O14920	94	0.0003233450831487353	0	0.0913978494623656	0
Q66K41	40	0.0008927691309982657	0	0.5	0
O43251	38	0.000899286779076305	0	0.05747126436781609	0
O00167	56	0.00041657323815114827	0	0.02631578947368421	0
O95260	78	0.0003580377609639042	0	0.08333333333333333	0
