name	submodule	is_seed	spd	component_id
P63172	3	1	0.04807692307692308	0
Q14203	3	1	0.017857142857142856	0
P51808	3	1	0.15789473684210525	0
Q03001	3	0	0.02666666666666667	0
P43034	3	0	0.05970149253731343	0
O14576	3	0	0.08333333333333333	0
P51617	1	1	0.06015037593984962	1
Q9Y6K9	1	1	0.029333333333333333	1
Q9Y4K3	1	1	0.03065134099616858	1
Q9NYJ8	1	1	0.10185185185185185	1
Q15750	1	1	0.06870229007633588	1
Q8N5C8	1	0	0.25	1
Q9BSA4	1	0	0.25	1
P08138	1	0	0.06	1
Q9NSK7	1	0	0.5	1
Q5T686	1	0	0.25	1
Q8N4J0	1	0	0.1	1
Q96CG3	1	0	0.15789473684210525	1
Q15306	1	0	0.08	1
Q10589	1	0	0.13333333333333333	1
Q4G148	1	0	0.1111111111111111	1
Q99706	1	0	0.3333333333333333	1
O14920	1	0	0.043010752688172046	1
Q8NFU5	1	0	0.5	1
Q5VYS4	1	0	1.0	1
Q7Z6K4	1	0	0.5	1
Q8ND90	2	1	0.026785714285714284	1
Q08379	2	1	0.028846153846153848	1
Q13137	2	1	0.056962025316455694	1
Q8N9W6	2	1	0.3333333333333333	1
Q93062	2	0	0.041666666666666664	1
Q96ME1	2	0	0.12121212121212122	1
Q86VK4	2	0	0.18181818181818182	1
Q7Z4I7	2	0	0.2	1
Q8IXS8	2	0	0.2	1
Q6PIY7	2	0	0.5	1
Q15735	2	0	0.2	1
P56279	2	0	0.08695652173913043	1
Q8N4T4	2	0	0.42857142857142855	1
P00540	2	0	0.0425531914893617	1
Q66K41	2	0	0.5	1
Q96LX7	2	0	0.5	1
O95872	2	0	0.14285714285714285	1
Q13547	4	1	0.022774327122153208	1
P49116	4	1	0.11764705882352941	1
Q14865	4	0	0.06666666666666667	1
P11766	4	0	0.06666666666666667	1
Q8IV32	4	0	0.25	1
O15379	4	0	0.015	1
Q6ICB0	4	0	0.2	1
Q7Z3K6	4	0	0.2	1
O95567	4	0	0.3333333333333333	1
