name	submodule	is_seed	spd	component_id
P63172	3	1	0.029411764705882353	0
P51808	3	1	0.1111111111111111	0
Q9Y4X4	3	0	0.2	0
O14576	3	0	0.038461538461538464	0
P51617	1	1	0.046511627906976744	1
Q9Y6K9	1	1	0.02894736842105263	1
Q9Y4K3	1	1	0.028680688336520075	1
Q9NYJ8	1	1	0.09433962264150944	1
Q15750	1	1	0.06766917293233082	1
Q8N5C8	1	0	0.19230769230769232	1
Q53GL7	1	0	0.14285714285714285	1
P55212	1	0	0.07692307692307693	1
Q96P71	1	0	0.16666666666666666	1
Q9Y6R0	1	0	0.06451612903225806	1
Q96CG3	1	0	0.15789473684210525	1
Q10589	1	0	0.13333333333333333	1
O43353	1	0	0.0641025641025641	1
Q99706	1	0	0.16666666666666666	1
O76080	1	0	0.1	1
Q5VYS4	1	0	1.0	1
Q96G61	1	0	0.5	1
Q8ND90	2	1	0.05555555555555555	1
Q08379	2	1	0.02280130293159609	1
Q13137	2	1	0.05063291139240506	1
Q5JR59	2	1	0.07051282051282051	1
O95273	2	1	0.05194805194805195	1
P17036	2	0	0.1	1
Q6ZT89	2	0	0.125	1
Q86VK4	2	0	0.25	1
Q96MS0	2	0	0.16666666666666666	1
Q7Z4I7	2	0	0.25	1
Q8IXS8	2	0	0.2	1
Q6PIY7	2	0	0.2	1
Q9P2Z0	2	0	0.16666666666666666	1
Q8IYE0	2	0	0.14285714285714285	1
Q9Y3M9	2	0	0.25	1
P56279	2	0	0.09090909090909091	1
Q8WWX9	2	0	0.3333333333333333	1
Q96S90	2	0	0.5	1
Q8N4T4	2	0	0.3333333333333333	1
Q8NEP9	2	0	0.2	1
P52737	2	0	0.2857142857142857	1
O95872	2	0	0.14285714285714285	1
O95671	2	0	0.14285714285714285	1
A0PJX4	2	0	1.0	1
Q08AG5	2	0	0.3333333333333333	1
Q09FC8	2	0	1.0	1
Q13547	4	1	0.022132796780684104	1
P49116	4	1	0.09615384615384616	1
Q14865	4	0	0.0625	1
Q9H8N7	4	0	0.14285714285714285	1
Q8IV32	4	0	0.25	1
Q9UKN5	4	0	0.125	1
Q6ICB0	4	0	0.2	1
Q7Z3K6	4	0	0.2	1
O14862	4	0	0.019801980198019802	1
O00458	4	0	0.09090909090909091	1
