name	submodule	is_seed	spd	component_id
Q9HD23	1	1	0.06451612903225806	0
P25101	1	1	0.045454545454545456	0
Q5T7M9	1	1	0.07142857142857142	0
P28335	1	0	0.02040816326530612	0
Q13505	1	0	0.06896551724137931	0
Q8TCT7	1	0	0.047058823529411764	0
Q53F39	1	0	0.03333333333333333	0
P48454	3	1	0.05555555555555555	0
Q01850	3	1	0.11320754716981132	0
Q86X02	3	0	0.25	0
P16298	3	0	0.043478260869565216	0
O75054	3	0	0.6666666666666666	0
P14207	3	0	1.0	0
P19419	2	1	0.022222222222222223	1
P10398	2	1	0.010101010101010102	1
Q02750	2	0	0.022727272727272728	1
