name	submodule	is_seed	spd	component_id
Q9HD23	1	1	0.030303030303030304	0
P25101	1	1	0.041666666666666664	0
P34903	1	1	0.13636363636363635	0
Q5T7M9	1	1	0.07692307692307693	0
Q92633	1	0	0.013513513513513514	0
Q15125	1	0	0.04878048780487805	0
P46098	1	0	0.038834951456310676	0
Q9Y6A1	1	0	0.09090909090909091	0
O43292	1	0	0.08333333333333333	0
O43505	1	0	0.0425531914893617	0
P31644	1	0	1.0	0
P19419	2	1	0.02	1
P10398	2	1	0.01834862385321101	1
Q02750	2	0	0.01834862385321101	1
Q14576	3	1	0.09090909090909091	1
P09914	3	1	0.061224489795918366	1
Q16543	3	0	0.008955223880597015	1
Q8IZ21	3	0	0.07407407407407407	1
Q5T764	3	0	0.3333333333333333	1
O14879	3	0	0.05555555555555555	1
