name	rank	p_hyper	is_seed	spd	component_id
P02511	0	0.0	1	0.04878048780487805	0
P62736	0	0.0	1	0.025210084033613446	0
Q9Y4K3	0	0.0	1	0.02681992337164751	0
Q8NEY4	0	0.0	1	0.05	0
P19474	0	0.0	1	0.034482758620689655	0
Q08380	0	0.0	1	0.04666666666666667	0
Q9NRA8	0	0.0	1	0.2222222222222222	0
P07437	0	0.0	1	0.053763440860215055	0
Q16666	0	0.0	1	0.022727272727272728	0
Q8NFH5	0	0.0	1	0.06779661016949153	0
Q01850	0	0.0	1	0.38461538461538464	0
P13056	0	0.0	1	0.037037037037037035	0
P07339	0	0.0	1	0.017857142857142856	0
P48454	0	0.0	1	0.02857142857142857	0
Q01081	0	0.0	1	0.008695652173913044	0
O60341	0	0.0	1	0.10181818181818182	0
P04259	0	0.0	1	0.30303030303030304	0
P10398	0	0.0	1	0.010101010101010102	0
Q8WXF8	0	0.0	1	0.1	0
O14964	0	0.0	1	0.13145539906103287	0
O14782	0	0.0	1	0.16666666666666666	0
O00459	0	0.0	1	0.08620689655172414	0
Q86VW0	0	0.0	1	0.09090909090909091	0
Q15691	166	6.759647007531774e-10	0	0.1513157894736842	0
Q5TB80	105	3.233868235368786e-11	0	0.45454545454545453	0
Q5XKE5	30	2.170864939568868e-08	0	0.29411764705882354	0
Q15468	146	8.05048350234158e-13	0	0.2375	0
Q4VCS5	153	9.659875443100464e-11	0	0.16981132075471697	0
Q14203	190	8.311740213988882e-09	0	0.09821428571428571	0
P08727	3	4.6341045550429573e-07	0	0.3076923076923077	0
Q9NX63	73	3.077331833365332e-10	0	0.16666666666666666	0
Q9UHD2	145	5.440326673304453e-12	0	0.15862068965517243	0
Q9BV73	164	2.0552630586682336e-09	0	0.10476190476190476	0
Q9NVX0	118	1.899169441920637e-14	0	0.2702702702702703	0
Q15560	98	2.7358572577474564e-09	0	0.1836734693877551	0
Q9BUZ4	72	1.7534735255390776e-10	0	0.16666666666666666	0
Q9H3U1	176	9.28461571513171e-10	0	0.1794871794871795	0
Q9BRK4	55	1.3883805058966118e-11	0	0.22842639593908629	0
Q86V48	122	5.170480307854526e-15	0	0.35185185185185186	0
P14373	34	2.8372700301440465e-09	0	0.1970260223048327	0
P37198	8	9.395195829188365e-07	0	0.20618556701030927	0
Q13625	94	1.8449579328770325e-09	0	0.25688073394495414	0
P36406	46	6.453980410810174e-10	0	0.20634920634920634	0
Q8NHQ1	43	1.284650056927199e-10	0	0.22123893805309736	0
Q8ND90	61	3.940292391837528e-12	0	0.22321428571428573	0
Q08379	11	1.7631339460683583e-06	0	0.22115384615384615	0
Q9NPJ6	108	1.3335652974566863e-10	0	0.1910828025477707	0
Q9P2K3	24	6.898531466943868e-10	0	0.35	0
Q9BVG8	6	5.045212792025709e-07	0	0.41304347826086957	0
Q96CN9	93	4.471833076836388e-10	0	0.2619047619047619	0
Q13077	48	1.190145296928477e-09	0	0.17560975609756097	0
Q13137	65	4.110724545018383e-11	0	0.17721518987341772	0
Q13561	187	1.1712203246310821e-09	0	0.16822429906542055	0
Q8TEP8	137	6.211225013038816e-13	0	0.4	0
P25786	56	4.113036379380431e-12	0	0.1452513966480447	0
P10606	77	3.991863595020915e-09	0	0.2619047619047619	0
Q9UPQ9	144	8.499503432022938e-13	0	0.2537313432835821	0
Q86YT6	165	1.4088804947546469e-09	0	0.23636363636363636	0
Q15025	97	1.773140432462001e-09	0	0.21428571428571427	0
Q9NRI5	191	2.5341296829496008e-09	0	0.15315315315315314	0
Q8N960	113	3.723356035240805e-13	0	0.5526315789473685	0
Q15154	95	7.983448477365012e-10	0	0.39903846153846156	0
Q9NSC5	172	5.935414775575009e-09	0	0.23404255319148937	0
Q96EV8	178	1.4306507283344114e-09	0	0.17699115044247787	0
Q9NYB9	15	8.490499969982405e-08	0	0.2903225806451613	0
Q8N4C6	117	1.3606705525639768e-14	0	0.45454545454545453	0
Q96HT8	84	4.775204430150803e-10	0	0.41935483870967744	0
Q8IXK0	196	1.8962714158002314e-08	0	0.18666666666666668	0
Q9P2A4	90	1.6002094090146013e-09	0	0.3235294117647059	0
Q08117	32	3.2050366564030435e-08	0	0.24806201550387597	0
Q5SW79	121	4.3979291928201306e-15	0	0.2684563758389262	0
Q8TES7	49	4.792862148492053e-10	0	0.3813559322033898	0
Q9H788	45	2.0188499305884318e-10	0	0.2926829268292683	0
O75665	104	8.47296387796735e-11	0	0.32432432432432434	0
Q9C0D2	149	7.604640791166726e-12	0	0.5714285714285714	0
Q8IUD2	171	5.132891395998749e-09	0	0.18333333333333332	0
O95684	126	2.063984089509068e-15	0	0.2809917355371901	0
Q9P2S5	175	9.335092503992594e-09	0	0.1702127659574468	0
Q8NHV4	133	3.658091298792254e-14	0	0.20512820512820512	0
Q9NRM7	136	1.0695050603528311e-12	0	0.2302158273381295	0
Q2KHM9	102	5.0871378377661195e-11	0	0.6052631578947368	0
Q9BY89	134	5.298670433915405e-12	0	0.4	0
Q1MSJ5	101	4.852631794277314e-10	0	0.625	0
Q5VT06	131	3.872497849549781e-15	0	0.425	0
P40222	13	5.797849856314238e-08	0	0.40217391304347827	0
O94927	115	5.654255613990213e-14	0	0.5483870967741935	0
Q8WXW3	114	5.125735846572222e-14	0	0.5609756097560976	0
Q9GZM8	185	4.657755767160937e-09	0	0.21176470588235294	0
Q6P1N0	124	1.412040415065075e-15	0	0.5	0
Q99871	116	1.850902810782673e-13	0	0.3508771929824561	0
Q7Z7A1	119	7.131293792362724e-15	0	0.3111111111111111	0
