source	target
P16989	P06748
Q01844	Q14576
Q01844	Q08211
Q01844	P07195
P51532	Q92922
P12004	Q9UQL6
Q92522	P07947
Q92522	P06748
Q96ST3	Q9UQL6
Q9BQG0	P06748
P30281	P62136
P0C7W6	Q969G3
Q07021	Q9UQL6
Q07021	Q9NPH0
Q8WWM7	P11940
Q8WWM7	P55854
Q10713	P60022
Q10713	P25705
P48730	P29590
Q08211	Q9HCE1
Q08211	P30419
P26196	P17028
P04899	O60262
P04899	P08238
P07195	P22061
Q7Z434	P19525
P28370	Q92922
P55209	Q14203
Q14676	Q92922
P19838	Q9UQL6
P19838	Q96IJ6
P19838	Q9BQ95
P19838	P55899
P04406	P06748
O95793	Q9HCE1
O95793	Q15717
O95793	P08670
O95793	Q15233
P10809	Q9HCE1
P10809	P01023
P10809	P04629
O14770	Q9HAV0
Q8NCM8	O75381
Q8NCM8	Q96F46
Q8NCM8	Q969Q6
Q8NCM8	P55899
Q8NCM8	Q15233
Q8NCM8	P31150
Q8NCM8	P21709
Q8NCM8	Q9Y230
Q8NCM8	P05412
P12277	Q9HCE1
P52701	P12956
Q13547	Q9UQL6
Q13547	O75381
Q8ND90	Q8N5R6
P22681	P07947
Q08170	P02545
Q9P1Z3	Q9Y3Q4
Q9P1Z3	Q15717
Q13363	Q9UQL6
Q8IYN2	Q9UBU9
Q8WUI4	Q9HCE1
P49458	Q14203
Q9UKV0	O15379
P37198	P06748
O60506	P11940
P51610	Q9UQL6
Q14191	P12956
Q9NVP2	Q9HCE1
Q93008	Q9UQL6
Q93077	P49736
P05165	P05166
O95153	Q7L4P6
P06733	P22061
O95273	O75928
Q92624	P0CG48
Q15393	Q9UQL6
Q15393	Q13368
Q969G3	Q9HCE1
Q12888	Q9HCE1
Q9Y3Q4	P06241
O96006	O75928
O96006	P61956
Q7L7L0	Q9Y5B9
Q9H2X6	P23497
P63267	P50402
Q13137	Q8N5R6
P63165	P23497
P18859	P25705
P56545	Q9UKL0
P56545	P12956
P49736	Q9UQL6
P49736	Q9BTM1
P27694	Q9HCE1
P27694	Q5UIP0
P27694	Q9Y230
P67809	Q9HCE1
P67809	P78362
Q9NR30	P06748
Q13247	Q09028
P13010	Q9UQL6
P25705	Q9HCE1
P25705	P14735
Q9Y287	P02545
Q13426	P12956
Q9BQE3	Q09028
P56524	Q9UQL6
Q96FJ2	P68104
Q9UER7	Q16778
Q9UER7	Q14203
Q9BTM1	P62136
Q8IUQ4	P29692
Q8IUQ4	P06748
Q9UBU9	P23497
O14734	P29590
Q9Y265	Q9UQL6
Q9Y265	Q9UHK0
P60022	O75439
P60022	P08670
P60022	P14735
P60022	P54257
P60022	O60551
P60022	Q969U6
P60022	P30419
P60022	Q5UIP0
P63172	Q14203
P63172	P51808
O95602	Q9HCE1
Q14576	P01023
Q14576	P04629
Q14576	Q9BQ95
Q14576	Q12926
Q14576	Q16543
Q14576	P78362
Q14576	O75381
P84243	Q9UQL6
P19338	Q16778
Q15427	O75533
Q15427	Q86XP3
P35659	Q16778
Q93009	Q9UQL6
Q93009	Q7L4P6
Q93009	O60437
Q96SB4	P11940
