name	is_seed	spd	component_id
Q9UBU9	1	0.0291005291005291	0
Q13363	1	0.08108108108108109	0
P78527	1	0.07878787878787878	0
P55209	1	0.04678362573099415	0
P12931	1	0.013944223107569721	0
Q14203	1	0.03745318352059925	0
Q92922	1	0.10144927536231885	0
Q13547	1	0.060240963855421686	0
Q9UQL6	1	0.07407407407407407	0
Q9H2P0	1	0.12280701754385964	0
Q9Y265	1	0.06934306569343066	0
Q07021	1	0.025179856115107913	0
Q9NVC6	1	0.08974358974358974	0
P51532	1	0.0851063829787234	0
P54132	1	0.15463917525773196	0
P67870	1	0.042483660130718956	0
P27694	1	0.06313645621181263	0
Q16666	1	0.045662100456621	0
Q96SB4	1	0.010752688172043012	0
P63165	1	0.0653061224489796	0
P61956	1	0.1115702479338843	0
P13010	1	0.0777027027027027	0
Q92769	1	0.07262569832402235	0
Q9UER7	1	0.109375	0
P38398	1	0.05714285714285714	0
P49736	1	0.034103410341034104	0
P62136	1	0.030425963488843813	0
Q93009	1	0.05475504322766571	0
P50402	1	0.09693877551020408	0
Q8IUQ4	1	0.045454545454545456	0
P37198	1	0.04424778761061947	0
Q8NHQ1	1	0.0136986301369863	0
Q8ND90	1	0.026845637583892617	0
Q9BWF2	1	0.075	0
Q9NPF5	1	0.058823529411764705	0
Q12888	1	0.13548387096774195	0
P52701	1	0.13	0
Q15393	1	0.05314009661835749	0
P43246	1	0.09868421052631579	0
Q09028	1	0.08482142857142858	0
Q14683	1	0.08441558441558442	0
P48730	1	0.019801980198019802	0
P51668	1	0.03759398496240601	0
Q92878	1	0.11016949152542373	0
Q9Y5B9	1	0.09146341463414634	0
Q9UMS4	1	0.07	0
Q9Y5A6	1	0.08695652173913043	0
Q8TAQ2	1	0.14012738853503184	0
P51965	1	0.051470588235294115	0
Q14676	1	0.10396039603960396	0
P51531	1	0.10833333333333334	0
Q96EZ8	1	0.07228915662650602	0
Q96EY1	1	0.036036036036036036	0
P49959	1	0.12030075187969924	0
P78347	1	0.0948905109489051	0
P51610	1	0.0967741935483871	0
Q04206	1	0.052752293577981654	0
Q13404	1	0.012195121951219513	0
P0CG48	1	0.03497164461247637	0
Q12873	1	0.10465116279069768	0
P56545	1	0.06837606837606838	0
Q13137	1	0.026595744680851064	0
Q93008	1	0.03614457831325301	0
Q96B97	1	0.03571428571428571	0
Q9Y4E8	1	0.031088082901554404	0
P22681	1	0.025547445255474453	0
Q99856	1	0.1282051282051282	0
P49427	1	0.06060606060606061	0
P55854	1	0.06666666666666667	0
Q9Y2M0	1	0.058823529411764705	0
P12004	1	0.06626506024096386	0
P17844	1	0.05755395683453238	0
Q96GM5	1	0.09322033898305085	0
P63167	1	0.03375527426160337	0
Q8IYN2	1	0.25	0
Q7L190	1	0.06796116504854369	0
P12268	1	0.05660377358490566	0
Q9H0A8	1	0.04081632653061224	0
Q96FJ2	1	0.041666666666666664	0
Q9NX70	1	0.07291666666666667	0
O60506	1	0.028901734104046242	0
P02545	1	0.03886397608370702	0
P56524	1	0.065	0
P84103	1	0.04487179487179487	0
P12956	1	0.06722689075630252	0
Q9NVP2	1	0.11538461538461539	0
Q9UK22	1	0.045454545454545456	0
Q8TEE9	1	0.14285714285714285	0
Q86XP3	1	0.125	0
P30281	1	0.05357142857142857	0
P20585	1	0.13513513513513514	0
Q14191	1	0.21568627450980393	0
Q96IJ6	1	0.058823529411764705	0
Q9ULK4	1	0.058823529411764705	0
Q96G25	1	0.1111111111111111	0
P29692	1	0.05641025641025641	0
Q969G3	1	0.13076923076923078	0
P29590	1	0.09727626459143969	0
P24863	1	0.08333333333333333	0
Q9UKV0	1	0.12698412698412698	0
Q96ST3	1	0.09649122807017543	0
P35659	1	0.046153846153846156	0
Q8WUI4	1	0.10204081632653061	0
P19838	1	0.05116279069767442	0
Q8WYH8	1	0.0784313725490196	0
P09884	1	0.10714285714285714	0
Q96GY0	1	0.15384615384615385	0
Q7L4P6	1	0.08695652173913043	0
Q9NVV9	1	0.041666666666666664	0
Q7L2Z9	1	0.030303030303030304	0
Q8N5R6	1	0.05825242718446602	0
P28370	1	0.14	0
P0C7W6	1	0.05263157894736842	0
P43360	1	0.038461538461538464	0
O75533	1	0.0502283105022831	0
Q9UKL0	1	0.1368421052631579	0
O75558	1	0.0380952380952381	0
P06241	1	0.018140589569160998	0
Q8N8U2	1	0.1111111111111111	0
O43513	1	0.1206896551724138	0
P07947	1	0.04838709677419355	0
Q8N6Y0	1	0.038461538461538464	0
Q16633	1	0.10526315789473684	0
Q13426	1	0.15217391304347827	0
Q8IYA8	1	0.04	0
P17028	1	0.011363636363636364	0
P23497	1	0.13793103448275862	0
O15379	1	0.09387755102040816	0
Q7Z7J5	1	0.05263157894736842	0
O00327	1	0.04918032786885246	0
O60264	1	0.14285714285714285	0
O95602	1	0.05263157894736842	0
O75928	1	0.10112359550561797	0
P18859	1	0.020833333333333332	0
O60437	1	0.03225806451612903	0
O76064	1	0.17647058823529413	0
O95153	1	0.05	0
O00458	1	0.21428571428571427	0
O14734	1	0.07692307692307693	0
Q9Y5F6	1	0.0	1
Q9GZV8	1	0.0	2
Q9P1Z3	1	0.0	3
Q9Y2G8	1	0.0	4
Q5VSY0	1	0.0	5
O14981	1	0.0	6
P12036	1	0.0	7
P60022	1	0.0	8
O14686	1	0.0	9
Q8TF71	1	0.0	10
O60262	1	0.0	11
O60519	1	0.0	12
O60760	1	0.0	13
