name	submodule	is_seed	spd	component_id
Q9H2P0	1	1	0.21739130434782608	0
Q92922	1	1	0.15384615384615385	0
Q96GM5	1	1	0.16	0
Q8TAQ2	1	1	0.20588235294117646	0
Q969G3	1	1	0.19047619047619047	0
P51532	1	1	0.15104166666666666	0
P51531	1	1	0.16666666666666666	0
Q96EZ8	1	1	0.0641025641025641	0
Q9UIG0	1	0	0.2972972972972973	0
Q13469	1	0	0.1744186046511628	0
Q9BZ95	1	0	0.28205128205128205	0
Q02880	1	0	0.3548387096774194	0
Q14696	1	0	0.13043478260869565	0
Q8WUB8	1	0	0.3103448275862069	0
Q92782	1	0	0.5333333333333333	0
Q9H8M2	1	0	0.2727272727272727	0
O75177	1	0	0.21621621621621623	0
O14497	1	0	0.16363636363636364	0
Q8NHQ1	2	1	0.15384615384615385	0
Q8ND90	2	1	0.10091743119266056	0
Q08379	2	1	0.08414239482200647	0
Q13137	2	1	0.10457516339869281	0
Q7L4P6	2	1	0.1875	0
Q8N5R6	2	1	0.05263157894736842	0
Q5JR59	2	1	0.11538461538461539	0
Q8IYA8	2	1	0.125	0
O95273	2	1	0.09210526315789473	0
O95153	2	1	0.11764705882352941	0
P17036	2	0	0.1111111111111111	0
Q9BUY5	2	0	0.3333333333333333	0
Q9H7H0	2	0	0.18181818181818182	0
Q5H9K5	2	0	0.16666666666666666	0
Q9NXR1	2	0	0.04878048780487805	0
Q96M91	2	0	0.375	0
Q9H2A7	2	0	0.125	0
Q86VK4	2	0	0.3333333333333333	0
Q9BSJ6	2	0	0.26666666666666666	0
Q7Z4I7	2	0	0.4	0
Q8IXS8	2	0	0.25	0
Q63ZY3	2	0	0.12	0
Q9P2Z0	2	0	0.3333333333333333	0
Q96ME1	2	0	0.13333333333333333	0
Q15973	2	0	0.25	0
Q68DK2	2	0	0.16666666666666666	0
Q96SK3	2	0	1.0	0
Q96NG3	2	0	0.21428571428571427	0
Q9C0A6	2	0	0.3	0
Q15834	2	0	0.10714285714285714	0
Q9Y3M9	2	0	0.42857142857142855	0
P17482	2	0	0.07692307692307693	0
P56279	2	0	0.17391304347826086	0
Q8N143	2	0	0.3333333333333333	0
Q9UBR2	2	0	0.16666666666666666	0
Q8N988	2	0	0.3333333333333333	0
Q14584	2	0	0.2	0
Q9BYI3	2	0	0.1111111111111111	0
Q96S90	2	0	0.5	0
Q86UD4	2	0	0.3333333333333333	0
Q9BZL3	2	0	0.25	0
Q8NEP9	2	0	0.4	0
P52737	2	0	0.5	0
Q96LX7	2	0	0.6666666666666666	0
O95872	2	0	0.2	0
P54849	2	0	0.6666666666666666	0
Q09FC8	2	0	1.0	0
P52701	3	1	0.32941176470588235	0
P43246	3	1	0.2868217054263566	0
Q9Y2M0	3	1	0.1590909090909091	0
P12004	3	1	0.17266187050359713	0
P27694	3	1	0.1592505854800937	0
Q92878	3	1	0.1978021978021978	0
P54132	3	1	0.32098765432098764	0
P20585	3	1	0.34615384615384615	0
Q14191	3	1	0.4888888888888889	0
P09884	3	1	0.2926829268292683	0
O76064	3	1	0.18181818181818182	0
Q00577	3	0	0.13513513513513514	0
P15927	3	0	0.15346534653465346	0
P40938	3	0	0.4	0
P40937	3	0	0.21666666666666667	0
P54277	3	0	0.14545454545454545	0
P35250	3	0	0.32142857142857145	0
P35244	3	0	0.15819209039548024	0
Q96S55	3	0	0.15625	0
Q6PJP8	3	0	0.42857142857142855	0
P35251	3	0	0.38333333333333336	0
Q96DH6	3	0	0.08333333333333333	0
O60671	3	0	0.5555555555555556	0
Q92547	3	0	0.2692307692307692	0
P39748	3	0	0.15151515151515152	0
P18858	3	0	0.2222222222222222	0
Q9UNS1	3	0	0.2692307692307692	0
P13051	3	0	0.2222222222222222	0
P46100	3	0	0.38	0
Q9UBT6	3	0	0.23529411764705882	0
Q9UIF7	3	0	0.2777777777777778	0
