P06239,P15498
P06239,P32927
P06239,Q8TB24
P06239,P51681
P06239,P08575
P06239,P09326
P06239,P07766
P06239,Q96DU3
P06239,Q7L591
P06239,Q6PIZ9
P06239,P48023
P06239,P10747
P06239,Q04759
P06239,Q9NP31
P06239,P06729
P06239,P20963
P06239,P52333
P06239,Q08881
P06239,P08637
P06239,Q99062
P06239,Q12913
P06239,Q9Y2R2
P06239,Q8TDQ0
P06239,P29350
P06239,P48736
P06239,Q13094
P06239,P16410
P06239,P07948
P06239,P10966
P06239,P42768
P62807,Q9H3G5
P32121,P32971
P32121,Q8N752
P32121,Q8TDS5
P32121,Q495A1
P32121,P43116
P32121,P61073
O60603,P09467
O60603,Q9Y2C9
O60603,P04839
O60603,P61073
O60603,P29350
O60603,P07948
O60603,Q15399
O60603,Q9BXN2
O60603,P08571
O60603,Q9BXL5
P32927,Q01344
P02652,Q8NEC5
O15427,Q8IZU0
P20333,Q8N752
P20333,P51813
O43914,Q9NP99
O43914,Q9NY25
O43914,Q08ET2
O43914,Q13241
O43914,P26718
Q14790,Q9BXL7
Q14790,Q9NPP4
P13501,P98066
P13501,P13611
P13501,P51677
P13501,P32302
P13501,P51679
P13501,P51681
P13501,P32246
P07948,P08473
P07948,Q86VW1
P07948,P14317
P07948,P12318
P07948,Q9H251
P07948,P16871
P07948,P29350
P07948,Q8NF50
P07948,Q96QH2
P07948,Q7L591
P07948,Q6PIZ9
P07948,P30273
P07948,P11049
P07948,P48023
P07948,Q99062
P07948,Q03405
P07948,Q8WWW8
P07948,Q7LFX5
P07948,P32927
P07948,P48736
P07948,P16410
P07948,Q92835
P07948,Q04759
P07948,Q06187
P07948,P08575
P07948,Q13094
P07948,P08571
P41218,Q9BXL5
Q8TDQ0,Q9NP31
Q06187,Q13422
Q06187,Q9NR97
Q06187,Q9Y2C9
Q06187,Q9NR96
Q06187,Q08881
Q06187,Q6ZUJ8
P17947,Q15744
P17947,Q99684
P17947,Q99062
P17947,Q7Z5R6
P51813,Q06187
P51813,Q08881
P68431,Q16777
P68431,Q9H3G5
P15498,Q13094
P15498,Q8TDQ0
P15498,Q6P4A8
P15498,Q06187
P15498,P52566
P15498,P61073
P15498,Q04759
P15498,P17947
P15498,P29350
P15498,Q92608
P15498,Q13239
P15498,Q9Y2R2
P62805,Q6K0P9
P62805,Q71DI3
P62805,P68431
P62805,Q16777
P05107,Q13349
P05107,P11215
P05107,Q03405
P05107,P20701
P05107,P20702
P05107,P15498
P05107,P07948
P05107,P08571
P05107,P32942
P31146,Q15080
P01730,P61073
P01730,P51681
P01730,P08637
P01730,P19397
P01730,P08575
P01730,P06239
P01730,P08473
P01730,P06729
P01730,P06127
P01730,P14151
P01730,P10747
P02679,P16871
P02679,P11215
P02679,P06899
P20138,P29350
P08473,P15814
P08473,P0C0S8
P08473,Q92835
O75558,Q15833
P25774,P49913
P48960,Q9UHX3
P48960,Q9NUE0
P25090,P49913
P25090,P32189
Q04759,Q06187
Q04759,Q9BXL7
Q04759,Q13094
P69905,Q8TDB8
P69905,Q9NZD4
P01584,P27930
P01584,P24158
P01584,P07948
P01584,P29466
Q96F46,Q9H4B7
Q96F46,Q9Y2Y8
P02549,Q06187
P02549,P48023
P02549,Q9Y2R2
P02549,P16157
P02549,P11277
Q96A37,Q9ULY5
P14780,Q9NRE1
P16871,P52333
P16871,Q14019
P16871,P31785
P16871,P17066
P16871,Q9H4B7
Q9H4B7,Q9NY25
Q9H4B7,Q9UNI1
P15153,Q92608
P15153,P42768
P15153,P19878
P15153,P52566
P15153,Q6P589
P29350,Q9UKJ1
P29350,P32927
P29350,P36888
P29350,Q13094
P29350,Q8TDQ1
P29350,P61073
P29350,Q96PQ1
P29350,Q12918
P29350,Q8NE18
P29350,Q96DU3
P29350,P52333
P29350,Q96LC7
P29350,Q86YW5
P29350,Q9UMR7
P29350,Q9Y336
P29350,Q96P31
P29350,Q96RL6
P29350,Q9BZW8
P29350,Q9UGN4
P29350,Q14790
P29350,Q9Y286
P29350,P69905
P42357,Q7L190
P42357,P55851
P42357,Q14330
O00206,O60602
O00206,O95711
O00206,P08571
O00206,Q9Y2C9
O00206,Q06187
O00206,Q15399
O00206,Q9NP99
P11277,Q9NP31
P11277,P16157
P02788,P61626
P02788,Q6B0K9
P02788,P08571
P02788,Q8WWA0
P02788,Q9P1W8
Q14242,Q7Z614
Q7Z614,Q8IZU0
Q7Z614,Q9Y6A5
P07332,P52333
P07332,Q96JZ2
P07332,P17947
P07332,P32927
P09467,Q12913
P09467,Q9UG22
P48023,Q9BRR9
P48023,Q08881
P48023,Q14790
P48023,Q9NSI8
P48023,Q06187
P48023,P98171
P32942,Q13349
P32942,Q04759
P13284,Q6P1J6
P68871,P69905
P68871,P69892
P68871,Q8TDB8
P61626,Q6B0K9
P10914,P29350
P10914,Q8IU54
P10914,P68431
P10914,P17947
Q15744,Q16520
Q15744,Q8N752
O95466,P31146
O95466,P98171
P06899,P68871
P06899,P69905
P14317,P42768
P06702,Q96L08
P06702,P32121
P06702,P40198
P06702,P19878
P06702,P15153
Q7L190,Q96QH2
Q7L190,Q96KN7
Q7L190,Q7Z7K2
P06127,P29350
P06127,P15498
P06127,P06729
P06127,P30203
P06127,P20963
P06127,P06239
P01008,Q9H4B7
P01008,P12544
P02730,P16452
P02730,P69905
P02730,P16157
P02730,Q02094
P02730,P07948
P02730,P22748
P51159,Q70J99
P51159,Q4VX76
O43586,P06729
O43586,P48023
O43586,P42768
O43586,Q9Y2R2
O43586,Q9Y228
P25105,P32121
P08571,P20333
P08571,P08637
P08571,P20138
P08571,Q9NR96
P08571,Q15646
P08571,P12314
P08571,P12318
P08571,P11215
P08571,Q9NR97
P08571,Q9Y616
P09326,Q9BZW8
P09326,Q13478
P09326,P20963
P42768,Q9Y2R2
P42768,Q06187
P42768,Q08881
P42768,Q12913
P42768,Q13094
O75923,Q9Y4F9
Q7L591,Q8TB24
Q7L591,Q92835
P41597,P51681
P41597,Q96CW9
P41597,P61073
P13611,P14780
P13611,P47992
P13611,P14151
P13611,Q14242
P09564,Q8WVN6
P52333,P61073
P52333,Q9H4B7
P52333,Q92835
P19878,Q15080
Q13094,Q6PIZ9
Q13094,Q7Z5R6
Q13094,Q8TDQ0
Q13094,Q96QH2
Q13094,Q9Y6W8
P09769,Q92835
P09769,Q03405
P09769,P09917
P09769,P51677
P09769,P14317
P09769,P48023
P09769,P42768
Q92835,Q9BZW8
Q92835,Q99062
Q92835,Q9HBG7
P08575,P42768
P08575,P29350
P08575,P08637
P08575,P52333
P08575,P61073
P08575,Q9BZW8
P08575,Q13094
P08575,P20701
P08575,P15813
P08575,P20963
Q12913,Q9BXL5
O60496,P08631
O60496,Q7L591
O60496,Q92835
O60496,P07948
O60496,P06239
P02775,P16871
P02775,P14780
P02775,P25024
P02775,P25025
P07766,Q9Y2R2
P07766,P09693
P07766,P52333
P07766,P20963
P07766,Q6PIZ9
P20963,P52333
P20963,Q9H6Q3
P20963,Q6PIZ9
P20963,Q9Y2R2
P20963,P62805
P20963,P29350
P20963,Q9BZW8
P20963,Q92608
P20963,Q13239
P29466,Q14790
P29466,Q5EG05
P29466,Q96P20
P29466,Q9NPP4
P42331,Q2VPB7
P32971,P48960
P32971,P69905
P32971,Q6UX07
P59665,Q6P1J6
P08514,P16871
P10412,P62805
P10412,P22492
P10412,P41218
P10412,P68431
P10412,P12544
P10412,P16871
P10412,Q6K0P9
P42701,Q14765
O60602,Q15399
Q14765,Q7Z7K2
Q16548,Q8IZU0
P25815,Q8WXG8
P32189,P68871
P32189,Q86XK7
Q8IZY2,Q9P296
O75015,P08637
O75015,P32189
O75015,P02743
P09917,P20292
P09917,Q14019
P32246,Q15833
Q86VW1,Q96PP8
P02042,P69905
P02042,P09105
P02042,P32971
P13498,P19878
P13498,Q15080
P13498,P14598
P00738,P68871
P00738,P11215
P24158,P49913
P36888,Q92835
P36888,Q12913
P36888,Q13239
O00329,P48736
O00329,P11049
O95971,Q6RW13
P08631,P17947
P08631,Q92835
P08631,P32927
P08631,P42768
P08631,P15498
P08631,Q06187
P08631,Q03405
P08631,Q13094
P08631,P48023
P08631,Q99062
P08631,Q7LFX5
P08631,P09917
P08631,P12318
P08631,P51677
P08631,P12314
P10145,P22894
P10145,P13501
P10145,P13236
P10145,P25025
P10145,P25024
P10145,P14780
P10145,P98066
P07306,P07307
P08637,P12314
P08637,P30273
P08637,Q13637
P08637,P32189
P08637,P20963
P02763,P51681
P02763,P19652
P14151,Q14242
P14151,Q04759
P17066,P32121
P17066,P20333
P69892,P69905
Q08881,Q13094
Q08881,Q9NP31
O15553,Q96P20
O15553,P51878
O15553,O43586
O15553,P29466
Q96P20,Q9NPP4
O14796,Q9BZW8
O14796,Q9HBG7
O14796,Q96DU3
O14796,O60880
O14796,Q14765
O14796,Q92835
P51681,P61073
P51681,Q13007
P30203,Q13094
P10124,P10144
P10124,P13611
P10124,P14780
P10124,P14222
P10124,P10147
P10144,P51159
P10144,P29466
P10144,Q14790
P10144,P20963
P10144,P14222
P12259,P32971
P08246,Q13231
P08246,P11215
P08246,Q99062
P08246,P14780
P08246,P22557
P08246,P12259
P08246,P10145
P08246,Q99684
P08246,P61073
P08246,P10144
P08246,P49913
P12314,Q13094
P12314,P69905
P23469,Q9H3G5
P10147,P32302
P10147,P51681
P10147,P32246
P10147,P13236
P10147,P51679
P10147,P51677
P13796,P32927
P13796,P28676
P13796,P16871
P16452,Q99684
P14598,P48023
P14598,P19878
P14598,Q14896
P14598,Q15080
P10747,P15498
P10747,P48736
P10747,Q08881
P10747,Q04759
P10747,P20963
P05109,P19878
P05109,P40198
P05109,P06702
P05109,P15153
Q13007,Q14790
P14770,P40197
P23527,P32121
O75791,Q13094
O75791,Q8TB24
O75791,P48023
O75791,P10747
O75791,P15976
O75791,Q8WWW8
P05089,Q14330
P31785,Q12913
P31785,P52333
P16157,Q02094
P16157,P16452
Q9H4A9,Q9H4B8
P01732,P10966
P01732,P08575
P01732,P06239
P01732,P04234
P10966,P20963
P0C0S8,P68431
P26715,Q13241
P26715,P29350
P04234,P07766
P04234,P20963
P04234,P10966
P04234,P09693
