Q13285,Q99728
Q99728,Q9NYZ3
Q99728,Q9BX63
Q99728,Q9UKT4
P11388,P53350
P11388,P54132
P11388,Q96T88
P11388,Q02548
P11388,Q9H211
P11388,P33992
P11388,P68431
P11388,Q08050
P11388,P38398
P11388,P35244
P11388,P13612
P38398,Q3B820
P38398,Q9Y253
P38398,Q01094
P38398,Q9BTX1
P38398,Q9Y6Q9
P38398,P52292
P38398,Q9BX63
P38398,Q69YH5
P38398,P49454
P38398,Q86T82
P38398,Q02241
P38398,P53350
P38398,Q96Q89
P38398,Q8NI51
P38398,Q9NPD8
P38398,Q9NVN8
P38398,Q96HA7
P38398,Q9UKT4
P38398,Q14527
P38398,P62807
P38398,P46013
P38398,Q13309
P38398,Q9ULW0
P38398,Q38SD2
P38398,Q99728
P38398,Q6XPS3
P38398,Q13315
P38398,Q9HAW4
P38398,P62805
P38398,Q8N8A2
P38398,Q14566
P38398,Q71DI3
P38398,Q9NS91
P38398,P49736
P38398,Q06609
P38398,P42771
P38398,Q15910
P38398,Q86YB8
P38398,Q9UBU7
P38398,Q8IYX8
P38398,Q9P209
P38398,Q6PGQ7
P38398,Q9BXW9
P38398,P54132
P38398,Q12815
P38398,Q15004
P38398,Q13287
P38398,Q96SD1
P38398,P42224
P38398,P52732
P38398,P51587
P06239,P15498
P06239,P42224
P06239,P08575
P06239,P09326
P06239,P40259
P06239,Q96DU3
P06239,Q9Y3P8
P06239,P25445
P06239,Q7L591
P06239,Q9UQQ2
P06239,Q8IWV1
P06239,P10747
P06239,P28907
P06239,P14784
P06239,Q13588
P06239,Q99704
P06239,Q9NP31
P06239,P11912
P06239,P11836
P06239,Q9UN19
P06239,Q96B97
P06239,Q9Y2R2
P06239,Q13761
P06239,P29350
P06239,P48736
P06239,P16885
P06239,P38398
P06239,Q92731
P06239,P30307
P06239,Q86WV1
P06239,P07948
P06239,P42768
P62807,Q9H0H5
P62807,Q9BXS6
P62807,Q96T88
P62807,Q86Y91
P62807,Q9NQS7
P62807,Q96B01
P62807,Q53HL2
P62807,Q96AY2
P62807,Q5TKA1
P62807,Q8IWS0
P62807,Q9NX58
P62807,Q7L590
P62807,Q02241
P62807,Q15398
P62807,Q8WWK9
P62807,Q6PL18
P62807,Q96FF9
P62807,Q99661
P62807,Q6P0N0
P62807,Q08050
P62807,Q9ULW0
P62807,Q69YH5
P62807,Q56NI9
P62807,Q9H967
P62807,Q96GD4
P62807,Q8NI77
P62807,Q5FBB7
P62807,Q9NVN8
P62807,Q99728
P62807,Q96QE3
P62807,Q562F6
P62807,Q99986
P62807,Q9NRZ9
O15350,P06493
