O00470,Q12948
O00470,P31314
O00470,O14770
O00470,Q9Y586
P16444,Q96MV1
Q14126,Q99959
Q14126,Q9NQX4
P11464,Q9UQ74
P11464,Q16557
P11464,Q00887
P78337,Q8HWS3
P55317,Q05D60
P55317,P55318
P55317,Q14126
P55317,Q9H161
P55317,Q12948
P04198,P07288
P68133,Q8WZ42
P68133,Q9BV36
P68133,Q9BYV6
P68133,Q86VF7
P68133,Q9Y6U3
P68133,Q562R1
P68133,Q702N8
P03956,P19875
P03956,P09237
P03956,P10145
P03956,P42830
P03956,P80162
O15551,Q8NBJ4
P49146,Q5TH69
Q6A162,Q9Y586
Q6A162,Q86Y33
Q6A162,Q9H788
Q00872,Q8WZ42
Q00872,Q14324
Q00872,Q9BYV6
Q00872,Q15327
P13569,Q5XXA6
P13569,Q7LBE3
P13569,P16422
P13569,Q9UBY0
P13569,Q02817
Q14651,Q9BSW2
P78545,Q9NZC4
A5D8T8,Q6A162
P20929,Q9BYV6
P20929,Q86TC9
P20929,Q2TBA0
P20929,Q702N8
P20929,Q9NZQ9
P20929,Q8WZ42
Q8IXK2,Q8TAX7
Q8IXK2,Q9Y2A9
P05783,Q8IUC4
P05783,P05787
P05783,P13569
P05783,Q99959
P56748,Q8N205
O14770,P31314
O14770,Q9Y586
P02788,Q8TAX7
P02788,P61626
P02788,Q8NFR7
P02788,Q8WWA0
P09467,Q96D59
Q15327,Q8WZ42
Q15327,Q9BYV6
Q15327,Q86TC9
P05787,P13569
P05787,Q6A162
P05787,Q99959
P63162,Q9Y4F1
P37088,P51170
O95084,P68133
O95084,Q96IP4
P46098,Q6NSJ5
Q8NB12,Q9NQ32
P15918,P55895
P15918,Q01196
P06732,Q9BYV6
P06732,Q96DX5
Q9NQX4,Q9NZQ9
P78540,P98088
Q6UX06,Q8N205
O75364,P35542
O75364,Q15485
O75364,P01591
O75364,Q8WWA0
O75364,P01011
O75364,P12259
O75364,P00450
O75364,P01833
Q6UX39,Q96MK3
P15313,Q8N8Y2
Q2TBA0,Q99959
O95994,Q9H1M0
O95994,Q02817
O95994,P55317
P14416,P48544
P14416,Q86UW7
P14416,P35346
P14416,Q96NY7
Q562R1,Q9NPH5
Q53FD0,Q6A162
O14983,P13569
Q8NBJ4,Q9Y6H6
P15172,P50461
P15172,Q7RTS1
P15172,Q9NQ33
P15172,Q9UBK2
P15172,Q01196
O94875,Q9H788
P55318,Q9HBU1
P55318,Q9H161
P03973,P07288
Q8WZ42,Q9BYV6
O43731,Q96MV1
P51449,Q9UBK2
Q15375,Q3MIR4
Q86Y33,Q8N9W6
P05231,P12272
P08254,P09238
P10145,P19875
P10145,P42830
P29376,Q6UXT8
O95238,Q9NQX4
O95238,Q99801
Q13421,Q8WXI7
Q16557,Q96IP4
O75556,Q8NFR7
P05976,Q15327
P05976,P68133
Q8IVT2,Q9NQX4
Q13064,Q9BSW2
O75197,Q8WWY8
O75197,P58499
O75197,Q7L1S5
P57727,Q13370
O15554,P13569
Q9BZX4,Q9HAT0
Q8TD06,Q8WXI3
Q8TB45,Q8TBZ0
O15393,P04198
P13688,P40199
P01011,P15313
P01011,P12259
P01011,P03956
P01011,P07288
P05814,P07498
O00300,Q9Y6Q6
Q12948,Q99697
P15941,Q8IXK2
P15941,Q9BZZ2
P15941,Q562R1
P15941,Q8N4A0
P80370,Q0VDD8
P01833,P10145
P01833,P42830
P01833,P09341
P50461,Q86VF7
P23409,P50461
P09210,Q7RTV2
O95049,P13569
Q00887,Q16557
O60662,Q2TBA0
O60662,Q00872
O60662,P20929
O60662,Q86VF7
A6NDB9,Q6PEY0
Q13203,Q8WZ42
Q13203,Q14324
P32242,Q14533
P85298,Q5BKY1
Q8TEY5,Q96BA8
O00757,P09467
Q14324,Q8N3K9
Q14324,Q8WZ42
Q8N2E2,Q9UQ74
P01222,P16473
P07288,P12272
Q15848,Q8N205
P08263,P09210
O43184,P01133
P15173,P50461
P13535,Q14324
O75355,Q8N205
Q14533,Q6A162
Q13790,Q8N4A0
A4D1S5,Q8NBJ4
P98088,Q8IXK2
Q07325,Q8N205
A4UGR9,P20929
Q5T700,Q6UX06
Q15475,Q9Y623
Q06141,Q9UKU6
Q06141,Q562R1
P02814,Q8TAX7
P55064,Q6A162
P00450,P02788
Q86TC9,Q8WZ42
Q02505,Q07654
A8K7I4,Q16558
A8K7I4,P13569
Q15699,Q9H161
P47989,Q8TBZ0
Q0VAK6,Q2TBA0
P0DJI9,P25391
