source	target
O43805	Q9NPJ6
O43805	Q86VQ0
Q13617	Q53RE8
Q13617	P08238
P62979	P04637
P62979	Q8N998
Q9BXS6	Q8NHQ1
Q9BXS6	P61769
Q9H668	Q5SW96
Q9H668	Q08379
Q9NQZ6	Q9UK11
Q9NQZ6	O60504
Q9NQZ6	Q9NP66
Q9NQZ6	Q9ULM2
Q9NQZ6	Q6P1K2
Q9NQZ6	Q14129
Q9NQZ6	P15622
Q9NQZ6	P0C7X2
Q9NQZ6	Q9UHL9
Q9NQZ6	Q9BQD3
Q9NQZ6	P27986
O95639	Q9BRK4
O43889	Q8N682
O43889	P50402
O43889	Q12893
O43889	Q96BA8
O43889	P02545
O43889	Q15382
O43889	Q7L5A8
Q9BQ66	P12236
Q9BQ66	O75909
Q8NCE2	O14734
Q8NCE2	Q12933
Q13573	Q5SW96
Q13573	P08238
P63010	Q5SW96
P63010	P0CG48
P34897	Q9BX68
P34897	P62258
P78371	P07437
P78371	P53779
P78371	Q13200
Q15654	P12236
Q8ND90	Q8N5R6
Q86VN1	P0CG48
Q86VN1	Q9NRS6
Q9H0U9	P68400
O95990	Q13137
Q5JR59	Q9BWG6
P16152	O75828
P16152	Q14999
Q8WUH6	Q15717
Q8WUH6	P11021
Q8WUH6	Q9Y5S9
Q8WUH6	Q9NSG2
Q8WUH6	Q96SW2
Q8WUH6	Q9NVU0
Q8WUH6	Q9UIQ6
Q8WUH6	Q96GX5
Q9ULM2	Q05639
P15151	P63172
P15151	Q15223
Q86YD3	P36955
Q86YD3	Q05639
Q15714	P04637
Q15714	Q9NRP0
Q13432	Q9BRK4
P49763	P15692
Q9UBU9	Q9NX57
Q9UBU9	P08238
Q9UBU9	P68104
Q9UBU9	Q9NXF8
Q7L5A8	P02545
Q99731	P98066
P31946	P02751
P31946	P36873
P31946	Q15717
P31946	Q13618
P31946	P07437
P31946	Q9P0L2
P31946	P05067
P31946	P11021
P31946	Q9C0B0
P31946	Q14999
P31946	P16591
P31946	P13612
P31946	Q9NQC7
P31946	P15056
P31946	Q96Q89
P31946	P12830
P31946	P19320
P31946	P34947
P31946	Q13188
P31946	P06213
P31946	P04049
P31946	Q6IQ23
P31946	P26045
P31946	P48039
P31946	Q14258
P31946	P32121
P31946	Q15051
P31946	P07359
P31946	P49736
P31946	Q8TEU7
P31946	Q8TEW0
P31946	Q96PU5
P31946	P35568
P31946	Q86VQ0
P31946	P55196
P31946	O14757
Q14BN4	Q8N998
Q14BN4	Q9BUL8
P16885	P04637
P16885	Q68G74
P50402	Q99962
P50402	Q9C005
P50402	P07437
P50402	Q8NF91
P50402	Q969F0
P50402	Q9P0N5
P50402	Q9NPJ6
P50402	P50222
P50402	Q14999
P08559	O14734
P08559	P50990
Q6DKK2	Q16774
Q6DKK2	Q8N5R6
P55055	Q99750
P55055	P05408
Q8N0S2	O43739
Q8N0S2	Q9BWG6
P23142	P27348
P23142	Q8N998
P29972	Q12933
P29972	Q96S65
P06213	O43739
Q96Q89	Q8N998
P0DJI8	O75364
P0DJI8	Q9BQE4
P0DJI8	P25391
P0DJI8	Q9BQB6
Q49A26	Q16666
Q9UK11	Q99750
P49721	P15328
P49721	P07437
Q07866	Q5SW96
Q07866	P62258
Q9NRY6	O15162
P30556	P05408
P30556	P27348
P01130	Q5SW96
P01130	O75828
Q7L8A9	Q9NRW1
O00560	Q15223
O00560	Q16666
Q00610	Q5SW96
Q00610	Q12933
Q13137	Q8N5R6
Q13137	O95251
Q13137	Q3KP66
Q13137	O00214
Q13137	P51116
P06028	Q9UMX0
Q9HCD5	Q16543
Q8N8B7	Q96S65
Q8N8B7	P62258
P55198	Q05639
P55198	Q9C0F1
Q99541	P04114
Q99541	P84077
Q99541	P53779
P55774	P68104
P38398	P14210
P38398	P08238
O15488	Q9NRP0
O15488	Q9Y6K9
O76095	O15392
P35372	P0CG48
P35372	Q9NSG2
Q15661	P16333
Q15661	P09429
Q15661	P27986
Q13439	P48201
Q13439	P40616
Q99962	P05452
Q99962	P00488
Q96AD5	P36955
Q96AD5	P0CG48
P41240	P55072
P02751	P01024
P02751	Q9NRS6
P02751	P24666
P02751	P14210
P69892	P05067
P69892	P13612
P69892	P19320
P69892	P21860
P69892	P02008
P69892	P49736
P69892	P60411
P69892	P08865
P69892	P00387
P69892	P68871
Q9Y616	P15328
Q9Y616	P08238
P04637	P68104
P04637	O15524
P04637	P08047
P04637	P09429
P04637	Q9HCE1
P04637	P20023
P04637	P29590
P04637	P68400
P04637	P49902
P04637	P16070
P04637	Q07666
P04637	P05549
P04637	O60341
P04637	P68871
P04637	Q9UKB1
P04637	Q14999
P13164	P60033
P13164	O95870
P13164	P20023
Q9Y5S9	Q16666
P50222	P14210
Q8IUH3	Q12926
P26038	P08567
P26038	Q01844
O43557	Q12933
O15524	Q15223
P07359	P14770
P07307	P11021
P07307	Q9BQB6
P30536	Q96BA8
Q96BA8	Q16621
O14757	Q5SW96
O95295	O95251
P12236	Q9HBV2
P12236	P56181
P12236	Q16543
P12236	Q9NVU0
P12236	O00483
Q9BQB6	P48201
Q9BQB6	P21673
Q9BUZ4	Q08379
Q9BUZ4	P13224
Q9BUZ4	Q6A162
Q14576	Q16543
P26641	P68104
P26641	O95989
P26641	P16333
P26641	P40692
P26641	P84077
P01024	Q8N9F7
Q14525	P61981
O95989	P50542
Q96S65	P36873
Q96S65	Q96SQ5
Q96S65	P62136
Q96S65	Q8TAU3
P48201	O95870
P48201	Q8N2G8
P48201	P06576
P48201	P48039
P48201	Q9HCE1
Q15369	O14807
Q15369	Q16666
Q9BUL8	P55072
Q9UBQ5	Q16666
P68366	P36955
P68366	P07437
P40425	P31260
P40425	Q9NXF8
Q7Z6Z7	O14807
Q7Z6Z7	P08238
Q6ZP80	Q8N205
Q6ZP80	P17931
Q8N9F7	P19652
Q8TBF5	P20309
Q8TBF5	Q9UKB1
P51659	P08567
P51659	P0CG48
P02776	P08567
P02776	P98066
Q96GX5	P02545
Q9NRS6	Q9NQC3
Q9NRS6	P49902
Q9NRS6	Q96BY9
Q9NRS6	Q9NYD6
Q9NRS6	Q9UI14
Q9NRS6	O60341
Q9NRS6	Q96HR9
Q9NRS6	Q15041
Q8N205	Q969F0
Q8N205	Q12893
Q06124	P36955
Q06124	P62258
Q9BWG6	Q08379
Q9BWG6	Q9NP66
Q9BWG6	P60411
Q9BWG6	P04156
P02545	Q8WVX3
P02545	P63172
P02545	Q92882
P02545	Q15233
P02545	Q9NQC3
P02545	Q15041
P02545	P55085
P02545	Q96HR9
Q9UHL9	P0CG48
P46108	P14770
P46108	Q68G74
P46108	P08238
Q8N682	P05067
P52789	P07900
Q9NVF7	Q8N998
Q9NVF7	P08238
Q8TCS8	Q9C005
Q8TCS8	P35914
O95817	Q53RE8
O95817	P62258
O95817	Q15427
P54920	P55072
Q6IQ23	P15328
P22607	Q15223
P22607	P08238
Q9C005	P0CG48
Q99972	P36955
Q99972	P68104
Q9Y2W2	P61981
Q9Y2W2	P27986
P08865	P08238
P16444	Q8TC12
P16444	Q9NRP0
Q8TAU3	Q99750
Q8TAU3	Q7L4P6
Q13873	P63172
Q13873	Q8N998
O15503	P55072
P17302	P36382
P17302	P27348
Q9BUA3	Q5JUX0
Q9BUA3	P62258
Q969R5	Q9H159
Q969R5	P50990
Q969R5	P36955
Q9NRR5	Q14512
Q9NRR5	Q12933
Q9NRR5	P36382
P05114	Q16621
P42336	O14807
P42336	Q04917
Q5JUX0	Q9NQP4
Q5JUX0	Q9NQC7
Q5JUX0	P34947
Q5JUX0	P32121
Q5JUX0	Q15717
Q8IUH5	Q12893
Q8IUH5	P68104
Q68G74	P57682
Q68G74	O15169
Q68G74	O43463
Q5D1E8	Q9Y6K9
P06732	Q9NXF8
P06732	P27348
O43739	Q9BRX9
O43739	O43482
O43739	Q96HB5
O43739	Q14258
O43739	Q3KP66
O43739	P35568
P17987	P49368
P17987	P08238
Q9P0N5	Q12893
Q6NSJ2	Q7Z4H7
Q9P2G9	P36955
Q9P2G9	P49368
P68400	P36955
P09038	Q14512
P09038	Q16666
Q9BRK4	O75909
Q9NZ94	Q16774
Q9NZ94	P68104
Q16774	Q14103
Q16774	Q16082
Q16774	Q9H832
Q16774	Q15051
Q16774	O00483
